timestamp,theta_pot,button_state,tau_ext
1764853271.3753302,13.63,1.0,0.33144
1764853271.3753302,-13.37,1.0,0.07598
1764853271.3753302,-13.63,1.0,0.0
1764853271.3753302,-13.63,1.0,0.0
1764853271.3753302,-13.37,1.0,0.0
1764853271.3753302,-13.63,1.0,0.0
1764853271.3753302,-13.63,1.0,-0.20075
1764853271.3753302,-13.63,1.0,0.33144
1764853272.4275742,-2.28,1.0,0.02146
1764853272.4275742,4.31,1.0,0.20862
1764853272.6135416,10.65,1.0,0.41836
1764853272.6135416,20.41,1.0,0.37373
1764853272.8623717,28.07,1.0,0.38845
1764853272.8623717,32.55,1.0,0.16981
1764853273.05109,33.35,1.0,0.0
1764853273.05109,28.33,1.0,-0.06869
1764853273.2362313,20.68,1.0,-0.11476
1764853273.2362313,12.5,1.0,0.07472
1764853273.425855,10.12,1.0,0.02623
1764853273.425855,7.48,1.0,-0.03547
1764853273.6724918,5.9,1.0,0.0491
1764853273.6734908,5.37,1.0,-0.02231
1764853273.8641267,3.79,1.0,-0.05209
1764853273.8641267,1.41,1.0,0.0
1764853274.0480735,-0.7,1.0,0.0
1764853274.0480735,-0.44,1.0,0.0
1764853274.2334766,-0.17,1.0,0.0323
1764853274.2334766,-0.17,1.0,0.03664
1764853274.4831586,-0.17,1.0,0.02884
1764853274.4831586,-0.17,1.0,0.03132
1764853274.67284,-0.17,1.0,0.03627
1764853274.67284,-0.17,1.0,0.04875
1764853274.8605587,-0.17,1.0,0.08542
1764853274.8605587,-0.17,1.0,0.0871
1764853275.0918326,3.26,1.0,0.0536
1764853275.0918326,5.63,1.0,-0.09245
1764853275.265062,5.63,1.0,-0.10719
1764853275.2659926,-0.7,1.0,-0.05968
1764853275.450008,-2.02,1.0,-0.12794
1764853275.450008,-5.98,1.0,-0.07344
1764853275.6747959,-5.98,1.0,0.0
1764853275.6747959,-5.98,1.0,0.03968
1764853275.8992617,-6.24,1.0,0.0444
1764853275.8992617,-2.81,1.0,-0.03413
1764853276.0837228,-1.23,1.0,-0.07433
1764853276.0837228,-0.7,1.0,-0.0736
1764853276.2987556,-2.81,1.0,-0.03367
1764853276.2987556,-5.19,1.0,-0.05225
1764853276.5090084,-5.19,1.0,0.0619
1764853276.5090084,-1.23,1.0,0.0
1764853276.6749299,-0.7,1.0,0.0
1764853276.675931,1.15,1.0,0.0
1764853276.899512,1.15,1.0,-0.06244
1764853276.899512,1.41,1.0,-0.06361
1764853277.1200671,1.15,1.0,-0.06231
1764853277.1200671,1.15,1.0,-0.06807
1764853277.2769837,1.41,1.0,-0.07
1764853277.2769837,1.41,1.0,-0.06867
1764853277.508299,1.15,1.0,-0.07197
1764853277.508299,1.41,1.0,-0.07916
1764853277.6956723,1.41,1.0,-0.08146
1764853277.6956723,1.41,1.0,-0.07675
1764853277.8819969,1.41,1.0,-0.07428
1764853277.8819969,1.15,1.0,-0.07577
1764853278.1302693,1.41,1.0,-0.07478
1764853278.1302693,1.41,1.0,-0.0755
1764853278.316147,1.41,1.0,-0.07468
1764853278.316147,1.41,1.0,-0.07325
1764853278.5013297,1.41,1.0,-0.06947
1764853278.5013297,1.41,1.0,-0.06671
1764853278.719788,1.41,1.0,-0.07273
1764853278.7207978,1.41,1.0,-0.07339
1764853278.9039726,1.41,1.0,-0.06987
1764853278.9039726,1.41,1.0,-0.06591
1764853279.0912004,1.41,1.0,-0.06211
1764853279.0921955,1.41,1.0,-0.05594
1764853279.3254967,1.41,1.0,-0.03264
1764853279.3254967,1.41,1.0,0.06264
1764853279.5121603,1.94,1.0,0.18439
1764853279.5121603,2.73,1.0,0.29766
1764853279.7003882,2.73,1.0,0.27614
1764853279.7003882,3.79,1.0,0.29383
1764853279.9475987,4.58,1.0,0.34142
1764853279.9475987,4.84,1.0,0.38246
1764853280.1182919,4.58,1.0,0.42775
1764853280.1182919,4.84,1.0,0.44078
1764853280.1182919,4.84,1.0,0.42643
1764853280.303066,4.84,1.0,0.42649
1764853280.303066,5.9,1.0,0.42661
1764853280.551798,5.9,1.0,0.43008
1764853280.551798,5.9,1.0,0.42775
1764853280.7361894,5.63,1.0,0.4279
1764853280.737181,5.63,1.0,0.42794
