timestamp,theta_pot,button_state,tau_ext
1764838807.7191207,-22.22,1.0,0.0
1764838807.719445,-22.49,1.0,0.0
1764838807.9535277,-22.22,1.0,0.0
1764838807.9537148,-22.22,1.0,0.0
1764838808.1408,-22.22,1.0,0.0
1764838808.1410825,-22.22,1.0,0.0
1764838808.3302069,-22.22,1.0,0.0
1764838808.3306625,-22.22,1.0,0.0
1764838808.5801172,-22.22,1.0,0.0
1764838808.5805151,-22.49,1.0,0.0
1764838808.7715664,-22.22,1.0,0.0
1764838808.77216,-22.22,1.0,0.0
1764838808.9595528,-22.22,1.0,0.0
1764838808.9600303,-22.22,1.0,0.0
1764838809.1485622,-22.22,1.0,0.0
1764838809.1490586,-22.22,1.0,0.0
1764838809.3994808,-22.22,1.0,0.0
1764838809.4003148,-22.22,1.0,0.0
1764838809.5884764,-22.22,1.0,-0.02272
1764838809.5891109,-22.22,1.0,-0.05641
1764838809.7762794,-22.49,1.0,-0.03624
1764838809.7769094,-22.22,1.0,-0.02272
1764838809.965453,-22.22,1.0,-0.0269
1764838809.9660072,-22.22,1.0,-0.02272
1764838810.1989233,-22.22,1.0,0.0
1764838810.1994257,-22.22,1.0,0.0
1764838810.3881226,-22.22,1.0,0.0
1764838810.3888156,-22.49,1.0,0.0
1764838810.6047614,-22.49,1.0,0.0
1764838810.6052306,-22.49,1.0,0.0
1764838810.7927215,-22.49,1.0,0.0
1764838810.7935164,-22.49,1.0,0.0
1764838811.0250974,-22.49,1.0,0.02125
1764838811.0256608,-22.49,1.0,0.03303
1764838811.213415,-22.49,1.0,0.04129
1764838811.213748,-22.49,1.0,0.0396
1764838811.400754,-22.49,1.0,0.03597
1764838811.4011157,-22.75,1.0,0.03442
1764838811.591549,-22.49,1.0,0.02996
1764838811.5929425,-22.49,1.0,0.02723
1764838811.839272,-22.49,1.0,0.02304
1764838811.839634,-22.49,1.0,0.0
1764838812.02689,-22.49,1.0,0.0
1764838812.027468,-22.22,1.0,-0.03837
1764838812.2161462,-22.75,1.0,-0.15178
1764838812.2166874,-26.44,1.0,-0.05891
1764838812.4048746,-26.44,1.0,0.16417
1764838812.4054563,-23.54,1.0,0.39027
1764838812.4058957,-13.25,1.0,0.21051
1764838812.6530197,-7.18,1.0,0.14542
1764838812.6537797,-5.07,1.0,0.20159
1764838812.8179703,-2.69,1.0,0.3086
1764838812.8182507,1.0,1.0,0.21577
1764838813.041977,1.53,1.0,0.0
1764838813.0424297,-0.84,1.0,-0.04481
1764838813.2527497,-7.44,1.0,-0.10156
1764838813.2529166,-12.98,1.0,0.17649
1764838813.4196327,-12.72,1.0,0.19181
1764838813.4198954,-12.98,1.0,0.10218
1764838813.6712034,-12.98,1.0,0.05588
1764838813.6717272,-11.93,1.0,0.09429
1764838813.8614588,-11.93,1.0,0.09617
1764838813.8618329,-11.66,1.0,0.09537
1764838814.0511684,-11.93,1.0,0.18176
1764838814.051703,-11.14,1.0,0.27454
1764838814.2387717,-6.39,1.0,0.34064
1764838814.2390242,-1.11,1.0,0.37746
1764838814.4761581,4.44,1.0,0.38278
1764838814.4766707,11.3,1.0,0.54864
1764838814.7493913,17.63,1.0,0.42739
1764838814.7497377,23.17,1.0,0.44296
1764838814.8674915,23.17,1.0,0.60641
1764838814.8676548,23.17,1.0,0.44923
1764838815.0562198,22.65,1.0,0.35296
1764838815.0564995,22.65,1.0,0.29946
1764838815.307317,22.38,1.0,0.2053
1764838815.3078246,20.01,1.0,0.09448
1764838815.4897008,20.8,1.0,0.04594
1764838815.489935,19.48,1.0,0.0
1764838815.7137868,20.01,1.0,-0.03606
1764838815.7139432,19.74,1.0,-0.04106
1764838815.9018173,19.74,1.0,-0.07156
1764838815.9021494,20.01,1.0,-0.10021
1764838816.0905688,20.01,1.0,-0.12364
1764838816.0909185,20.27,1.0,-0.11392
1764838816.340014,20.27,1.0,-0.12438
1764838816.3402371,20.27,1.0,-0.1184
1764838816.4991984,20.27,1.0,-0.12325
1764838816.4993744,20.27,1.0,-0.12891
1764838816.714181,20.27,1.0,-0.12614
1764838816.714419,20.53,1.0,-0.11676
1764838816.8893898,20.53,1.0,-0.12064
1764838816.8898933,20.27,1.0,-0.1174
1764838817.0988178,20.27,1.0,-0.11241
1764838817.099327,20.53,1.0,-0.12294
1764838817.3145733,20.53,1.0,-0.11445
1764838817.3147998,20.27,1.0,-0.09698
1764838817.5389686,20.27,1.0,-0.0859
1764838817.5392644,20.53,1.0,-0.07978
1764838817.7085068,20.53,1.0,-0.07149
1764838817.708646,20.53,1.0,-0.07096
1764838817.940678,20.53,1.0,-0.06654
1764838817.9412568,20.27,1.0,-0.06248
1764838818.1298823,20.53,1.0,-0.06642
1764838818.1301324,20.53,1.0,-0.0703
1764838818.36877,20.53,1.0,-0.07289
1764838818.3694487,20.53,1.0,-0.0665
1764838818.3697228,20.27,1.0,-0.06895
1764838818.5579765,20.53,1.0,-0.06759
1764838818.5583937,20.27,1.0,-0.06777
1764838818.747317,20.53,1.0,-0.06703
1764838818.7476203,20.53,1.0,-0.06449
1764838818.9357443,20.53,1.0,-0.06803
1764838818.9361017,20.27,1.0,-0.08834
1764838819.1567564,16.84,1.0,-0.1834
1764838819.1570005,17.9,1.0,-0.49703
1764838819.4067557,18.16,1.0,-0.45115
1764838819.407053,18.16,1.0,-0.46109
1764838819.5954568,18.16,1.0,-0.49595
1764838819.5959284,18.16,1.0,-0.56743
1764838819.7858584,18.16,1.0,-0.60766
1764838819.786247,17.9,1.0,-0.53125
1764838819.9744616,18.16,1.0,-0.43504
1764838819.9751575,18.16,1.0,-0.39676
1764838820.2242072,18.16,1.0,-0.36847
1764838820.2244456,17.9,1.0,-0.34704
1764838820.4115782,18.42,1.0,-0.31837
1764838820.4119911,18.42,1.0,-0.39278
1764838820.5862901,18.42,1.0,-0.46274
1764838820.5865157,18.42,1.0,-0.55885
1764838820.7996137,18.42,1.0,-0.69546
1764838820.7998493,18.42,1.0,-0.9422
