timestamp,theta_pot,button_state,tau_ext
1764771497.5343719,1.8,1.0,0.0
1764771497.5352693,1.8,1.0,0.0
1764771497.7236564,1.8,1.0,0.0
1764771497.7243528,1.8,1.0,0.0
1764771497.9141834,1.8,1.0,0.0
1764771497.9146535,2.06,1.0,0.0
1764771498.136881,1.8,1.0,0.0
1764771498.1370296,1.8,1.0,0.0
1764771498.3216546,1.8,1.0,0.0
1764771498.321846,1.8,1.0,0.0
1764771498.5125794,1.8,1.0,0.0
1764771498.5130272,1.8,1.0,0.0
1764771498.768741,1.8,1.0,0.0
1764771498.7689717,1.8,1.0,0.0
1764771498.9357154,1.8,1.0,0.0
1764771498.9358592,1.8,1.0,0.0
1764771499.1539674,1.8,1.0,0.0
1764771499.1545343,1.8,1.0,0.0
1764771499.3350127,1.8,1.0,0.0
1764771499.3355463,1.8,1.0,0.0
1764771499.5199976,1.8,1.0,0.0
1764771499.520339,1.8,1.0,0.0
1764771499.7626529,1.8,1.0,0.0
1764771499.7637954,1.8,1.0,-0.03347
1764771499.9975233,1.8,1.0,-0.03989
1764771499.9979928,1.8,1.0,-0.03254
1764771500.1846802,1.8,1.0,-0.01007
1764771500.1854744,1.8,1.0,0.0
1764771500.3718755,1.8,1.0,0.0
1764771500.3723836,1.8,1.0,0.0
1764771500.561898,2.06,1.0,0.0
1764771500.5625908,1.8,1.0,0.0
1764771500.7532094,1.8,1.0,0.0
1764771500.7538683,1.8,1.0,0.0
1764771501.0087187,1.8,1.0,-0.01676
1764771501.0092132,1.8,1.0,0.02535
1764771501.0093842,1.8,1.0,-0.01415
1764771501.1968634,1.8,1.0,-0.10332
1764771501.1973915,1.8,1.0,-0.19538
1764771501.3703978,1.8,1.0,-0.25301
1764771501.3705976,1.8,1.0,-0.32526
1764771501.604014,1.8,1.0,-0.41924
1764771501.6043375,1.53,1.0,-0.4934
1764771501.8150506,1.53,1.0,-0.54004
1764771501.8151999,1.53,1.0,-0.61227
1764771501.9817028,1.53,1.0,-0.59548
1764771501.9820998,1.53,1.0,-0.62614
1764771502.234642,1.53,1.0,-0.56324
1764771502.2353942,1.53,1.0,-0.55877
1764771502.4204912,1.53,1.0,-0.50828
1764771502.421081,1.53,1.0,-0.59537
1764771502.591662,1.53,1.0,-0.69652
1764771502.5921319,1.53,1.0,-0.70627
1764771502.826632,1.53,1.0,-0.72841
1764771502.8274655,1.53,1.0,-0.64882
1764771503.0126271,1.53,1.0,-0.64297
1764771503.0132005,1.53,1.0,-0.66989
1764771503.1978447,1.53,1.0,-0.66529
1764771503.198535,1.53,1.0,-0.64995
1764771503.4499643,1.53,1.0,-0.6209
1764771503.4513953,1.53,1.0,-0.61797
1764771503.6364229,1.53,1.0,-0.61768
1764771503.6375632,1.53,1.0,-0.6189
1764771503.8233109,1.53,1.0,-0.63452
1764771503.8239577,1.53,1.0,-0.64097
1764771504.0132663,1.27,1.0,-0.62481
1764771504.0135667,1.53,1.0,-0.62841
1764771504.2666202,1.53,1.0,-0.63046
1764771504.2671025,1.53,1.0,-0.62961
1764771504.4578297,1.53,1.0,-0.63098
