timestamp,theta_pot,button_state,tau_ext
1764852142.2259023,80.18,1.0,0.0
1764852142.2259023,80.18,1.0,0.0
1764852142.4137962,79.92,1.0,0.0
1764852142.4137962,79.92,1.0,0.0
1764852142.6649325,80.18,1.0,0.0
1764852142.6649325,80.18,1.0,0.0
1764852142.8509529,79.92,1.0,0.0
1764852142.8509529,80.18,1.0,0.0
1764852143.0423155,79.92,1.0,0.0
1764852143.0423155,80.18,1.0,0.0
1764852143.2301505,79.92,1.0,0.0
1764852143.2301505,80.18,1.0,0.0
1764852143.478374,80.18,1.0,0.0
1764852143.478374,80.18,1.0,0.0
1764852143.649668,79.92,1.0,0.0
1764852143.649668,80.18,1.0,0.0
1764852143.8686883,79.92,1.0,0.0
1764852143.8686883,80.18,1.0,0.0
1764852144.0540917,80.18,1.0,0.0
1764852144.0540917,80.18,1.0,0.0
1764852144.2668717,79.92,1.0,0.0
1764852144.2668717,79.92,1.0,0.0
1764852144.4836566,80.18,1.0,0.0
1764852144.4836566,80.18,1.0,0.0
1764852144.651197,79.92,1.0,0.0
1764852144.6521807,79.92,1.0,0.0
1764852144.9536824,79.92,1.0,0.0
1764852144.9536824,79.92,1.0,0.0
1764852145.0742643,80.18,1.0,0.0
1764852145.0742643,79.92,1.0,0.0
1764852145.2981732,80.18,1.0,0.0
1764852145.2991915,79.92,1.0,0.0
1764852145.4880486,80.18,1.0,0.0
1764852145.4880486,80.18,1.0,0.0
1764852145.6591792,80.18,1.0,0.0
1764852145.6591792,80.18,1.0,0.0
1764852145.8936412,80.18,1.0,0.0
1764852145.8936412,79.92,1.0,0.0
1764852146.080094,80.18,1.0,0.0
1764852146.080094,80.18,1.0,0.0
1764852146.2666237,79.92,1.0,0.0
1764852146.2682185,80.18,1.0,0.0
1764852146.5171385,80.18,1.0,0.0
1764852146.5171385,80.18,1.0,0.0
1764852146.703857,80.18,1.0,0.0
1764852146.703857,80.18,1.0,0.0
1764852146.8902702,80.18,1.0,0.0
1764852146.891376,79.92,1.0,0.0
1764852147.0775504,79.92,1.0,0.0
1764852147.0775504,79.92,1.0,0.0
1764852147.3253994,79.92,1.0,0.0
1764852147.3253994,79.92,1.0,0.0
1764852147.5130265,80.18,1.0,0.0
1764852147.5130265,80.18,1.0,0.0
1764852147.70243,80.18,1.0,0.0
1764852147.70243,79.92,1.0,0.02654
1764852147.9329703,80.18,1.0,0.0
1764852147.9329703,80.18,1.0,0.0
