timestamp,theta_pot,button_state,tau_ext
1764771738.7515683,-6.39,1.0,0.0
1764771738.752199,-6.39,1.0,0.0
1764771739.0051856,-6.39,1.0,0.0
1764771739.005389,-6.39,1.0,0.0
1764771739.19476,-6.39,1.0,0.0
1764771739.1949368,-6.12,1.0,0.0
1764771739.3857784,-6.39,1.0,0.0
1764771739.385935,-6.39,1.0,0.0
1764771739.5754805,-6.12,1.0,0.0
1764771739.5759368,-6.39,1.0,0.0
1764771739.8286982,-6.39,1.0,0.0
1764771739.8290863,-6.39,1.0,-0.01339
1764771740.0168972,-6.39,1.0,0.0
1764771740.0173693,-6.12,1.0,-0.01674
1764771740.206011,-6.39,1.0,0.0
1764771740.2064383,-6.39,1.0,0.0
1764771740.4266725,-6.12,1.0,0.0
1764771740.4273856,-6.39,1.0,0.0
1764771740.5877545,-6.39,1.0,0.0
1764771740.5879028,-6.12,1.0,0.0
1764771740.8392162,-6.12,1.0,0.0
1764771740.8395448,-6.12,1.0,0.0
1764771741.025723,-6.39,1.0,0.0
1764771741.025874,-6.39,1.0,-0.01002
1764771741.026015,-6.12,1.0,-0.02721
1764771741.251591,-6.39,1.0,-0.04413
1764771741.2519643,-6.39,1.0,-0.04817
1764771741.4432905,-6.12,1.0,-0.03009
1764771741.4442072,-6.12,1.0,-0.02851
1764771741.6949067,-6.39,1.0,-0.03093
1764771741.6958168,-6.12,1.0,-0.0344
1764771741.8238115,-6.39,1.0,-0.03128
1764771741.8245628,-6.39,1.0,-0.0282
1764771742.0250683,-6.12,1.0,-0.03351
1764771742.0252535,-6.39,1.0,-0.01508
1764771742.2750564,-6.39,1.0,0.0
1764771742.2753444,-6.12,1.0,0.0
1764771742.4644394,-6.12,1.0,-0.01791
1764771742.4649165,-6.39,1.0,-0.03033
1764771742.6668653,-6.39,1.0,-0.02268
1764771742.6670716,-6.39,1.0,-0.04334
1764771742.8699229,-6.39,1.0,-0.0568
1764771742.8702197,-6.39,1.0,-0.12333
1764771743.07242,-6.39,1.0,-0.18396
1764771743.073053,-6.39,1.0,-0.21214
1764771743.2459178,-6.39,1.0,-0.23244
1764771743.2462099,-6.12,1.0,-0.26955
1764771743.5003383,-6.39,1.0,-0.26878
1764771743.5004823,-6.12,1.0,-0.29445
1764771743.691326,-6.39,1.0,-0.35242
1764771743.6916144,-6.12,1.0,-0.4253
1764771743.881365,-6.12,1.0,-0.48373
1764771743.8815763,-6.39,1.0,-0.40674
1764771744.102307,-6.12,1.0,-0.47051
1764771744.102457,-6.65,1.0,-0.58195
1764771744.3241222,-6.65,1.0,-0.5092
1764771744.3243346,-6.65,1.0,-0.46126
1764771744.4784567,-6.65,1.0,-0.49284
1764771744.4785998,-6.65,1.0,-0.52991
1764771744.7180655,-6.65,1.0,-0.55264
1764771744.7182238,-6.39,1.0,-0.55647
1764771744.905483,-6.65,1.0,-0.56167
1764771744.9059188,-6.65,1.0,-0.55611
1764771745.1563737,-6.65,1.0,-0.51048
1764771745.15694,-6.39,1.0,-0.49109
1764771745.3302608,-6.65,1.0,-0.50995
1764771745.3305078,-6.39,1.0,-0.51727
1764771745.5202699,-6.39,1.0,-0.52643
1764771745.5204895,-6.39,1.0,-0.53611
1764771745.7097275,-6.65,1.0,-0.54134
1764771745.7099824,-6.65,1.0,-0.55142
1764771745.7101643,-6.39,1.0,-0.55537
1764771745.964018,-6.65,1.0,-0.56535
1764771745.9646869,-6.65,1.0,-0.58699
1764771747.3796923,-6.65,1.0,-0.57735
1764771747.380035,-6.65,1.0,0.0
1764771747.5666814,-6.39,1.0,0.0
1764771747.567122,-6.39,1.0,0.0
1764771747.755284,-6.39,1.0,0.0
1764771747.7555716,-6.39,1.0,0.01602
1764771748.0057468,-6.39,1.0,0.02263
1764771748.006059,-6.39,1.0,0.0
1764771748.1920154,-6.39,1.0,-0.01205
1764771748.1923265,-6.39,1.0,0.15318
1764771748.3782303,-6.65,1.0,0.26611
1764771748.3787599,-6.39,1.0,0.26449
1764771748.5646334,-6.65,1.0,0.29242
1764771748.5648432,-6.39,1.0,0.30903
1764771748.8169913,-6.65,1.0,0.31425
1764771748.8171742,-6.65,1.0,0.31412
1764771749.0079443,-6.65,1.0,0.31292
1764771749.0082705,-6.65,1.0,0.3218
1764771749.2090783,-6.39,1.0,0.30597
1764771749.2094207,-6.65,1.0,0.30407
