timestamp,theta_pot,button_state,tau_ext
1764771798.709218,-6.39,1.0,0.0
1764771798.7096815,-6.39,1.0,0.0
1764771798.7098827,-6.12,1.0,0.0
1764771798.8959062,-6.39,1.0,0.0
1764771798.896134,-6.39,1.0,0.0
1764771799.1423254,-6.39,1.0,0.0
1764771799.1429477,-6.39,1.0,0.0
1764771799.3265715,-6.39,1.0,0.0
1764771799.32683,-6.39,1.0,0.0
1764771799.514845,-6.39,1.0,0.0
1764771799.5152607,-6.39,1.0,0.0
1764771799.7658958,-6.39,1.0,0.0
1764771799.7661724,-6.39,1.0,0.0
1764771799.9529028,-6.39,1.0,0.0
1764771799.9532938,-6.39,1.0,0.0
1764771800.140616,-6.39,1.0,0.0
1764771800.141063,-6.39,1.0,0.0
1764771800.3297758,-6.39,1.0,0.0
1764771800.3308022,-6.12,1.0,0.0
1764771800.5803149,-6.39,1.0,0.0
1764771800.5809755,-6.39,1.0,0.0
1764771800.770725,-6.39,1.0,0.0
1764771800.7711284,-6.39,1.0,0.0
1764771800.9481204,-6.39,1.0,0.0
1764771800.94833,-6.39,1.0,0.0
1764771801.1656938,-6.39,1.0,0.0
1764771801.166896,-6.39,1.0,0.0
1764771801.3518672,-6.12,1.0,0.0
1764771801.3532946,-6.39,1.0,0.0
1764771801.5986385,-6.39,1.0,0.0
1764771801.5989354,-6.12,1.0,0.0
1764771801.7878284,-6.39,1.0,0.0
1764771801.7886221,-6.39,1.0,0.0
1764771801.9736047,-6.12,1.0,0.0
1764771801.9743757,-6.39,1.0,0.0
1764771802.1597145,-6.12,1.0,0.0
1764771802.1605854,-6.39,1.0,0.0
1764771802.411018,-6.39,1.0,0.0
1764771802.411468,-6.12,1.0,0.0
1764771802.600317,-6.39,1.0,0.0
1764771802.6010034,-6.39,1.0,0.0
1764771802.7856512,-6.39,1.0,0.0
1764771802.7860825,-6.39,1.0,0.0
1764771802.97345,-6.12,1.0,0.0
1764771802.9736822,-6.12,1.0,0.0
1764771803.2239556,-6.39,1.0,0.0
1764771803.2246344,-6.39,1.0,0.0
1764771803.4154258,-6.39,1.0,0.0
1764771803.4166486,-6.39,1.0,0.0
1764771803.6000273,-6.39,1.0,0.0
1764771803.6010609,-6.39,1.0,0.0
