timestamp,theta_pot,button_state,theta_pot_rad,wUser_,w_meas,tau_ext
1764935454.9417965,127.57,1.0,2.23,0.0,-0.0,-0.20706
1764935454.946019,127.3,1.0,2.22,0.0,-0.0,-0.20435
1764935454.9481404,127.57,1.0,2.23,0.0,-0.0,-0.20725
1764935454.9503155,127.57,1.0,2.23,0.0,-0.0,-0.2186
1764935454.9518552,127.3,1.0,2.22,0.0,-0.0,-0.22726
1764935454.9541304,127.57,1.0,2.23,0.0,-0.459899,-0.2241
1764935455.0092638,122.03,1.0,2.13,0.0,-0.058888,-0.10409
1764935455.0129657,120.44,1.0,2.1,0.0,-0.561941,-0.02506
1764935455.259797,119.65,1.0,2.09,0.0,-0.000141,-0.04209
1764935455.2623754,119.91,1.0,2.09,0.0,-0.0,-0.08569
1764935455.4459085,119.91,1.0,2.09,0.0,-0.0,-0.13519
1764935455.4482605,119.65,1.0,2.09,0.0,-0.0,-0.16917
1764935455.6303713,119.65,1.0,2.09,0.0,-0.0,-0.18138
1764935455.631276,119.65,1.0,2.09,0.0,-0.0,-0.21214
1764935455.819601,119.91,1.0,2.09,0.0,-0.0,-0.25397
1764935455.8208237,119.91,1.0,2.09,0.0,-0.0,-0.28714
1764935456.071125,119.39,1.0,2.08,0.0,-0.661695,-0.2835
1764935456.0721438,116.75,1.0,2.04,0.0,-0.446902,-0.30834
1764935456.2582655,113.84,1.0,1.99,0.0,-0.380625,-0.28752
1764935456.259968,112.0,1.0,1.95,0.0,-0.697054,-0.30965
1764935456.4277523,110.68,1.0,1.93,0.0,-0.206153,-0.33655
1764935456.4289088,108.57,1.0,1.89,0.0,-0.403299,-0.37497
1764935456.680309,105.93,1.0,1.85,0.0,-0.392079,-0.44285
1764935456.6831431,103.82,1.0,1.81,0.0,-0.49102,-0.44218
1764935456.8685215,101.44,1.0,1.77,0.0,-0.388256,-0.52783
1764935456.8705316,99.86,1.0,1.74,0.0,-0.660018,-0.57265
1764935457.0570138,97.48,1.0,1.7,0.0,-0.491857,-0.6556
1764935457.0584285,95.11,1.0,1.66,0.0,-0.219548,-0.701
1764935457.3097894,90.62,1.0,1.58,0.0,-0.758465,-0.73778
1764935457.3110147,87.98,1.0,1.54,0.0,-0.74507,-0.79213
1764935457.49528,83.76,1.0,1.46,0.0,-0.097774,-0.81326
1764935457.4969425,82.17,1.0,1.43,0.0,-0.113022,-0.80867
1764935457.6824021,79.01,1.0,1.38,0.0,-0.293148,-0.85308
1764935457.6831214,77.16,1.0,1.35,0.0,-0.518274,-0.88936
1764935457.8701556,73.99,1.0,1.29,0.0,-0.472141,-0.96345
1764935457.871565,71.09,1.0,1.24,0.0,-0.565178,-1.04764
1764935458.125725,68.71,1.0,1.2,0.0,-0.688169,-1.14237
1764935458.126869,62.38,1.0,1.09,0.0,-0.76578,-1.18427
1764935458.312403,59.47,1.0,1.04,0.0,-0.715356,-1.23759
1764935458.3132157,54.99,1.0,0.96,0.0,-0.781866,-1.31719
1764935458.4997904,52.08,1.0,0.91,0.0,-0.397869,-1.38707
1764935458.5014107,46.28,1.0,0.81,0.0,-0.813595,-1.44516
1764935458.6891015,41.53,1.0,0.72,0.0,-0.625957,-1.57465
1764935458.692148,37.04,1.0,0.65,0.0,-0.771547,-1.62672
1764935458.8793216,31.23,1.0,0.55,0.0,-0.761518,-1.61144
1764935458.8819075,26.75,1.0,0.47,0.0,-0.670003,-1.59655
1764935459.1328466,24.9,1.0,0.43,0.0,-0.316616,-1.60033
1764935459.1354399,24.9,1.0,0.43,0.0,-3e-05,-1.66386
1764935459.3203804,25.16,1.0,0.44,0.0,-0.0,-1.69445
1764935459.3227324,25.16,1.0,0.44,0.0,-0.0,-1.40026
1764935459.5118544,25.16,1.0,0.44,0.0,-0.0,-0.8809
1764935459.5154042,29.39,1.0,0.51,0.0,1.055411,-0.66654
1764935459.6992877,39.42,1.0,0.69,0.0,1.503902,-0.46538
1764935459.701686,50.24,1.0,0.88,0.0,1.862627,-0.44736
1764935459.7043517,61.85,1.0,1.08,0.0,1.787761,-0.30058
1764935459.950426,75.05,1.0,1.31,0.0,1.670764,-0.20988
1764935459.9522028,85.08,1.0,1.48,0.0,1.527897,-0.20255
