timestamp,theta_pot,button_state,theta_pot_rad,wUser_,w_meas,tau_ext
1764938657.3171313,92.47,1.0,1.61,0.0,-0.0,-0.05115
1764938657.3191667,92.47,1.0,1.61,0.0,-0.0,-0.04835
1764938657.320131,92.47,1.0,1.61,0.0,-0.0,-0.04638
1764938657.322129,92.47,1.0,1.61,0.0,-0.0,-0.04305
1764938657.323134,92.47,1.0,1.61,0.0,-0.0,-0.04298
1764938657.3241417,92.47,1.0,1.61,0.0,-0.0,-0.04262
1764938657.4357736,92.47,1.0,1.61,0.0,-0.0,-0.0449
1764938657.436784,92.73,1.0,1.62,0.0,-0.0,-0.04359
1764938657.6083875,92.47,1.0,1.61,0.0,-0.0,-0.03829
1764938657.6083875,92.47,1.0,1.61,0.0,-0.0,-0.04752
1764938657.8451138,92.73,1.0,1.62,0.0,-0.0,-0.03396
1764938657.8451138,92.47,1.0,1.61,0.0,-0.0,-0.03787
1764938658.0297205,92.47,1.0,1.61,0.0,-0.0,-0.03658
1764938658.0317197,92.47,1.0,1.61,0.0,-0.0,-0.0321
1764938658.2229753,92.47,1.0,1.61,0.0,-0.0,-0.0278
1764938658.224965,92.47,1.0,1.61,0.0,-0.0,-0.03548
1764938658.4727309,92.47,1.0,1.61,0.0,-0.0,-0.03174
1764938658.4737175,92.47,1.0,1.61,0.0,-0.0,-0.02461
1764938658.6440206,92.47,1.0,1.61,0.0,-0.0,-0.02175
1764938658.6450515,92.47,1.0,1.61,0.0,-0.0,-0.02757
1764938658.8518822,92.47,1.0,1.61,0.0,-0.0,-0.03346
1764938658.854057,92.73,1.0,1.62,0.0,-0.0,-0.02752
1764938659.064897,92.47,1.0,1.61,0.0,-0.0,-0.02587
1764938659.0658917,92.47,1.0,1.61,0.0,-0.0,-0.03306
1764938659.2534156,92.47,1.0,1.61,0.0,-0.0,-0.03165
1764938659.2544603,92.73,1.0,1.62,0.0,-0.0,-0.034
1764938659.4429784,92.47,1.0,1.61,0.0,-0.0,-0.03224
1764938659.4429784,92.47,1.0,1.61,0.0,-0.0,-0.03608
1764938659.684315,92.47,1.0,1.61,0.0,-0.0,-0.03165
1764938659.6853282,92.47,1.0,1.61,0.0,-0.0,-0.02858
1764938659.9005141,92.47,1.0,1.61,0.0,-0.0,-0.02693
1764938659.9015234,92.47,1.0,1.61,0.0,-0.0,-0.02505
1764938660.0614638,92.47,1.0,1.61,0.0,-0.0,-0.02356
1764938660.062464,92.47,1.0,1.61,0.0,-0.0,-0.02114
1764938660.291492,92.47,1.0,1.61,0.0,-0.0,-0.02731
1764938660.2924933,92.47,1.0,1.61,0.0,-0.0,-0.02646
1764938660.4651415,92.47,1.0,1.61,0.0,-0.0,-0.02943
1764938660.4661422,92.47,1.0,1.61,0.0,-0.0,-0.03194
1764938660.7028406,92.47,1.0,1.61,0.0,-0.0,-0.02592
1764938660.703839,92.47,1.0,1.61,0.0,-0.0,-0.02377
1764938660.8914483,92.73,1.0,1.62,0.0,-0.0,0.0
1764938660.8924482,92.47,1.0,1.61,0.0,-0.0,0.0
1764938661.0793798,92.47,1.0,1.61,0.0,-0.0,-0.02047
1764938661.0813704,92.47,1.0,1.61,0.0,-0.0,-0.02391
1764938661.3349068,92.47,1.0,1.61,0.0,-0.0,-0.02371
1764938661.3359125,92.47,1.0,1.61,0.0,-0.0,-0.02569
1764938661.520283,92.47,1.0,1.61,0.0,-0.0,-0.02354
1764938661.5212936,92.47,1.0,1.61,0.0,-0.0,-0.02214
1764938661.7080257,92.47,1.0,1.61,0.0,-0.0,-0.02419
1764938661.7090254,92.73,1.0,1.62,0.0,-0.0,-0.02654
1764938661.8982766,92.47,1.0,1.61,0.0,-0.0,-0.02725
1764938661.8993068,92.47,1.0,1.61,0.0,-0.0,-0.02491
1764938661.9012768,92.47,1.0,1.61,0.0,-0.0,-0.02508
1764938662.1511104,92.47,1.0,1.61,0.0,-0.0,-0.02774
1764938662.1521194,92.47,1.0,1.61,0.0,-0.0,-0.02626
1764938662.3423896,92.47,1.0,1.61,0.0,-0.0,-0.02786
1764938662.3434641,92.47,1.0,1.61,0.0,-0.0,-0.02733
1764938662.5297332,92.47,1.0,1.61,0.0,-0.0,-0.03128
1764938662.530737,92.47,1.0,1.61,0.0,-0.0,-0.03054
1764938662.7195718,92.47,1.0,1.61,0.0,-0.0,-0.03289
1764938662.7215695,92.47,1.0,1.61,0.0,-0.0,-0.03508
1764938662.97076,92.73,1.0,1.62,0.0,-0.0,-0.03511
1764938662.971762,92.47,1.0,1.61,0.0,-0.0,-0.03377
1764938663.1566157,92.2,1.0,1.61,0.0,-0.0,-0.03517
1764938663.1576288,92.47,1.0,1.61,0.0,-0.0,-0.03545
1764938663.345405,92.47,1.0,1.61,0.0,-0.0,-0.04022
1764938663.347402,92.47,1.0,1.61,0.0,-0.0,-0.04234
1764938663.5347805,92.73,1.0,1.62,0.0,-0.0,-0.04773
1764938663.53579,92.47,1.0,1.61,0.0,-0.0,-0.04472
1764938663.753518,92.47,1.0,1.61,0.0,-0.0,-0.0407
1764938663.7555184,92.73,1.0,1.62,0.0,-0.0,-0.03752
1764938663.9727023,92.73,1.0,1.62,0.0,-0.0,-0.03836
1764938663.9746995,92.47,1.0,1.61,0.0,-0.0,-0.03844
1764938664.1440868,92.47,1.0,1.61,0.0,-0.0,-0.03848
1764938664.1450818,92.47,1.0,1.61,0.0,-0.0,-0.04047
1764938664.3787923,92.73,1.0,1.62,0.0,-0.0,-0.03715
1764938664.380785,92.73,1.0,1.62,0.0,-0.0,-0.03466
1764938664.55029,92.47,1.0,1.61,0.0,-0.0,-0.03346
1764938664.553242,92.47,1.0,1.61,0.0,-0.0,-0.03515
1764938664.776257,92.73,1.0,1.62,0.0,-0.0,-0.03703
1764938664.7782545,92.47,1.0,1.61,0.0,-0.0,-0.0379
1764938665.020627,92.47,1.0,1.61,0.0,-0.0,-0.03412
1764938665.0216243,92.47,1.0,1.61,0.0,-0.0,-0.0299
1764938665.2094932,92.47,1.0,1.61,0.0,-0.0,-0.02678
1764938665.2111075,92.47,1.0,1.61,0.0,-0.0,-0.025
1764938665.3969955,92.47,1.0,1.61,0.0,-0.0,-0.02352
1764938665.397997,92.73,1.0,1.62,0.0,-0.0,-0.029
1764938665.5711093,92.47,1.0,1.61,0.0,-0.0,-0.02811
1764938665.5721135,92.47,1.0,1.61,0.0,-0.0,-0.03169
1764938665.818088,92.47,1.0,1.61,0.0,-0.0,-0.03375
1764938665.8200788,92.47,1.0,1.61,0.0,-0.0,-0.03328
1764938666.004752,92.47,1.0,1.61,0.0,-0.0,-0.03725
1764938666.00575,92.47,1.0,1.61,0.0,-0.0,-0.03713
1764938666.1916566,92.47,1.0,1.61,0.0,-0.0,-0.04173
1764938666.1926546,92.47,1.0,1.61,0.0,-0.0,-0.04622
1764938666.4413207,92.47,1.0,1.61,0.0,-0.0,-0.04153
1764938666.4433224,92.73,1.0,1.62,0.0,-0.0,-0.04114
1764938666.6296847,92.47,1.0,1.61,0.0,-0.0,-0.03958
1764938666.630698,92.47,1.0,1.61,0.0,-0.0,-0.0518
1764938666.816512,92.47,1.0,1.61,0.0,-0.0,-0.04904
1764938666.8175213,92.47,1.0,1.61,0.0,-0.0,-0.05398
1764938667.0052342,92.47,1.0,1.61,0.0,-0.0,-0.05563
1764938667.0071478,92.47,1.0,1.61,0.0,-0.0,-0.05514
1764938667.1961777,92.47,1.0,1.61,0.0,-0.0,-0.05035
