timestamp,theta_pot,button_state,tau_ext
1764600534.4272006,-3.13,1.0,-0.00024
1764600534.4278643,-2.86,1.0,-0.00015
1764600534.428506,-3.13,1.0,-0.00012
1764600534.429522,-3.13,1.0,-0.00022
1764600534.4313233,-3.13,1.0,-0.0003
1764600534.4326262,-3.13,1.0,-0.00013
1764600534.4342854,-3.13,1.0,-0.0001
1764600534.4359355,-3.13,1.0,-0.00024
1764600534.437786,-2.86,1.0,-0.00015
1764600534.4385517,-3.13,1.0,-0.00012
1764600534.4393077,-3.13,1.0,-0.00022
1764600534.9924102,-3.13,1.0,-0.0003
1764600535.1803327,-3.13,1.0,-0.00021
1764600535.180625,-3.13,1.0,-0.00032
1764600535.3670552,-2.86,1.0,-0.00028
1764600535.3672886,-3.13,1.0,-0.00029
1764600535.553625,-3.13,1.0,-0.00033
1764600535.5542092,-3.13,1.0,-0.00039
1764600535.8038356,-3.13,1.0,-1e-05
1764600535.8040671,-3.13,1.0,-0.00019
1764600536.0220559,-3.13,1.0,-0.00034
1764600536.0223181,-3.13,1.0,-0.00026
1764600536.236757,-3.13,1.0,-0.00032
1764600536.2369068,-3.13,1.0,-0.00037
1764600536.4125545,-3.13,1.0,-0.00024
1764600536.4129841,-3.13,1.0,-0.00031
1764600536.6022356,-3.13,1.0,-0.00025
1764600536.6029334,-3.13,1.0,-0.00014
1764600536.8525684,-3.13,1.0,-0.00031
1764600536.8527944,-2.86,1.0,-0.0002
1764600537.0395296,-2.86,1.0,-0.00033
1764600537.039982,-3.13,1.0,-0.00018
1764600537.2259233,-2.86,1.0,-0.0003
1764600537.2261977,-3.13,1.0,-0.00019
1764600537.4131362,-3.13,1.0,-0.00024
1764600537.4137144,-2.86,1.0,-0.0003
1764600537.6020696,-2.86,1.0,-0.00042
1764600537.6028981,-3.13,1.0,-0.00029
1764600537.8339245,-3.13,1.0,-0.00023
1764600537.8346832,-3.13,1.0,-0.00024
1764600538.0202177,-3.13,1.0,-0.00035
1764600538.0208611,-3.13,1.0,-0.00043
1764600538.2092028,-3.13,1.0,-0.00022
1764600538.2106652,-3.13,1.0,-0.00046
1764600538.4204457,-3.13,1.0,-0.00026
1764600538.420623,-3.13,1.0,-0.00019
1764600538.6319969,-3.13,1.0,-0.00042
1764600538.6321883,-3.13,1.0,-0.00034
1764600538.8662581,-3.13,1.0,-0.00033
1764600538.8669157,-3.13,1.0,-0.00031
1764600539.0545018,-3.13,1.0,-8e-05
1764600539.0549712,-3.13,1.0,-0.00033
1764600539.2412558,-2.86,1.0,-0.00022
1764600539.2417397,-2.86,1.0,-0.00028
1764600539.4283228,-3.13,1.0,-0.00032
1764600539.4287193,-3.13,1.0,-0.0004
1764600539.6815553,-3.13,1.0,-0.00038
1764600539.682063,-3.13,1.0,-0.0004
