timestamp,theta_pot,button_state,theta_pot_rad,wUser_,tau_ext
1764930285.9768682,87.72,1.0,1.53,0.0,0.0
1764930285.9773827,87.72,1.0,1.53,0.0,0.0
1764930286.2280257,87.98,1.0,1.54,0.0,0.0
1764930286.228915,87.98,1.0,1.54,0.0,0.0
1764930286.4131837,87.72,1.0,1.53,0.0,0.0
1764930286.4136033,87.72,1.0,1.53,0.0,0.0
1764930286.6007423,87.72,1.0,1.53,0.0,0.0
1764930286.601493,87.98,1.0,1.54,0.0,0.0
1764930286.791964,87.72,1.0,1.53,0.0,0.0
1764930286.792705,87.72,1.0,1.53,0.0,0.0
1764930287.043009,87.72,1.0,1.53,0.0,0.0
1764930287.0437438,87.72,1.0,1.53,0.0,0.0
1764930287.2315214,87.72,1.0,1.53,0.0,0.0
1764930287.2318525,87.72,1.0,1.53,0.0,0.0
1764930287.4211874,87.98,1.0,1.54,0.0,0.0
1764930287.421529,87.72,1.0,1.53,0.0,0.0
1764930287.6103413,87.98,1.0,1.54,0.0,0.0
1764930287.6119087,87.72,1.0,1.53,0.0,0.0
1764930287.8591728,87.72,1.0,1.53,0.0,0.0
1764930287.8602269,87.72,1.0,1.53,0.0,0.0
1764930288.0465112,87.98,1.0,1.54,0.0,0.0
1764930288.0471637,87.72,1.0,1.53,0.0,0.0
1764930288.2333114,87.72,1.0,1.53,0.0,0.0
1764930288.2338092,87.72,1.0,1.53,0.0,0.0
1764930288.4206161,87.72,1.0,1.53,0.0,0.0
1764930288.4213536,87.72,1.0,1.53,0.0,0.0
1764930288.670916,87.72,1.0,1.53,0.0,0.0
1764930288.6717756,87.98,1.0,1.54,0.0,0.0
1764930288.8593657,87.72,1.0,1.53,0.0,0.0
1764930288.860327,87.72,1.0,1.53,0.0,0.0
1764930289.0470796,87.98,1.0,1.54,0.0,0.0
1764930289.0477653,87.72,1.0,1.53,0.0,0.0
1764930289.2870789,87.72,1.0,1.53,0.0,0.0
1764930289.2874904,87.98,1.0,1.54,0.0,0.0
1764930289.44657,87.72,1.0,1.53,0.0,0.0
1764930289.447294,87.98,1.0,1.54,0.0,0.02388
1764930289.6606364,87.72,1.0,1.53,0.0,0.0
1764930289.6613805,87.98,1.0,1.54,0.0,-0.1025
1764930289.845937,87.45,1.0,1.53,0.0,-0.12008
1764930289.846813,83.76,1.0,1.46,0.0,-0.09646
1764930290.0983963,81.38,1.0,1.42,0.0,-0.04677
1764930290.0990832,80.59,1.0,1.41,0.0,0.0
1764930290.27263,79.8,1.0,1.39,0.0,0.10487
1764930290.2731147,84.02,1.0,1.47,0.0,0.07238
1764930290.2735069,87.45,1.0,1.53,0.0,0.0544
1764930290.4810557,90.35,1.0,1.58,0.0,0.05582
1764930290.4817908,92.47,1.0,1.61,0.0,0.0602
1764930290.7041252,94.84,1.0,1.66,0.0,0.03873
1764930290.7044115,96.43,1.0,1.68,0.0,0.0396
1764930290.8654828,96.43,1.0,1.68,0.0,0.04722
1764930290.866185,96.43,1.0,1.68,0.0,0.06241
1764930291.1103969,96.43,1.0,1.68,0.0,0.06843
1764930291.1108747,96.43,1.0,1.68,0.0,0.07851
1764930291.2975178,96.43,1.0,1.68,0.0,0.07461
1764930291.2978015,96.43,1.0,1.68,0.0,0.07308
1764930291.484073,96.43,1.0,1.68,0.0,0.06251
1764930291.4847217,96.43,1.0,1.68,0.0,0.06231
1764930291.6703954,96.16,1.0,1.68,0.0,0.07325
1764930291.671133,96.43,1.0,1.68,0.0,0.07845
1764930291.922991,96.43,1.0,1.68,0.0,0.08445
1764930291.9249594,96.43,1.0,1.68,0.0,0.08605
1764930292.0930576,96.16,1.0,1.68,0.0,0.08262
1764930292.0941677,96.43,1.0,1.68,0.0,0.08722
1764930292.3121824,96.43,1.0,1.68,0.0,0.08549
1764930292.3128896,96.43,1.0,1.68,0.0,0.07406
1764930292.4987352,96.43,1.0,1.68,0.0,0.08092
1764930292.4995205,96.43,1.0,1.68,0.0,0.08565
1764930292.6850011,96.43,1.0,1.68,0.0,0.08745
1764930292.68548,96.43,1.0,1.68,0.0,0.09084
1764930292.9039545,96.16,1.0,1.68,0.0,0.09007
1764930292.904613,96.43,1.0,1.68,0.0,0.09393
1764930293.129196,96.43,1.0,1.68,0.0,0.0942
1764930293.1298952,96.69,1.0,1.69,0.0,0.09018
1764930293.2965374,96.43,1.0,1.68,0.0,0.09019
1764930293.2974935,96.43,1.0,1.68,0.0,0.08867
1764930293.5285337,96.69,1.0,1.69,0.0,0.07844
1764930293.5292263,96.43,1.0,1.68,0.0,0.06015
1764930293.7153232,96.43,1.0,1.68,0.0,0.04773
1764930293.7160223,96.43,1.0,1.68,0.0,0.03251
1764930293.9018865,96.43,1.0,1.68,0.0,0.0
1764930293.9022906,96.43,1.0,1.68,0.0,0.0
1764930294.1537602,96.43,1.0,1.68,0.0,0.0
1764930294.1544566,96.43,1.0,1.68,0.0,0.0
1764930294.3378232,96.43,1.0,1.68,0.0,0.0
1764930294.3386414,96.16,1.0,1.68,0.0,0.0
1764930294.5285041,96.43,1.0,1.68,0.0,0.0
1764930294.5294592,96.43,1.0,1.68,0.0,0.0
1764930294.717382,96.43,1.0,1.68,0.0,0.0
1764930294.7181597,96.43,1.0,1.68,0.0,0.0
1764930294.9678884,96.43,1.0,1.68,0.0,0.0
1764930294.968567,96.16,1.0,1.68,0.0,0.0
1764930295.1565602,96.43,1.0,1.68,0.0,0.0
1764930295.1570582,96.43,1.0,1.68,0.0,0.0
1764930295.3478498,96.43,1.0,1.68,0.0,0.0
1764930295.3482904,96.43,1.0,1.68,0.0,0.0
1764930295.5376837,96.43,1.0,1.68,0.0,0.0
1764930295.5383804,96.43,1.0,1.68,0.0,0.0
1764930295.7544165,96.16,1.0,1.68,0.0,0.0
1764930295.7556105,96.43,1.0,1.68,0.0,0.0
1764930295.973806,96.43,1.0,1.68,0.0,0.0
1764930295.9745615,96.43,1.0,1.68,0.0,0.0
1764930296.146352,96.43,1.0,1.68,0.0,0.0
1764930296.1468277,96.43,1.0,1.68,0.0,0.0
1764930296.3793366,96.43,1.0,1.68,0.0,0.0
1764930296.380091,96.43,1.0,1.68,0.0,0.0
1764930296.5549994,96.43,1.0,1.68,0.0,0.0
1764930296.5570164,96.43,1.0,1.68,0.0,0.0
1764930296.785146,96.43,1.0,1.68,0.0,0.0
1764930296.7858016,96.43,1.0,1.68,0.0,0.0
1764930296.9606593,96.43,1.0,1.68,0.0,0.0
1764930296.9612892,96.43,1.0,1.68,0.0,0.0
1764930297.1793647,96.43,1.0,1.68,0.0,0.0
1764930297.1802409,96.43,1.0,1.68,0.0,0.0
1764930297.3665586,96.43,1.0,1.68,0.0,0.0
1764930297.3668625,96.16,1.0,1.68,0.0,0.0
1764930297.6182234,96.16,1.0,1.68,0.0,0.0
1764930297.6198843,96.43,1.0,1.68,0.0,0.0
1764930297.8041062,96.43,1.0,1.68,0.0,0.0
1764930297.8044393,96.16,1.0,1.68,0.0,0.0
1764930297.9819624,96.43,1.0,1.68,0.0,0.0
1764930297.9824092,96.43,1.0,1.68,0.0,0.0
1764930297.982859,96.43,1.0,1.68,0.0,0.0
1764930298.2305264,96.43,1.0,1.68,0.0,0.0
1764930298.2311478,96.16,1.0,1.68,0.0,0.0
1764930298.4161363,96.43,1.0,1.68,0.0,0.0
1764930298.4165528,96.16,1.0,1.68,0.0,0.0
1764930298.603237,96.16,1.0,1.68,0.0,0.0
1764930298.6043568,96.43,1.0,1.68,0.0,0.0
1764930298.8392897,96.43,1.0,1.68,0.0,0.0
1764930298.8399303,96.43,1.0,1.68,0.0,0.0
1764930299.0273511,96.43,1.0,1.68,0.0,0.0
1764930299.0279744,96.16,1.0,1.68,0.0,0.0
1764930299.2142148,96.43,1.0,1.68,0.0,0.0
1764930299.2152069,96.43,1.0,1.68,0.0,0.0
1764930299.4040086,96.43,1.0,1.68,0.0,0.0
1764930299.40472,96.43,1.0,1.68,0.0,0.0
1764930299.6596787,96.16,1.0,1.68,0.0,0.0
1764930299.6609895,96.43,1.0,1.68,0.0,0.0
1764930299.8293917,96.43,1.0,1.68,0.0,0.0
1764930299.8301094,96.43,1.0,1.68,0.0,0.0
1764930300.036444,96.43,1.0,1.68,0.0,0.0
1764930300.037138,96.43,1.0,1.68,0.0,0.0
1764930300.2580173,96.43,1.0,1.68,0.0,0.0
1764930300.2593482,96.43,1.0,1.68,0.0,0.0
1764930300.4304712,96.16,1.0,1.68,0.0,0.0
1764930300.4308321,96.43,1.0,1.68,0.0,0.0
1764930300.651735,96.43,1.0,1.68,0.0,0.0
1764930300.6525323,96.43,1.0,1.68,0.0,0.0
1764930300.869445,96.43,1.0,1.68,0.0,0.0
1764930300.8701062,96.43,1.0,1.68,0.0,0.0
1764930301.0374713,96.43,1.0,1.68,0.0,0.0
1764930301.0378532,96.43,1.0,1.68,0.0,0.0
1764930301.253504,96.43,1.0,1.68,0.0,0.0
1764930301.2539184,96.16,1.0,1.68,0.0,0.0
1764930301.4770768,96.16,1.0,1.68,0.0,0.0
1764930301.477759,96.43,1.0,1.68,0.0,0.0
1764930301.6663632,96.43,1.0,1.68,0.0,0.0
1764930301.6672575,96.43,1.0,1.68,0.0,0.0
1764930301.8773205,96.16,1.0,1.68,0.0,0.0
1764930301.878467,96.43,1.0,1.68,0.0,0.0
1764930302.0455587,96.43,1.0,1.68,0.0,0.0
1764930302.0462928,96.43,1.0,1.68,0.0,0.0
1764930302.367852,96.16,1.0,1.68,0.0,0.0
1764930302.3687072,96.43,1.0,1.68,0.0,0.0
1764930302.5018468,96.16,1.0,1.68,0.0,0.0
1764930302.5024917,96.43,1.0,1.68,0.0,0.0
1764930302.681056,96.16,1.0,1.68,0.0,0.0
1764930302.68133,96.43,1.0,1.68,0.0,0.0
1764930302.8695588,96.43,1.0,1.68,0.0,0.0
1764930302.870234,96.43,1.0,1.68,0.0,0.0
1764930303.1047761,96.16,1.0,1.68,0.0,0.0
1764930303.1050076,96.43,1.0,1.68,0.0,0.0
1764930303.2960844,96.43,1.0,1.68,0.0,0.0
1764930303.2968307,96.43,1.0,1.68,0.0,0.0
1764930303.46768,96.43,1.0,1.68,0.0,0.0
1764930303.4678972,96.43,1.0,1.68,0.0,0.0
1764930303.7178528,96.16,1.0,1.68,0.0,0.0
1764930303.7181287,96.16,1.0,1.68,0.0,0.0
1764930303.9068508,96.43,1.0,1.68,0.0,0.0
1764930303.9074752,96.43,1.0,1.68,0.0,0.0
1764930304.095623,96.43,1.0,1.68,0.0,0.0
1764930304.096321,96.43,1.0,1.68,0.0,0.0
1764930304.283986,96.43,1.0,1.68,0.0,0.0
1764930304.2847142,96.43,1.0,1.68,0.0,0.0
1764930304.5356848,96.43,1.0,1.68,0.0,0.0
1764930304.5364096,96.43,1.0,1.68,0.0,0.0
1764930304.721773,96.43,1.0,1.68,0.0,0.0
1764930304.722296,96.43,1.0,1.68,0.0,0.0
1764930304.9112363,96.43,1.0,1.68,0.0,0.0
1764930304.9120226,96.16,1.0,1.68,0.0,0.0
1764930305.0987167,96.43,1.0,1.68,0.0,0.0
1764930305.0994546,96.43,1.0,1.68,0.0,0.0
