timestamp,theta_pot,button_state,tau_ext
1764841921.5279105,75.17,1.0,0.0
1764841921.528092,75.17,1.0,0.05607
1764841921.7143862,75.17,1.0,0.05453
1764841921.7152543,74.9,1.0,0.05437
1764841921.9635627,74.9,1.0,0.0545
1764841921.964115,74.9,1.0,0.05468
1764841922.1510894,75.17,1.0,0.05466
1764841922.151749,75.17,1.0,0.05445
1764841922.370187,75.17,1.0,0.05453
1764841922.3704321,75.17,1.0,0.05455
1764841922.5845106,75.17,1.0,0.05457
1764841922.5846539,75.17,1.0,0.05449
1764841922.7411363,75.17,1.0,0.05451
1764841922.7412744,74.9,1.0,0.0546
1764841922.9758148,74.9,1.0,0.0545
1764841922.9763134,75.17,1.0,0.05451
1764841923.1485116,75.17,1.0,0.05435
1764841923.1488132,75.17,1.0,0.0544
1764841923.3976874,75.17,1.0,0.05451
1764841923.3980236,75.17,1.0,0.05439
1764841923.5867374,75.17,1.0,0.05452
1764841923.5870576,75.17,1.0,0.0545
1764841923.7736886,75.17,1.0,0.05452
1764841923.7741988,75.17,1.0,0.05452
1764841924.0074465,75.17,1.0,0.05467
1764841924.0080779,75.43,1.0,0.05467
1764841924.0083096,75.17,1.0,0.05468
1764841924.1936796,75.17,1.0,0.05471
1764841924.1938355,75.17,1.0,0.05466
1764841924.4266012,74.9,1.0,0.05465
1764841924.4269025,75.17,1.0,0.05489
1764841924.6012702,75.17,1.0,0.05479
1764841924.6015131,74.9,1.0,0.05483
1764841924.788315,75.17,1.0,0.05472
1764841924.788555,74.9,1.0,0.0547
1764841925.0252662,75.17,1.0,0.0547
1764841925.025468,74.9,1.0,0.05466
1764841925.2028046,75.17,1.0,0.05469
1764841925.2029555,75.17,1.0,0.05467
1764841925.4436307,75.17,1.0,0.0547
1764841925.4443164,75.17,1.0,0.05472
1764841925.63068,74.9,1.0,0.05461
1764841925.6308208,75.43,1.0,0.05475
1764841925.8180752,75.17,1.0,0.05474
1764841925.8183956,75.17,1.0,0.05476
1764841926.0072658,75.17,1.0,0.0542
1764841926.0076165,75.17,1.0,0.05482
1764841926.2570157,74.9,1.0,0.05475
1764841926.257363,75.17,1.0,0.0549
1764841926.4454544,75.17,1.0,0.05465
