timestamp,theta_pot,theta_enc,w_user,w_meas,u_pwm,force_filt,tau_ext,w_adm
1763468197.1844876,-0.02,0.04065,0.0,0.0,31.4,0.0881,-0.00793,0.0
1763468197.4325755,-0.02,0.04065,0.0,0.0,31.4,0.0909,-0.00818,0.0
1763468197.4331632,-0.02,0.04065,0.0,0.0,31.4,0.0923,-0.00831,0.0
1763468197.6226957,-0.02,0.04065,0.0,0.0,31.4,0.0913,-0.00821,0.0
1763468197.623198,-0.02,0.04065,0.0,0.0,31.4,0.0901,-0.0081,0.0
1763468197.806928,-0.02,0.04065,0.0,0.0,31.4,0.0937,-0.00843,0.0
1763468197.8078804,-0.02,0.04065,0.0,0.0,31.4,0.0922,-0.00829,0.0
1763468197.9863777,-0.02,0.04065,0.0,0.0,31.4,0.0914,-0.00822,0.0
1763468197.9865265,-0.02,0.04065,0.0,0.0,31.4,0.0901,-0.00811,0.0
1763468198.1986296,-0.02,0.04065,0.0,0.0,31.4,0.0946,-0.00852,0.0
1763468198.1989806,-0.02,0.04065,0.0,0.0,31.4,0.0876,-0.00788,0.0
1763468198.435352,-0.02,0.04065,0.0,0.0,31.4,0.0916,-0.00824,0.0
1763468198.4355032,-0.02,0.04065,0.0,0.0,31.4,0.0906,-0.00816,0.0
1763468198.5973802,-0.02,0.04065,0.0,0.0,31.4,0.0889,-0.008,0.0
1763468198.597697,-0.02,0.04065,0.0,0.0,31.4,0.1091,-0.00982,0.0
1763468198.8084936,-0.02,0.04065,0.0,0.0,31.4,0.0912,-0.00821,0.0
1763468198.8091836,-0.03,0.04065,0.0,0.0,31.4,0.0914,-0.00822,0.0
1763468199.037678,-0.03,0.04065,0.0,0.0,31.4,0.1069,-0.00962,0.0
1763468199.037875,-0.02,0.04065,0.0,0.0,31.4,0.0906,-0.00815,0.0
1763468199.2090623,-0.02,0.04065,0.0,0.0,31.4,0.1068,-0.00961,0.0
1763468199.209264,-0.02,0.04065,0.0,0.0,31.4,0.09,-0.0081,0.0
1763468199.4303098,-0.02,0.04065,0.0,0.0,31.4,0.0884,-0.00796,0.0
1763468199.431187,-0.02,0.04065,0.0,0.0,31.4,0.091,-0.00819,0.0
1763468199.6461124,-0.03,0.04065,0.0,0.0,31.4,0.0912,-0.00821,0.0
1763468199.646358,-0.02,0.04065,0.0,0.0,31.4,0.0916,-0.00824,0.0
1763468199.8273451,-0.03,0.04065,0.0,0.0,31.4,0.0903,-0.00813,0.0
1763468199.827497,-0.02,0.04065,0.0,0.0,31.4,0.0882,-0.00794,0.0
1763468200.0059457,-0.02,0.04065,0.0,0.0,31.4,0.1037,-0.00933,0.0
1763468200.006147,-0.02,0.04065,0.0,0.0,31.4,0.0947,-0.00853,0.0
1763468200.2577722,-0.02,0.04065,0.0,0.0,31.4,0.0896,-0.00807,0.0
1763468200.2580445,-0.02,0.04065,0.0,0.0,31.4,0.0888,-0.00799,0.0
1763468200.258219,-0.02,0.04065,0.0,0.0,31.4,0.0924,-0.00831,0.0
1763468200.4356399,-0.02,0.04065,0.0,0.0,31.4,0.0926,-0.00833,0.0
1763468200.4358003,-0.02,0.04065,0.0,0.0,31.4,0.0893,-0.00804,0.0
1763468200.6432667,-0.02,0.04065,0.0,0.0,31.4,0.093,-0.00837,0.0
1763468200.643418,-0.02,0.04065,0.0,0.0,31.4,0.0902,-0.00812,0.0
1763468200.8538077,-0.02,0.04065,0.0,0.0,31.4,0.1048,-0.00944,0.0
1763468200.8539639,-0.02,0.04065,0.0,0.0,31.4,0.0927,-0.00834,0.0
1763468201.071556,-0.02,0.04065,0.0,0.0,31.4,0.0902,-0.00812,0.0
1763468201.072149,-0.03,0.04065,0.0,0.0,31.4,0.1064,-0.00958,0.0
1763468201.2437499,-0.02,0.04065,0.0,0.0,31.4,0.0892,-0.00803,0.0
1763468201.2445407,-0.03,0.04065,0.0,0.0,31.4,0.0888,-0.00799,0.0
1763468201.4977634,-0.02,0.04065,0.0,0.0,31.4,0.0915,-0.00824,0.0
1763468201.4984698,-0.02,0.04065,0.0,0.0,31.4,0.0917,-0.00825,0.0
1763468201.6804,-0.02,0.04065,0.0,0.0,31.4,0.0914,-0.00823,0.0
1763468201.6806142,-0.02,0.04065,0.0,0.0,31.4,0.107,-0.00963,0.0
1763468201.8675814,-0.02,0.04065,0.0,0.0,31.4,0.0903,-0.00813,0.0
1763468201.8680744,-0.02,0.04065,0.0,0.0,31.4,0.0939,-0.00845,0.0
1763468202.054343,-0.02,0.04065,0.0,0.0,31.4,0.094,-0.00846,0.0
1763468202.055188,-0.02,0.04065,0.0,0.0,31.4,0.0924,-0.00832,0.0
1763468202.2436047,-0.02,0.04065,0.0,0.0,31.4,0.1047,-0.00943,0.0
1763468202.24437,-0.02,0.04065,0.0,0.0,31.4,0.0902,-0.00812,0.0
1763468202.4916947,-0.02,0.04065,0.0,0.0,31.4,0.0893,-0.00804,0.0
1763468202.4920526,-0.03,0.04065,0.0,0.0,31.4,0.1046,-0.00941,0.0
1763468202.680385,-0.02,0.04065,0.0,0.0,31.4,0.0902,-0.00812,0.0
1763468202.6809695,-0.02,0.04065,0.0,0.0,31.4,0.0913,-0.00822,0.0
1763468202.865849,-0.02,0.04065,0.0,0.0,31.4,0.0926,-0.00833,0.0
1763468202.866816,-0.02,0.04065,0.0,0.0,31.4,0.0886,-0.00797,0.0
1763468203.0533695,-0.03,0.04065,0.0,0.0,31.4,0.0896,-0.00806,0.0
1763468203.0536008,-0.02,0.04065,0.0,0.0,31.4,0.0908,-0.00818,0.0
1763468203.3029428,-0.02,0.04065,0.0,0.0,31.4,0.0911,-0.0082,0.0
1763468203.303801,-0.03,0.04065,0.0,0.0,31.4,0.0906,-0.00816,0.0
1763468203.4914436,-0.02,0.04065,0.0,0.0,31.4,0.0925,-0.00832,0.0
1763468203.4922163,-0.03,0.04065,0.0,0.0,31.4,0.0893,-0.00803,0.0
1763468203.676455,-0.02,0.04065,0.0,0.0,31.4,0.0898,-0.00808,0.0
1763468203.676618,-0.02,0.04065,0.0,0.0,31.4,0.0879,-0.00791,0.0
1763468203.9297297,-0.03,0.04065,0.0,0.0,31.4,0.1074,-0.00967,0.0
1763468203.9301217,-0.02,0.04065,0.0,0.0,31.4,0.0917,-0.00826,0.0
1763468204.1165497,-0.02,0.04065,0.0,0.0,31.4,0.1074,-0.00967,0.0
1763468204.1172585,-0.02,0.04065,0.0,0.0,31.4,0.0884,-0.00796,0.0
1763468204.3036644,-0.02,0.04065,0.0,0.0,31.4,0.0909,-0.00818,0.0
1763468204.3039982,-0.02,0.04065,0.0,0.0,31.4,0.0896,-0.00806,0.0
1763468204.4905114,-0.02,0.04065,0.0,0.0,31.4,0.0892,-0.00803,0.0
1763468204.491283,-0.02,0.04065,0.0,0.0,31.4,0.0888,-0.008,0.0
1763468204.7222383,-0.02,0.04065,0.0,0.0,31.4,0.1057,-0.00952,0.0
1763468204.7224245,-0.02,0.04065,0.0,0.0,31.4,0.0929,-0.00836,0.0
1763468204.8916457,-0.02,0.04065,0.0,0.0,31.4,0.0906,-0.00816,0.0
1763468204.8919961,-0.02,0.04065,0.0,0.0,31.4,0.0912,-0.0082,0.0
1763468205.1098988,-0.02,0.04065,0.0,0.0,31.4,0.0905,-0.00815,0.0
1763468205.1103458,-0.02,0.04065,0.0,0.0,31.4,0.1051,-0.00946,0.0
1763468205.2821875,-0.02,0.04065,0.0,0.0,31.4,0.0918,-0.00827,0.0
1763468205.282357,-0.02,0.04065,0.0,0.0,31.4,0.0899,-0.00809,0.0
1763468205.5158224,-0.02,0.04065,0.0,0.0,31.4,0.0923,-0.00831,0.0
1763468205.5164237,-0.02,0.04065,0.0,0.0,31.4,0.0914,-0.00823,0.0
1763468205.7317307,-0.02,0.04065,0.0,0.0,31.4,0.0914,-0.00823,0.0
1763468205.7321177,-0.02,0.04065,0.0,0.0,31.4,0.0912,-0.00821,0.0
1763468205.9011762,-0.02,0.04065,0.0,0.0,31.4,0.0915,-0.00823,0.0
1763468205.9014597,-0.02,0.04065,0.0,0.0,31.4,0.1061,-0.00955,0.0
1763468206.1246884,-0.02,0.04065,0.0,0.0,31.4,0.089,-0.00801,0.0
1763468206.1249094,-0.02,0.04065,0.0,0.0,31.4,0.0911,-0.0082,0.0
1763468206.312914,-0.02,0.04065,0.0,0.0,31.4,0.1081,-0.00973,0.0
1763468206.3131788,-0.02,0.04065,0.0,0.0,31.4,0.0913,-0.00822,0.0
1763468206.5395763,-0.02,0.04065,0.0,0.0,31.4,0.1075,-0.00968,0.0
1763468206.5399542,-0.02,0.04065,0.0,0.0,31.4,0.0898,-0.00808,0.0
1763468206.7187538,-0.02,0.04065,0.0,0.0,31.4,0.088,-0.00792,0.0
1763468206.7190435,-0.02,0.04065,0.0,0.0,31.4,0.0908,-0.00817,0.0
1763468206.904311,-0.02,0.04065,0.0,0.0,31.4,0.0924,-0.00831,0.0
1763468206.9046297,-0.02,0.04065,0.0,0.0,31.4,0.092,-0.00828,0.0
1763468207.1485333,-0.03,0.04065,0.0,0.0,31.4,0.1051,-0.00946,0.0
1763468207.148779,-0.02,0.04065,0.0,0.0,31.4,0.0921,-0.00829,0.0
1763468207.3703785,-0.02,0.04065,0.0,0.0,31.4,0.0919,-0.00827,0.0
1763468207.3706193,-0.02,0.04065,0.0,0.0,31.4,0.0909,-0.00818,0.0
1763468207.3707938,-0.02,0.04065,0.0,0.0,31.4,0.0947,-0.00853,0.0
1763468207.5548728,-0.02,0.04065,0.0,0.0,31.4,0.1043,-0.00939,0.0
1763468207.555626,-0.02,0.04065,0.0,0.0,31.4,0.1058,-0.00952,0.0
1763468207.7386186,-0.02,0.04065,0.0,0.0,31.4,0.0915,-0.00823,0.0
1763468207.7387693,-0.02,0.04065,0.0,0.0,31.4,0.0912,-0.00821,0.0
1763468207.9879627,-0.02,0.04065,0.0,0.0,31.4,0.0899,-0.00809,0.0
1763468207.9881577,-0.02,0.04065,0.0,0.0,31.4,0.1066,-0.0096,0.0
1763468208.155979,-0.02,0.04065,0.0,0.0,31.4,0.0923,-0.00831,0.0
1763468208.1561568,-0.02,0.04065,0.0,0.0,31.4,0.0919,-0.00827,0.0
1763468208.3646274,-0.02,0.04065,0.0,0.0,31.4,0.0896,-0.00806,0.0
1763468208.3647766,-0.02,0.04065,0.0,0.0,31.4,0.0902,-0.00812,0.0
1763468208.5952673,-0.02,0.04065,0.0,0.0,31.4,0.0915,-0.00824,0.0
1763468208.5961466,-0.02,0.04065,0.0,0.0,31.4,0.1059,-0.00953,0.0
1763468208.78173,-0.02,0.04065,0.0,0.0,31.4,0.0897,-0.00807,0.0
1763468208.7822165,-0.02,0.04065,0.0,0.0,31.4,0.1027,-0.00924,0.0
1763468208.9679735,-0.02,0.04065,0.0,0.0,31.4,0.09,-0.0081,0.0
1763468208.968208,-0.02,0.04065,0.0,0.0,31.4,0.0908,-0.00818,0.0
1763468209.1590974,-0.02,0.04065,0.0,0.0,31.4,0.0924,-0.00832,0.0
1763468209.1598957,-0.03,0.04065,0.0,0.0,31.4,0.0904,-0.00814,0.0
1763468215.4641292,-0.04,0.061359,0.0,0.0,31.4,-13.7125,1.23413,0.0
1763468215.4648445,-0.04,0.061359,0.0,0.0,31.4,-13.6846,1.23161,0.0
1763468215.465903,-0.04,0.061359,0.0,0.0,31.4,-12.3857,1.11472,0.0
1763468215.7006998,-0.04,0.061359,0.0,0.0,124.1,-12.7485,1.14736,4.36779
1763468215.7010205,-0.04,0.061359,0.0,0.0,149.8,-11.6832,1.05149,3.56726
1763468215.8853352,-0.04,0.061359,0.0,0.0,168.1,-11.7082,1.05373,2.87951
1763468215.885846,-0.04,0.061359,0.0,0.0,186.1,-12.7129,1.14416,2.41807
1763468216.070588,-0.04,0.061359,0.0,0.0,190.0,-13.7943,1.24149,2.04037
1763468216.0708838,-0.04,0.061359,0.0,0.0,186.0,-13.1872,1.18685,1.80111
1763468216.3210795,-0.04,0.061359,0.0,0.0,181.6,-10.9295,0.98366,1.5803
1763468216.3213222,-0.04,0.062893,0.0,0.0,176.4,-6.6296,0.59666,1.34078
1763468216.5072803,-0.04,0.06366,0.0,0.0,171.9,-2.5256,0.22731,1.09624
1763468216.5075343,-0.04,0.062893,0.0,0.0,166.8,-0.9836,0.08852,0.84721
1763468216.7095425,-0.04,0.062893,0.0,0.0,163.1,-0.1079,0.00971,0.65801
1763468216.709785,-0.04,0.062893,0.0,0.0,159.3,0.109,-0.00981,0.48545
1763468216.9288018,-0.04,0.062893,0.0,0.0,157.4,0.1401,-0.0126,0.36948
1763468216.9290283,-0.05,0.062893,0.0,0.0,155.3,0.1445,-0.013,0.27329
1763468217.0909724,-0.04,0.062893,0.0,0.0,154.1,0.1593,-0.01434,0.20747
1763468217.0913193,-0.04,0.062893,0.0,0.0,153.1,0.1569,-0.01413,0.15472
1763468217.314794,-0.04,0.062893,0.0,0.0,150.0,0.157,-0.01413,0.11072
1763468217.314947,-0.04,0.062893,0.0,0.0,150.0,0.1553,-0.01397,0.08249
1763468217.3150845,-0.04,0.062893,0.0,0.0,150.0,0.1605,-0.01445,0.05827
1763468217.5304308,-0.04,0.062893,0.0,0.0,150.0,0.2789,-0.0251,0.04052
1763468217.5305896,-0.04,0.062893,0.0,0.0,150.0,0.3597,-0.03238,0.02451
1763468217.6952372,-0.04,0.062893,0.0,0.0,150.0,0.4179,-0.03761,0.01042
1763468217.6956167,-0.04,0.062893,0.0,0.0,150.0,0.4572,-0.04114,-0.00043
1763468217.91445,-0.04,0.062893,0.0,0.0,150.0,0.4012,-0.03611,-0.00791
1763468217.91502,-0.04,0.062893,0.0,0.0,150.0,0.4018,-0.03617,-0.01262
1763468218.1479425,-0.04,0.062893,0.0,0.0,150.0,0.4192,-0.03773,-0.01824
1763468218.148138,-0.04,0.062893,0.0,0.0,150.0,0.1979,-0.01781,-0.01876
1763468218.3382518,-0.04,0.062893,0.0,0.0,150.0,0.1662,-0.01496,-0.01752
1763468218.3384051,-0.04,0.062893,0.0,0.0,150.0,0.1506,-0.01356,-0.01626
1763468218.5064316,-0.04,0.062893,0.0,0.0,150.0,0.1474,-0.01326,-0.01513
1763468218.5065897,-0.04,0.062893,0.0,0.0,150.0,0.1334,-0.01201,-0.01443
1763468218.7544024,-0.04,0.062893,0.0,0.0,150.0,0.1611,-0.0145,-0.01384
1763468218.755093,-0.04,0.062893,0.0,0.0,150.0,0.1245,-0.0112,-0.01318
1763468218.9426823,-0.04,0.062893,0.0,0.0,150.0,0.1559,-0.01403,-0.01278
1763468218.9429955,-0.04,0.062893,0.0,0.0,150.0,0.1494,-0.01344,-0.01239
1763468219.1310809,-0.04,0.062893,0.0,0.0,150.0,0.1617,-0.01455,-0.01242
1763468219.131271,-0.04,0.062126,0.0,0.0,150.0,0.1656,-0.0149,-0.01237
1763468219.3205352,-0.04,0.061359,0.0,0.0,150.0,0.1559,-0.01403,-0.01229
1763468219.320815,-0.04,0.061359,0.0,0.0,150.0,0.1624,-0.01461,-0.01219
1763468219.5737514,-0.04,0.061359,0.0,0.0,150.0,0.1646,-0.01482,-0.01214
1763468219.5739899,-0.04,0.061359,0.0,0.0,150.0,0.1627,-0.01464,-0.01207
1763468219.7608328,-0.04,0.061359,0.0,0.0,150.0,0.1622,-0.0146,-0.012
1763468219.761166,-0.04,0.061359,0.0,0.0,150.0,0.1621,-0.01459,-0.01201
1763468219.950071,-0.04,0.061359,0.0,0.0,150.0,0.1625,-0.01462,-0.0119
1763468219.9505959,-0.04,0.061359,0.0,0.0,150.0,0.1634,-0.01471,-0.01188
1763468220.1404622,-0.04,0.061359,0.0,0.0,150.0,0.1637,-0.01473,-0.01181
1763468220.1408036,-0.04,0.061359,0.0,0.0,150.0,0.1634,-0.01471,-0.01183
1763468220.391226,-0.04,0.061359,0.0,0.0,150.0,0.1589,-0.0143,-0.01182
1763468220.3913891,-0.04,0.061359,0.0,0.0,150.0,0.1636,-0.01472,-0.01181
1763468220.5812454,-0.04,0.061359,0.0,0.0,150.0,0.1638,-0.01474,-0.01178
1763468220.581881,-0.04,0.061359,0.0,0.0,150.0,0.1599,-0.01439,-0.01163
1763468220.767669,-0.04,0.061359,0.0,0.0,150.0,0.1586,-0.01428,-0.01157
1763468220.767917,-0.04,0.061359,0.0,0.0,150.0,0.1605,-0.01444,-0.01162
1763468220.9535635,-0.04,0.061359,0.0,0.0,150.0,0.1638,-0.01474,-0.01171
1763468220.954053,-0.04,0.061359,0.0,0.0,150.0,0.1638,-0.01474,-0.01173
1763468221.1888204,-0.04,0.061359,0.0,0.0,150.0,0.1623,-0.01461,-0.01166
1763468221.1890914,-0.04,0.061359,0.0,0.0,150.0,0.1593,-0.01434,-0.01168
1763468221.374243,-0.04,0.061359,0.0,0.0,150.0,0.1581,-0.01423,-0.01167
1763468221.3746977,-0.04,0.061359,0.0,0.0,150.0,0.162,-0.01458,-0.01171
1763468221.6113,-0.04,0.061359,0.0,0.0,150.0,0.1646,-0.01481,-0.01173
1763468221.61225,-0.04,0.061359,0.0,0.0,150.0,0.1643,-0.01478,-0.01179
1763468221.7996707,-0.04,0.061359,0.0,0.0,150.0,0.1619,-0.01457,-0.01173
1763468221.799964,-0.04,0.061359,0.0,0.0,150.0,0.1624,-0.01462,-0.01166
1763468221.9872603,-0.04,0.061359,0.0,0.0,150.0,0.1607,-0.01446,-0.01171
1763468221.988189,-0.04,0.061359,0.0,0.0,150.0,0.1435,-0.01291,-0.01159
1763468222.2347393,-0.04,0.061359,0.0,0.0,150.0,0.1647,-0.01482,-0.01161
1763468222.2354486,-0.04,0.061359,0.0,0.0,150.0,0.1464,-0.01318,-0.01154
1763468222.421658,-0.04,0.061359,0.0,0.0,150.0,0.1452,-0.01306,-0.01149
1763468222.4222312,-0.04,0.061359,0.0,0.0,150.0,0.1602,-0.01442,-0.01148
