timestamp,theta_pot,button_state,tau_ext
1764854133.534559,5.11,1.0,0.17069
1764854133.534559,-0.7,1.0,0.12273
1764854133.5355675,-9.94,1.0,0.34626
1764854133.5355675,-13.37,1.0,0.33
1764854133.5355675,-17.06,1.0,0.33717
1764854133.5355675,-18.91,1.0,0.35941
1764854133.5365212,-18.91,1.0,0.38574
1764854133.5374677,5.11,1.0,0.17069
1764854133.5384798,-0.7,1.0,0.12273
1764854133.5384798,-9.94,1.0,0.34626
1764854133.5394714,-13.37,1.0,0.33
1764854133.5394714,-17.06,1.0,0.33717
1764854133.540472,-18.91,1.0,0.35941
1764854133.540472,-18.91,1.0,0.38574
1764854134.594855,-18.65,1.0,0.0
1764854134.594855,-18.91,1.0,0.0
1764854134.7797198,-18.65,1.0,0.0
1764854134.7797198,-18.65,1.0,0.0
1764854135.0299954,-18.65,1.0,-0.02021
1764854135.0299954,-18.65,1.0,0.0
1764854135.2185137,-18.65,1.0,0.0
1764854135.2185137,-18.91,1.0,0.0
1764854135.4045029,-18.65,1.0,0.02057
1764854135.4045029,-18.91,1.0,0.0
1764854135.5915256,-18.65,1.0,0.0
1764854135.5915256,-18.65,1.0,-0.02869
1764854135.8415112,-18.65,1.0,-0.03299
1764854135.8415112,-18.65,1.0,0.0
1764854136.03231,-18.65,1.0,0.0
1764854136.03231,-18.65,1.0,-0.03131
1764854136.218283,-18.65,1.0,0.0
1764854136.218283,-18.65,1.0,0.0
1764854136.4054704,-18.65,1.0,0.0
1764854136.4063702,-18.65,1.0,0.0
1764854136.6572993,-18.91,1.0,0.0
1764854136.6572993,-18.65,1.0,-0.0261
1764854136.8473094,-18.65,1.0,-0.05045
1764854136.8473094,-18.65,1.0,0.0
1764854137.038332,-18.65,1.0,-0.11675
1764854137.038332,-21.02,1.0,-0.07993
1764854137.2233508,-22.34,1.0,0.03181
1764854137.2233508,-22.34,1.0,0.16482
1764854137.4723258,-17.33,1.0,0.15566
1764854137.4723258,-12.05,1.0,0.22469
1764854137.6614606,-7.03,1.0,0.23889
1764854137.6614606,-1.49,1.0,0.15242
1764854137.847762,-0.17,1.0,0.28541
1764854137.847762,5.63,1.0,0.24028
1764854138.036014,6.43,1.0,0.34372
1764854138.036014,11.18,1.0,0.34931
1764854138.2835085,15.4,1.0,0.35245
1764854138.2835085,19.09,1.0,0.47418
1764854138.4713035,24.11,1.0,0.40431
1764854138.4713035,25.96,1.0,0.47622
1764854138.6587946,31.76,1.0,0.48924
1764854138.6587946,34.4,1.0,0.48335
1764854138.8434021,36.51,1.0,0.48629
1764854138.8443263,39.42,1.0,0.49329
1764854139.0957708,41.53,1.0,0.59004
1764854139.0957708,44.7,1.0,0.70916
1764854139.2846088,44.96,1.0,0.88637
1764854139.2846088,44.7,1.0,0.95507
1764854139.4710255,44.96,1.0,0.97352
1764854139.4710255,44.96,1.0,0.93653
1764854139.6580834,45.22,1.0,0.99924
1764854139.6580834,44.96,1.0,1.02573
1764854139.6590874,44.96,1.0,1.02425
1764854139.908054,44.96,1.0,0.98792
1764854139.908054,45.22,1.0,0.91732
1764854140.094412,44.96,1.0,0.3094
1764854140.094412,44.43,1.0,-0.06674
1764854140.2817292,31.23,1.0,-0.05597
1764854140.2817292,20.15,1.0,0.09006
1764854140.4689887,13.29,1.0,0.48967
1764854140.4689887,13.29,1.0,0.39473
1764854140.7171178,19.09,1.0,0.38557
1764854140.7171178,22.53,1.0,0.62473
1764854140.9021454,29.12,1.0,0.58596
1764854140.9030633,36.78,1.0,0.80152
1764854141.0883904,45.49,1.0,0.70026
1764854141.0892467,45.22,1.0,1.02556
1764854141.275513,45.22,1.0,1.08805
1764854141.275513,45.49,1.0,1.03691
1764854141.5221899,45.22,1.0,0.96896
1764854141.5221899,45.49,1.0,0.96943
1764854141.7116632,45.49,1.0,0.98074
1764854141.7116632,45.22,1.0,1.05321
1764854141.897509,45.49,1.0,1.05903
1764854141.897509,45.22,1.0,1.16553
1764854142.0872786,45.22,1.0,1.21013
1764854142.0872786,45.49,1.0,1.11646
1764854142.3368566,45.22,1.0,0.86507
1764854142.337849,44.96,1.0,0.63618
1764854142.5254204,45.22,1.0,0.93776
1764854142.5254204,45.22,1.0,1.1377
1764854142.7115536,45.22,1.0,1.30968
1764854142.7115536,45.22,1.0,1.24768
1764854142.8971865,45.22,1.0,1.10792
1764854142.8971865,44.43,1.0,0.63235
1764854143.1464865,44.96,1.0,0.1623
1764854143.1464865,43.38,1.0,-0.05529
1764854143.3362265,31.5,1.0,0.19739
1764854143.3362265,22.26,1.0,0.24922
1764854143.5255935,18.04,1.0,0.11101
1764854143.5255935,11.44,1.0,0.30384
1764854143.7120225,11.7,1.0,0.54856
1764854143.7120225,18.57,1.0,0.36157
1764854143.964357,21.47,1.0,0.65485
1764854143.9653046,28.6,1.0,0.60375
1764854144.1543477,35.99,1.0,0.54396
1764854144.1543477,41.26,1.0,0.34332
1764854144.3405824,40.74,1.0,-0.03865
1764854144.3405824,28.33,1.0,0.0
1764854144.528309,16.72,1.0,-0.05523
1764854144.528309,6.95,1.0,-0.04105
1764854144.776743,-1.23,1.0,-0.09546
1764854144.776743,-8.35,1.0,0.0
1764854144.963239,-13.37,1.0,0.06791
1764854144.963239,-15.22,1.0,-0.05386
1764854145.1507728,-18.12,1.0,-0.08033
1764854145.1516657,-20.23,1.0,-0.03
1764854145.3385797,-21.55,1.0,-0.14798
1764854145.3385797,-27.62,1.0,-0.1513
1764854145.5871112,-31.58,1.0,-0.16546
1764854145.5871112,-32.9,1.0,-0.18512
1764854145.773045,-37.39,1.0,-0.18588
1764854145.773045,-40.29,1.0,-0.17153
1764854145.9634106,-41.35,1.0,-0.17524
1764854145.9634106,-43.98,1.0,-0.18221
1764854146.150181,-44.78,1.0,-0.18305
1764854146.150181,-44.78,1.0,-0.17929
1764854146.3960018,-44.78,1.0,-0.17956
1764854146.3960018,-44.51,1.0,-0.17963
1764854146.5822585,-44.51,1.0,-0.1796
1764854146.5822585,-44.78,1.0,-0.17951
1764854146.7675214,-44.78,1.0,-0.17967
1764854146.7675214,-44.78,1.0,-0.18
1764854147.0145526,-44.78,1.0,-0.17156
1764854147.0145526,-44.78,1.0,-0.12276
1764854147.2015939,-44.51,1.0,-0.02174
1764854147.2015939,-42.14,1.0,0.03476
1764854147.3923278,-36.07,1.0,0.08936
1764854147.3923278,-28.68,1.0,0.10087
1764854147.5789268,-20.76,1.0,0.11802
1764854147.5789268,-14.95,1.0,0.10424
1764854147.829081,-11.79,1.0,0.15847
1764854147.829081,-8.62,1.0,0.20791
1764854148.0147672,-5.98,1.0,0.21271
1764854148.0147672,-2.81,1.0,0.24319
1764854148.0147672,-0.17,1.0,0.25843
1764854148.2008443,4.84,1.0,0.26606
1764854148.2008443,6.95,1.0,0.27448
1764854148.3885055,10.38,1.0,0.34675
1764854148.3895009,12.76,1.0,0.34333
1764854148.6363723,16.98,1.0,0.36242
1764854148.6363723,19.89,1.0,0.4024
1764854148.8207374,23.84,1.0,0.41286
1764854148.8207374,27.28,1.0,0.49407
1764854149.007972,30.97,1.0,0.5572
1764854149.007972,36.78,1.0,0.45784
1764854149.1935997,39.94,1.0,0.54636
1764854149.1935997,41.26,1.0,0.51018
1764854149.4399507,44.17,1.0,0.47218
1764854149.4399507,44.43,1.0,0.28298
1764854149.6255774,39.42,1.0,0.23314
1764854149.6265745,33.87,1.0,0.27298
1764854149.8105247,28.86,1.0,0.2663
1764854149.8105247,24.9,1.0,0.22859
1764854150.0542145,21.47,1.0,0.26997
1764854150.0542145,19.62,1.0,0.3134
1764854150.2167544,18.83,1.0,0.31167
1764854150.2167544,16.98,1.0,0.25899
1764854150.4626577,15.4,1.0,0.14296
1764854150.4635763,12.76,1.0,0.0
1764854150.6496673,6.69,1.0,0.0
1764854150.6496673,-0.96,1.0,-0.02797
1764854150.8356307,-5.72,1.0,-0.14379
1764854150.8356307,-13.9,1.0,-0.16162
1764854151.0240345,-21.55,1.0,-0.17159
1764854151.0240345,-27.89,1.0,-0.17093
1764854151.2722752,-32.64,1.0,-0.18434
1764854151.2722752,-36.59,1.0,-0.17528
1764854151.4484398,-39.23,1.0,-0.1748
1764854151.4484398,-41.08,1.0,-0.1789
1764854151.663053,-43.72,1.0,-0.17509
1764854151.663053,-43.98,1.0,-0.17903
1764854151.8815484,-44.78,1.0,-0.18391
1764854151.8815484,-44.78,1.0,-0.17894
1764854152.048623,-44.51,1.0,-0.08055
1764854152.0495684,-44.25,1.0,0.04762
1764854152.2962272,-36.86,1.0,0.12253
1764854152.2962272,-29.2,1.0,0.14229
1764854152.4849997,-21.81,1.0,0.14433
1764854152.4849997,-13.9,1.0,0.19952
1764854152.6692982,-6.77,1.0,0.22225
1764854152.6692982,-1.49,1.0,0.24537
1764854152.856681,1.67,1.0,0.19936
1764854152.856681,4.05,1.0,0.17127
1764854153.0941336,5.63,1.0,0.08666
1764854153.0941336,5.11,1.0,-0.12761
1764854153.2755966,-4.4,1.0,-0.15633
1764854153.2765281,-12.31,1.0,-0.15691
1764854153.4632156,-20.23,1.0,-0.16979
1764854153.4632156,-27.89,1.0,-0.16966
1764854153.711651,-32.64,1.0,-0.18177
1764854153.711651,-36.86,1.0,-0.17469
1764854153.8986287,-38.44,1.0,-0.17572
1764854153.8986287,-40.55,1.0,-0.1792
1764854154.089083,-41.87,1.0,-0.18125
1764854154.089083,-42.93,1.0,-0.15132
1764854154.3049245,-42.93,1.0,0.09735
1764854154.3049245,-36.86,1.0,0.13864
1764854154.4923706,-28.41,1.0,0.20653
1764854154.4923706,-20.23,1.0,0.25062
1764854154.6795752,-10.73,1.0,0.28834
1764854154.6805184,-3.34,1.0,0.27675
1764854154.9287677,4.84,1.0,0.27492
1764854154.9287677,6.69,1.0,0.23755
1764854155.1144848,10.65,1.0,0.15666
1764854155.1144848,11.18,1.0,0.182
1764854155.3023114,10.91,1.0,0.15495
1764854155.3023114,9.86,1.0,-0.14206
1764854155.5342386,-0.17,1.0,-0.15651
1764854155.5342386,-9.67,1.0,-0.14741
1764854155.7048004,-18.12,1.0,-0.16122
1764854155.7048004,-24.98,1.0,-0.17653
1764854155.8934805,-32.37,1.0,-0.17955
1764854155.8934805,-35.54,1.0,-0.17301
1764854156.143209,-37.65,1.0,-0.17937
1764854156.143209,-40.03,1.0,-0.18671
1764854156.317898,-42.4,1.0,-0.1823
1764854156.317898,-44.25,1.0,-0.18032
1764854156.5024502,-44.78,1.0,-0.18199
1764854156.5024502,-46.36,1.0,-0.17837
1764854156.75211,-46.62,1.0,-0.18203
1764854156.75211,-46.62,1.0,-0.1802
1764854156.9370396,-46.62,1.0,-0.1461
1764854156.9370396,-46.36,1.0,-0.15101
1764854157.1241777,-46.62,1.0,-0.04371
1764854157.1241777,-43.72,1.0,-0.03267
1764854157.3127944,-39.76,1.0,0.06886
1764854157.3127944,-33.16,1.0,0.09041
1764854157.5638268,-24.98,1.0,0.14174
1764854157.5638268,-17.86,1.0,0.16778
1764854157.5638268,-10.99,1.0,0.18468
1764854157.7496817,-5.72,1.0,0.20343
1764854157.750657,-0.96,1.0,0.2501
1764854157.9389212,2.73,1.0,0.26417
1764854157.9389212,5.37,1.0,0.31022
1764854158.1259334,9.59,1.0,0.34465
1764854158.1259334,12.5,1.0,0.35927
1764854158.373323,16.72,1.0,0.37543
1764854158.3743243,20.68,1.0,0.35254
1764854158.559708,24.11,1.0,0.37348
1764854158.559708,25.96,1.0,0.29728
1764854158.7467291,25.96,1.0,0.23328
1764854158.7467291,25.96,1.0,0.25621
1764854158.978535,22.79,1.0,0.26565
1764854158.978535,20.41,1.0,0.29728
1764854159.19947,19.62,1.0,0.31115
1764854159.19947,19.36,1.0,0.29659
1764854159.3627546,19.36,1.0,0.2749
1764854159.3627546,19.36,1.0,0.26823
1764854159.5983353,19.36,1.0,0.27209
1764854159.5983353,19.36,1.0,0.24445
1764854159.7552483,19.09,1.0,0.21617
1764854159.7552483,18.3,1.0,0.11509
1764854159.9884129,12.5,1.0,0.0589
1764854159.9894242,8.8,1.0,0.06377
1764854160.174221,3.79,1.0,0.04595
1764854160.174221,-0.96,1.0,0.05499
1764854160.390315,-3.08,1.0,0.05211
1764854160.390315,-6.24,1.0,0.06843
1764854160.6115015,-7.83,1.0,0.10035
1764854160.6125863,-8.35,1.0,0.11848
1764854160.7979188,-8.35,1.0,0.13382
1764854160.7979188,-8.35,1.0,0.13706
1764854160.9690375,-8.35,1.0,0.12513
1764854160.9690375,-8.35,1.0,0.11911
1764854161.2201502,-8.35,1.0,0.1172
1764854161.2201502,-9.94,1.0,-0.05037
1764854161.4050698,-13.63,1.0,-0.14775
1764854161.4050698,-19.44,1.0,-0.17498
1764854161.5816274,-26.3,1.0,-0.16836
1764854161.5816274,-32.64,1.0,-0.17884
1764854161.8255014,-35.54,1.0,-0.17536
1764854161.8255014,-37.91,1.0,-0.17829
1764854162.0128043,-40.29,1.0,-0.18081
1764854162.0128043,-40.82,1.0,-0.18244
1764854162.200424,-43.98,1.0,-0.18655
1764854162.200424,-44.78,1.0,-0.17736
1764854162.3866713,-44.78,1.0,-0.17926
1764854162.3866713,-46.89,1.0,-0.18004
1764854162.6378496,-47.68,1.0,-0.17929
1764854162.6378496,-47.42,1.0,-0.18006
1764854162.8243303,-47.42,1.0,-0.17972
1764854162.8243303,-47.42,1.0,-0.17955
1764854163.0102546,-47.42,1.0,-0.17964
1764854163.0102546,-47.68,1.0,-0.1796
1764854163.1970146,-47.42,1.0,-0.25003
1764854163.1970146,-47.42,1.0,-0.08747
1764854163.4448485,-46.62,1.0,0.13242
1764854163.4448485,-36.86,1.0,0.12443
1764854163.630109,-27.62,1.0,0.307
1764854163.6310437,-14.69,1.0,0.33091
1764854163.8193462,-3.34,1.0,0.35749
1764854163.8193462,5.37,1.0,0.34143
1764854164.006044,11.44,1.0,0.29213
1764854164.0070462,15.14,1.0,0.28246
1764854164.25508,16.98,1.0,0.25287
1764854164.2560306,18.04,1.0,0.17658
1764854164.4386551,17.77,1.0,0.0
1764854164.4386551,11.18,1.0,0.09685
1764854164.6469088,7.22,1.0,0.46156
1764854164.6469088,9.33,1.0,0.05735
1764854164.811802,9.59,1.0,0.1501
1764854164.812756,6.43,1.0,0.12492
1764854165.0319135,5.63,1.0,0.42008
1764854165.0319135,5.9,1.0,0.27934
