timestamp,theta_pot,button_state,theta_pot_rad,wUser_,tau_ext
1764928657.0517123,76.89,1.0,1.34,0.0,0.0
1764928657.237085,77.16,1.0,1.35,0.0,0.0
1764928657.2374368,77.16,1.0,1.35,0.0,0.0
1764928657.4234476,76.89,1.0,1.34,0.0,0.0
1764928657.4236155,77.16,1.0,1.35,0.0,0.0
1764928657.67389,76.89,1.0,1.34,0.0,0.0
1764928657.6744082,77.16,1.0,1.35,0.0,0.0
1764928657.8634942,76.89,1.0,1.34,0.0,0.0
1764928657.8639836,76.89,1.0,1.34,0.0,0.0
1764928658.0505803,76.89,1.0,1.34,0.0,0.0
1764928658.0509942,76.89,1.0,1.34,0.0,0.0
1764928658.3014586,76.89,1.0,1.34,0.0,0.0
1764928658.3017519,76.89,1.0,1.34,0.0,0.0
1764928658.4904864,76.89,1.0,1.34,0.0,0.0
1764928658.4906998,76.89,1.0,1.34,0.0,0.0
1764928658.68029,76.89,1.0,1.34,0.0,0.0
1764928658.6804755,76.89,1.0,1.34,0.0,0.0
1764928658.8677678,76.89,1.0,1.34,0.0,0.0
1764928658.8681786,77.16,1.0,1.35,0.0,0.0
1764928659.0544808,76.89,1.0,1.34,0.0,0.0
1764928659.0547297,76.89,1.0,1.34,0.0,0.0
1764928659.305677,76.89,1.0,1.34,0.0,0.0
1764928659.3061285,77.16,1.0,1.35,0.0,0.0
1764928659.4943545,76.89,1.0,1.34,0.0,0.0
1764928659.49451,76.89,1.0,1.34,0.0,0.0
1764928659.6823351,76.89,1.0,1.34,0.0,0.0
1764928659.6826892,77.16,1.0,1.35,0.0,0.0
1764928659.871258,76.89,1.0,1.34,0.0,0.0
1764928659.871746,76.89,1.0,1.34,0.0,0.0
1764928660.1225624,76.89,1.0,1.34,0.0,0.0
1764928660.1227763,76.89,1.0,1.34,0.0,0.0
1764928660.309884,76.89,1.0,1.34,0.0,0.0
1764928660.3100371,77.16,1.0,1.35,0.0,0.0
1764928660.4979148,77.16,1.0,1.35,0.0,0.0
1764928660.4983554,77.16,1.0,1.35,0.0,0.0
1764928660.6835213,76.89,1.0,1.34,0.0,0.0
1764928660.683684,76.89,1.0,1.34,0.0,0.0
1764928660.9333763,76.89,1.0,1.34,0.0,0.0
1764928660.933665,76.89,1.0,1.34,0.0,0.0
1764928661.120939,76.89,1.0,1.34,0.0,0.0
1764928661.1215858,76.89,1.0,1.34,0.0,0.0
1764928661.3090153,77.16,1.0,1.35,0.0,0.0
1764928661.3092916,77.16,1.0,1.35,0.0,0.0
1764928661.4979026,76.89,1.0,1.34,0.0,0.0
1764928661.4983082,76.89,1.0,1.34,0.0,0.0
1764928661.7488592,76.89,1.0,1.34,0.0,0.0
1764928661.749014,76.89,1.0,1.34,0.0,0.0
1764928661.938396,76.89,1.0,1.34,0.0,0.0
1764928661.938635,76.89,1.0,1.34,0.0,0.0
1764928662.1287794,77.16,1.0,1.35,0.0,0.0
1764928662.1290221,77.16,1.0,1.35,0.0,0.0
1764928662.3142629,76.89,1.0,1.34,0.0,0.0
1764928662.314427,76.89,1.0,1.34,0.0,0.0
1764928662.563709,76.89,1.0,1.34,0.0,0.0
1764928662.5641332,76.89,1.0,1.34,0.0,0.0
1764928662.751223,76.89,1.0,1.34,0.0,0.0
1764928662.7515116,77.16,1.0,1.35,0.0,0.0
1764928662.9412956,76.89,1.0,1.34,0.0,-0.02246
1764928662.9414585,77.16,1.0,1.35,0.0,-0.02339
1764928662.9416053,76.89,1.0,1.34,0.0,-0.14032
1764928663.1275227,74.78,1.0,1.31,0.0,-0.19447
1764928663.1277068,69.5,1.0,1.21,0.0,-0.08711
1764928663.3782434,66.07,1.0,1.15,0.0,-0.13273
1764928663.3787017,63.96,1.0,1.12,0.0,-0.28307
1764928663.5658967,59.21,1.0,1.03,0.0,-0.22094
1764928663.5660558,56.84,1.0,0.99,0.0,-0.22504
1764928663.7557375,53.93,1.0,0.94,0.0,-0.25936
1764928663.756421,51.56,1.0,0.9,0.0,-0.21639
1764928663.9447713,49.97,1.0,0.87,0.0,-0.10539
1764928663.9450135,51.03,1.0,0.89,0.0,0.05893
1764928664.1978056,57.63,1.0,1.01,0.0,0.08828
1764928664.1979713,65.81,1.0,1.15,0.0,0.07663
1764928664.387368,73.73,1.0,1.29,0.0,0.12093
1764928664.3875523,81.38,1.0,1.42,0.0,0.21847
1764928664.5753112,87.98,1.0,1.54,0.0,0.18124
1764928664.5754719,93.52,1.0,1.63,0.0,0.14723
1764928664.7630424,96.43,1.0,1.68,0.0,0.0266
1764928664.7632213,96.16,1.0,1.68,0.0,-0.04314
1764928665.013669,89.83,1.0,1.57,0.0,-0.03102
1764928665.0140147,87.19,1.0,1.52,0.0,0.0
1764928665.2026935,84.55,1.0,1.48,0.0,-0.08735
1764928665.2029102,80.85,1.0,1.41,0.0,-0.10253
1764928665.381926,77.69,1.0,1.36,0.0,-0.08324
1764928665.3821933,74.78,1.0,1.31,0.0,-0.02684
1764928665.6038272,74.52,1.0,1.3,0.0,0.02476
1764928665.6039944,75.05,1.0,1.31,0.0,0.08579
1764928665.82276,75.84,1.0,1.32,0.0,0.20724
1764928665.8228798,83.76,1.0,1.46,0.0,0.21662
1764928665.9902039,90.88,1.0,1.59,0.0,0.26402
1764928665.9904056,96.69,1.0,1.69,0.0,0.18954
1764928666.2011878,100.12,1.0,1.75,0.0,0.12433
1764928666.201765,101.18,1.0,1.77,0.0,0.0
1764928666.4125297,97.74,1.0,1.71,0.0,0.02625
1764928666.413041,95.63,1.0,1.67,0.0,0.08373
1764928666.6287353,92.73,1.0,1.62,0.0,-0.09747
1764928666.629051,89.56,1.0,1.56,0.0,0.0
1764928666.8450198,87.72,1.0,1.53,0.0,0.03293
1764928666.8455343,84.55,1.0,1.48,0.0,0.04992
1764928667.0088947,84.55,1.0,1.48,0.0,0.06155
1764928667.0093632,84.81,1.0,1.48,0.0,0.05747
1764928667.2189465,84.55,1.0,1.48,0.0,0.05562
1764928667.219416,84.55,1.0,1.48,0.0,0.06351
1764928667.455072,84.81,1.0,1.48,0.0,0.08031
1764928667.45542,84.81,1.0,1.48,0.0,0.09435
1764928667.6305306,84.81,1.0,1.48,0.0,0.15016
1764928667.6306973,86.92,1.0,1.52,0.0,0.1682
1764928667.866873,90.62,1.0,1.58,0.0,0.05431
1764928667.8674662,90.62,1.0,1.58,0.0,0.04457
1764928668.0355906,90.35,1.0,1.58,0.0,0.04572
1764928668.0360236,90.88,1.0,1.59,0.0,0.05542
1764928668.2716787,90.88,1.0,1.59,0.0,0.06928
1764928668.2723742,91.94,1.0,1.6,0.0,0.08029
1764928668.43056,91.94,1.0,1.6,0.0,0.07376
1764928668.4312437,91.94,1.0,1.6,0.0,0.0703
1764928668.6468084,91.94,1.0,1.6,0.0,0.07067
1764928668.6473932,91.67,1.0,1.6,0.0,0.07076
1764928668.8366094,91.94,1.0,1.6,0.0,0.07055
1764928668.8370633,91.94,1.0,1.6,0.0,0.07038
1764928669.0900846,91.94,1.0,1.6,0.0,0.07057
1764928669.0912688,91.94,1.0,1.6,0.0,0.07152
1764928669.0919237,91.94,1.0,1.6,0.0,0.07131
1764928669.2730396,91.94,1.0,1.6,0.0,0.07023
1764928669.27322,91.94,1.0,1.6,0.0,0.06722
1764928669.4611137,91.94,1.0,1.6,0.0,0.06439
1764928669.461598,91.94,1.0,1.6,0.0,0.06886
1764928669.7199314,91.94,1.0,1.6,0.0,0.06569
1764928669.7204795,91.94,1.0,1.6,0.0,0.06557
1764928669.8868916,91.94,1.0,1.6,0.0,0.06656
1764928669.8878715,91.94,1.0,1.6,0.0,0.06333
1764928670.0748508,91.94,1.0,1.6,0.0,0.06078
1764928670.075343,91.67,1.0,1.6,0.0,0.05644
1764928670.264489,91.67,1.0,1.6,0.0,0.04338
1764928670.265015,91.67,1.0,1.6,0.0,0.0
1764928670.5117726,91.94,1.0,1.6,0.0,0.0
1764928670.5122218,91.94,1.0,1.6,0.0,-0.02792
1764928670.6979172,91.67,1.0,1.6,0.0,-0.04379
1764928670.6984303,91.94,1.0,1.6,0.0,-0.04243
1764928670.885454,91.67,1.0,1.6,0.0,-0.09336
1764928670.8859212,91.67,1.0,1.6,0.0,-0.20503
1764928671.0756805,91.94,1.0,1.6,0.0,-0.21892
1764928671.0762267,91.94,1.0,1.6,0.0,-0.2069
1764928671.2938442,91.94,1.0,1.6,0.0,-0.21456
1764928671.294381,91.94,1.0,1.6,0.0,-0.24569
1764928671.5292342,91.67,1.0,1.6,0.0,-0.24205
1764928671.5296857,91.94,1.0,1.6,0.0,-0.23721
1764928671.7187355,91.94,1.0,1.6,0.0,-0.24809
1764928671.719257,91.94,1.0,1.6,0.0,-0.27879
1764928671.9053686,91.94,1.0,1.6,0.0,-0.29071
1764928671.9058816,91.67,1.0,1.6,0.0,-0.31304
1764928672.094972,91.67,1.0,1.6,0.0,-0.34722
1764928672.0951767,91.94,1.0,1.6,0.0,-0.36802
1764928672.3466666,91.67,1.0,1.6,0.0,-0.39002
1764928672.3469734,91.67,1.0,1.6,0.0,-0.41603
1764928672.5515811,91.67,1.0,1.6,0.0,-0.39527
1764928672.551858,91.94,1.0,1.6,0.0,-0.37293
1764928672.719978,91.94,1.0,1.6,0.0,-0.36171
1764928672.7202828,91.94,1.0,1.6,0.0,-0.34879
1764928672.931649,91.94,1.0,1.6,0.0,-0.33976
1764928672.9319432,91.67,1.0,1.6,0.0,-0.33995
1764928673.142027,91.94,1.0,1.6,0.0,-0.33944
1764928673.1425219,91.94,1.0,1.6,0.0,-0.33912
1764928673.3569157,91.67,1.0,1.6,0.0,-0.33564
1764928673.3574395,91.94,1.0,1.6,0.0,-0.33035
1764928673.5420752,91.67,1.0,1.6,0.0,-0.33038
1764928673.5426216,91.67,1.0,1.6,0.0,-0.32523
1764928673.781778,91.94,1.0,1.6,0.0,-0.32292
1764928673.7831452,91.94,1.0,1.6,0.0,-0.31936
1764928673.9499335,91.94,1.0,1.6,0.0,-0.31847
1764928673.9505436,91.67,1.0,1.6,0.0,-0.317
1764928674.1374524,91.67,1.0,1.6,0.0,-0.32116
1764928674.1377842,91.94,1.0,1.6,0.0,-0.32254
1764928674.3882468,91.94,1.0,1.6,0.0,-0.32426
1764928674.3889434,91.94,1.0,1.6,0.0,-0.32567
1764928674.5774233,91.94,1.0,1.6,0.0,-0.32559
1764928674.57804,91.94,1.0,1.6,0.0,-0.32409
1764928674.7630746,91.94,1.0,1.6,0.0,-0.31969
1764928674.7636461,91.94,1.0,1.6,0.0,-0.3305
1764928674.9990003,91.94,1.0,1.6,0.0,-0.33481
1764928674.9994903,91.67,1.0,1.6,0.0,-0.32141
1764928674.9999766,91.94,1.0,1.6,0.0,-0.31093
1764928675.2192063,91.94,1.0,1.6,0.0,-0.30214
1764928675.2196677,91.94,1.0,1.6,0.0,-0.30058
1764928675.4057395,91.94,1.0,1.6,0.0,-0.30047
1764928675.4062095,91.94,1.0,1.6,0.0,-0.29464
1764928675.5950096,91.67,1.0,1.6,0.0,-0.29996
1764928675.5955086,91.94,1.0,1.6,0.0,-0.31179
1764928675.7838135,91.67,1.0,1.6,0.0,-0.31296
1764928675.7839813,91.67,1.0,1.6,0.0,-0.31957
1764928676.022219,91.94,1.0,1.6,0.0,-0.31213
1764928676.02269,91.94,1.0,1.6,0.0,-0.30534
1764928676.209119,91.94,1.0,1.6,0.0,-0.31254
1764928676.2096348,91.94,1.0,1.6,0.0,-0.30064
1764928676.3960798,91.94,1.0,1.6,0.0,-0.30216
1764928676.39663,91.94,1.0,1.6,0.0,-0.30392
1764928676.649073,91.94,1.0,1.6,0.0,-0.29649
1764928676.649646,91.94,1.0,1.6,0.0,-0.29983
1764928676.838078,91.94,1.0,1.6,0.0,-0.29794
1764928676.838649,91.94,1.0,1.6,0.0,-0.29417
1764928677.0235155,91.94,1.0,1.6,0.0,-0.29465
1764928677.023883,91.67,1.0,1.6,0.0,-0.28873
1764928677.2436254,91.94,1.0,1.6,0.0,-0.29733
1764928677.2441928,91.67,1.0,1.6,0.0,-0.29345
1764928677.4166026,91.94,1.0,1.6,0.0,-0.28042
1764928677.4170592,91.94,1.0,1.6,0.0,-0.28708
1764928677.64432,91.94,1.0,1.6,0.0,-0.29337
1764928677.6445901,91.94,1.0,1.6,0.0,-0.29226
1764928677.8497357,91.94,1.0,1.6,0.0,-0.28866
1764928677.8502011,91.94,1.0,1.6,0.0,-0.28972
1764928678.0740898,91.67,1.0,1.6,0.0,-0.29128
1764928678.0745697,91.94,1.0,1.6,0.0,-0.28696
1764928678.245703,91.94,1.0,1.6,0.0,-0.2898
1764928678.245878,91.67,1.0,1.6,0.0,-0.2919
1764928678.492575,91.67,1.0,1.6,0.0,-0.28974
1764928678.4929914,91.94,1.0,1.6,0.0,-0.29292
1764928678.6810677,91.94,1.0,1.6,0.0,-0.29524
1764928678.681588,91.94,1.0,1.6,0.0,-0.28848
1764928678.8661468,91.67,1.0,1.6,0.0,-0.29294
