timestamp,theta_pot,button_state,theta_pot_rad,wUser_,w_meas,tau_ext
1765541468.1994023,4.0,1.0,1.64,0.0,0.0,-0.04341
1765541468.2012143,4.0,1.0,1.64,0.0,0.0,-0.04159
1765541468.2022057,4.0,1.0,1.64,0.0,0.0,-0.04275
1765541468.2054453,4.0,1.0,1.64,0.0,0.0,-0.04475
1765541468.2072048,4.0,1.0,1.64,0.0,0.0,-0.0477
1765541468.2096977,4.0,1.0,1.64,0.0,0.0,-0.05509
1765541468.2114635,4.0,1.0,1.64,0.0,0.0,-0.0981
1765541468.388778,4.0,1.0,1.64,0.0,0.0,-0.09455
1765541468.3896828,4.0,1.0,1.64,0.0,0.0,-0.08046
1765541468.6430147,4.0,1.0,1.64,0.0,0.0,-0.11453
1765541468.6457598,4.0,1.0,1.64,0.0,0.0,-0.1278
1765541468.8279908,4.0,1.0,1.64,0.0,0.0,-0.10835
1765541468.8292449,4.26,1.0,1.65,0.0,0.0,-0.12479
1765541469.0164704,4.26,1.0,1.65,0.0,0.0,-0.11184
1765541469.0179937,4.26,1.0,1.65,0.0,0.0,-0.09266
1765541469.2035484,4.26,1.0,1.65,0.0,0.0,-0.11724
1765541469.2077303,4.26,1.0,1.65,0.0,0.0,-0.11634
1765541469.4440777,4.26,1.0,1.65,0.0,0.0,-0.08471
1765541469.4448338,4.26,1.0,1.65,0.0,0.0,-0.08751
1765541469.6244736,4.26,1.0,1.65,0.0,0.0,-0.07949
1765541469.6275444,4.26,1.0,1.65,0.0,0.0,-0.09344
1765541469.8122475,4.26,1.0,1.65,0.0,0.0,-0.12692
1765541469.8143692,4.26,1.0,1.65,0.0,0.0,-0.12654
1765541470.0633938,4.26,1.0,1.65,0.0,0.0,-0.08992
1765541470.0652301,4.26,1.0,1.65,0.0,0.0,-0.08927
1765541470.2526417,4.26,1.0,1.65,0.0,0.0,-0.1002
1765541470.255275,4.26,1.0,1.65,0.0,0.0,-0.13189
1765541470.442378,4.26,1.0,1.65,0.0,0.0,-0.12931
1765541470.4437835,4.26,1.0,1.65,0.0,0.0,-0.12885
1765541470.6331465,4.26,1.0,1.65,0.0,0.0,-0.1317
1765541470.6341534,4.26,1.0,1.65,0.0,0.0,-0.08342
1765541470.8859777,4.26,1.0,1.65,0.0,0.0,-0.08185
1765541470.8874204,4.26,1.0,1.65,0.0,0.0,-0.03524
1765541471.0778756,4.26,1.0,1.65,0.0,0.0,0.04564
1765541471.0808272,4.26,1.0,1.65,0.0,0.0,0.06966
1765541471.2611852,4.26,1.0,1.65,0.0,0.0,0.06925
1765541471.2622163,4.52,1.0,1.65,0.0,0.0,0.11931
1765541471.2631907,4.52,1.0,1.65,0.0,0.0,0.18815
1765541471.4492574,6.64,1.0,1.69,0.0,0.319872,0.14427
1765541471.4510436,8.22,1.0,1.71,0.0,0.336411,0.10478
1765541471.699789,10.33,1.0,1.75,0.0,0.286521,0.12164
1765541471.7026973,12.44,1.0,1.79,0.0,0.104815,0.20278
1765541471.8876746,13.76,1.0,1.81,0.0,0.33427,0.26563
1765541471.8889964,16.4,1.0,1.86,0.0,0.217954,0.22677
1765541472.077856,17.98,1.0,1.88,0.0,0.623539,0.28572
1765541472.0788555,20.62,1.0,1.93,0.0,0.430327,0.34037
