timestamp,theta_pot,button_state,theta_pot_rad,wUser_,w_meas,tau_ext
1765541157.282934,6.37,1.0,1.68,0.0,0.0,0.04148
1765541157.284279,6.37,1.0,1.68,0.0,0.0,0.04374
1765541157.2878249,6.37,1.0,1.68,0.0,0.0,0.05175
1765541157.2891996,6.37,1.0,1.68,0.0,0.0,0.05533
1765541157.291173,6.37,1.0,1.68,0.0,0.0,0.05692
1765541157.292694,6.37,1.0,1.68,0.0,0.0,0.03936
1765541157.4120417,6.37,1.0,1.68,0.0,0.0,0.03396
1765541157.4134011,6.37,1.0,1.68,0.0,0.0,0.02681
1765541157.5997798,6.37,1.0,1.68,0.0,0.0,0.02395
1765541157.6024823,6.37,1.0,1.68,0.0,0.0,0.0
1765541157.7867835,6.37,1.0,1.68,0.0,0.0,0.0
1765541157.7901742,6.37,1.0,1.68,0.0,0.0,0.0
1765541157.9754035,6.37,1.0,1.68,0.0,0.0,0.0
1765541157.9783309,6.37,1.0,1.68,0.0,0.0,0.02144
1765541158.1600924,6.37,1.0,1.68,0.0,0.0,0.02453
1765541158.1617548,6.37,1.0,1.68,0.0,0.0,0.02785
1765541158.4139326,6.37,1.0,1.68,0.0,0.0,0.03328
1765541158.417516,6.37,1.0,1.68,0.0,0.0,0.0382
1765541158.421206,6.37,1.0,1.68,0.0,0.0,0.04323
1765541158.5974138,6.37,1.0,1.68,0.0,0.0,-0.03976
1765541158.5987647,6.37,1.0,1.68,0.0,0.0,-0.02647
1765541158.7859344,6.37,1.0,1.68,0.0,0.0,0.0
1765541158.7888582,6.37,1.0,1.68,0.0,0.0,0.0
1765541158.9748344,6.37,1.0,1.68,0.0,0.0,0.0
1765541158.9773595,6.37,1.0,1.68,0.0,0.0,0.0
1765541159.226506,6.37,1.0,1.68,0.0,0.0,0.02043
1765541159.2290368,6.37,1.0,1.68,0.0,0.0,0.03514
1765541159.4110389,6.37,1.0,1.68,0.0,0.0,0.04255
1765541159.4119937,6.37,1.0,1.68,0.0,0.0,0.03961
1765541159.59808,6.37,1.0,1.68,0.0,0.0,0.02724
1765541159.600684,6.37,1.0,1.68,0.0,0.0,0.02721
1765541159.7855241,6.37,1.0,1.68,0.0,0.0,0.03341
1765541159.7869935,6.37,1.0,1.68,0.0,0.0,0.05369
1765541160.037886,6.37,1.0,1.68,0.0,0.0,0.0894
1765541160.0410967,6.37,1.0,1.68,0.0,0.0,0.11539
1765541160.2255049,6.37,1.0,1.68,0.0,0.0,0.12569
