timestamp,theta_pot,button_state,tau_ext
1764600653.2374842,-6.82,1.0,-0.00061
1764600653.4475555,-6.82,1.0,-0.00065
1764600653.4477167,-6.56,1.0,-0.00044
1764600653.6598902,-6.82,1.0,-0.00064
1764600653.660549,-6.82,1.0,-0.0006
1764600653.8927994,-6.82,1.0,-0.00054
1764600653.8935626,-6.82,1.0,-0.00041
1764600654.5342062,-6.56,1.0,-0.00047
1764600654.5344176,-6.82,1.0,-0.00065
1764600654.5345964,-7.09,1.0,-0.00039
1764600654.5347688,-6.56,1.0,-0.00056
1764600654.5349402,-6.82,1.0,-0.00067
1764600654.5351114,-6.82,1.0,-0.00044
1764600654.6587229,-6.82,1.0,-0.00069
1764600654.666233,-6.82,1.0,-0.0005
1764600654.8623629,-6.82,1.0,-0.00071
1764600654.8634386,-6.82,1.0,-0.00058
1764600655.0647714,-6.82,1.0,-0.00048
1764600655.0651796,-7.09,1.0,-0.00069
1764600655.2677457,-6.56,1.0,-0.0005
1764600655.2686043,-6.82,1.0,-0.00062
1764600655.4832716,-6.82,1.0,-0.0007
1764600655.4834983,-6.82,1.0,-0.00053
1764600655.689717,-6.82,1.0,-0.00067
1764600655.6906226,-6.82,1.0,-0.00052
1764600655.897213,-6.82,1.0,-0.00048
1764600655.899649,-6.82,1.0,-0.00058
1764600656.1015768,-6.82,1.0,-0.00064
1764600656.1027317,-6.82,1.0,-0.00045
1764600656.303013,-6.82,1.0,-0.00058
1764600656.3043518,-6.82,1.0,-0.00057
1764600656.5078018,-6.82,1.0,-0.00046
1764600656.508605,-6.82,1.0,-0.00063
1764600656.711825,-6.82,1.0,-0.00053
1764600656.7129092,-6.82,1.0,-0.0005
1764600656.912397,-6.82,1.0,-0.00071
1764600656.9132068,-6.82,1.0,-0.00053
1764600657.116374,-6.82,1.0,-0.00056
1764600657.117931,-6.82,1.0,-0.00072
1764600657.3189645,-6.56,1.0,-0.00037
1764600657.3202667,-6.82,1.0,-0.00065
1764600657.5212173,-6.82,1.0,-0.00064
1764600657.5231378,-6.82,1.0,-0.00061
1764600657.7241995,-6.82,1.0,-0.00064
1764600657.7247086,-6.82,1.0,-0.0006
1764600657.9280572,-6.82,1.0,-0.00055
1764600657.928971,-6.82,1.0,-0.00063
1764600658.132195,-6.82,1.0,-0.00071
1764600658.1357179,-6.82,1.0,-0.00059
1764600658.3359954,-7.09,1.0,-0.00073
1764600658.3369896,-6.82,1.0,-0.00067
1764600658.3374224,-6.82,1.0,-0.00053
1764600658.5400956,-6.82,1.0,-0.00062
1764600658.5407314,-6.82,1.0,-0.0005
1764600658.7420967,-7.09,1.0,-0.00049
1764600658.7430484,-6.82,1.0,-0.00063
1764600658.9451756,-6.82,1.0,-0.00068
1764600658.9457588,-6.82,1.0,-0.00063
1764600659.1478648,-6.82,1.0,-0.00055
1764600659.149285,-6.82,1.0,-0.00056
1764600659.3508172,-6.82,1.0,-0.00069
1764600659.352647,-6.82,1.0,-0.00069
1764600659.5522163,-6.82,1.0,-0.00054
1764600659.7596488,-6.82,1.0,-0.00054
1764600659.7601764,-6.82,1.0,-0.00067
1764600659.7603636,-6.82,1.0,-0.00072
1764600659.986549,-6.82,1.0,-0.00069
1764600659.9870741,-6.82,1.0,-0.00056
1764600660.2203345,-6.82,1.0,-0.00082
1764600660.2210598,-6.82,1.0,-0.00061
1764600660.3891296,-6.82,1.0,-0.00064
1764600660.389686,-6.82,1.0,-0.00078
1764600660.609822,-6.82,1.0,-0.00069
1764600660.6105902,-6.82,1.0,-0.00062
1764600660.8270447,-6.82,1.0,-0.00059
1764600660.827878,-6.82,1.0,-0.0007
1764600661.047166,-6.82,1.0,-0.00061
1764600661.0475802,-6.82,1.0,-0.00055
1764600661.2184043,-6.82,1.0,-0.00059
1764600661.2191453,-6.82,1.0,-0.0007
1764600661.4051242,-6.82,1.0,-0.00064
1764600661.4055045,-6.82,1.0,-0.00089
1764600661.6539621,-6.82,1.0,-0.00049
1764600661.6547465,-7.09,1.0,-0.00053
1764600661.840086,-6.82,1.0,-0.00068
1764600661.840442,-7.35,1.0,-0.00061
