timestamp,theta_pot,theta_enc,w_user,w_meas,u_pwm,force_filt,tau_ext,w_adm
1763636054.8983073,0.65,0.25234,0.0,0.0,150.0,0.0059,-0.00053,0.0
1763636055.0749621,0.65,0.25234,0.0,0.0,150.0,0.0071,-0.00064,0.0
1763636055.0759878,0.91,0.25234,0.0,0.0,150.0,0.0069,-0.00062,0.0
1763636055.29938,0.65,0.25234,0.0,0.0,150.0,0.0053,-0.00047,0.0
1763636055.3006263,0.65,0.25234,0.0,0.0,150.0,0.0041,-0.00037,0.0
1763636055.4774911,0.65,0.25234,0.0,0.0,150.0,0.0067,-0.00061,0.0
1763636055.4774911,0.65,0.25234,0.0,0.0,150.0,-0.0017,0.00015,0.0
1763636055.7088134,0.91,0.25234,0.0,0.0,150.0,-0.0009,8e-05,0.0
1763636055.7097983,0.65,0.25234,0.0,0.0,150.0,0.0043,-0.00039,0.0
1763636055.9307761,0.65,0.25234,0.0,0.0,150.0,0.0062,-0.00056,0.0
1763636055.9318242,0.65,0.25234,0.0,0.0,150.0,-0.0036,0.00032,0.0
1763636056.151265,0.65,0.25234,0.0,0.0,150.0,0.0039,-0.00035,0.0
1763636056.1523705,0.65,0.25234,0.0,0.0,150.0,0.0048,-0.00043,0.0
1763636056.33008,0.65,0.25234,0.0,0.0,150.0,0.0062,-0.00055,0.0
1763636056.331088,0.65,0.25234,0.0,0.0,150.0,-0.0024,0.00021,0.0
1763636056.4995513,0.65,0.25234,0.0,0.0,150.0,0.0045,-0.00041,0.0
1763636056.4995513,0.91,0.25234,0.0,0.0,150.0,0.0055,-0.00049,0.0
1763636056.7298613,0.65,0.25234,0.0,0.0,150.0,0.0044,-0.0004,0.0
1763636056.7308874,0.91,0.25234,0.0,0.0,150.0,0.0053,-0.00048,0.0
1763636056.7308874,0.91,0.25234,0.0,0.0,150.0,0.0058,-0.00052,0.0
1763636056.9674993,0.65,0.25234,0.0,0.0,150.0,0.0059,-0.00053,0.0
1763636056.9674993,0.91,0.25234,0.0,0.0,150.0,-0.0042,0.00038,0.0
1763636057.1650999,0.65,0.25234,0.0,0.0,150.0,0.0057,-0.00052,0.0
1763636057.1650999,0.65,0.25234,0.0,0.0,150.0,0.0069,-0.00062,0.0
1763636057.3811848,0.65,0.25234,0.0,0.0,150.0,-0.0021,0.00019,0.0
1763636057.3811848,0.65,0.25234,0.0,0.0,150.0,-0.0047,0.00042,0.0
1763636057.5545502,0.91,0.25234,0.0,0.0,150.0,0.0054,-0.00048,0.0
1763636057.5551896,0.65,0.25234,0.0,0.0,150.0,0.0053,-0.00048,0.0
1763636057.7705472,0.91,0.25234,0.0,0.0,150.0,0.0067,-0.00061,0.0
1763636057.7705472,0.65,0.25234,0.0,0.0,150.0,0.0077,-0.0007,0.0
