timestamp,theta_pot,theta_enc,w_user,w_meas,u_pwm,force_filt,tau_ext,w_adm
1763635994.9611506,18.59,0.514651,0.0,0.0,150.0,-0.7327,0.06595,0.0
1763635994.9611506,18.59,0.514651,0.0,0.0,150.0,-0.7304,0.06574,0.0
1763635994.9611506,18.59,0.514651,0.0,0.0,150.0,-0.7345,0.06611,0.0
1763635994.9611506,18.59,0.514651,0.0,0.0,150.0,-0.7352,0.06617,0.0
1763635995.0702648,18.59,0.514651,0.0,0.0,150.0,-0.7338,0.06605,0.0
1763635995.0858812,18.59,0.514651,0.0,0.0,150.0,-0.7342,0.06608,0.0
1763635995.0858812,18.59,0.514651,0.0,0.0,150.0,-0.7333,0.066,0.0
1763635995.2902257,18.59,0.514651,0.0,0.0,150.0,-0.7339,0.06606,0.0
1763635995.2902257,18.59,0.514651,0.0,0.0,150.0,-0.7325,0.06593,0.0
1763635995.495232,18.59,0.514651,0.0,0.0,150.0,-0.7342,0.06608,0.0
1763635995.495232,18.59,0.514651,0.0,0.0,150.0,-0.734,0.06606,0.0
1763635995.7304397,18.59,0.514651,0.0,0.0,150.0,-0.7343,0.06609,0.0
1763635995.7304397,18.59,0.514651,0.0,0.0,150.0,-0.732,0.06588,0.0
1763635995.91883,18.59,0.514651,0.0,0.0,150.0,-0.7324,0.06591,0.0
1763635995.91883,18.59,0.514651,0.0,0.0,150.0,-0.7284,0.06556,0.0
1763635996.125601,18.59,0.514651,0.0,0.0,150.0,-0.7316,0.06585,0.0
1763635996.125601,18.59,0.514651,0.0,0.0,150.0,-0.735,0.06615,0.0
1763635996.3376,18.59,0.514651,0.0,0.0,150.0,-0.7347,0.06612,0.0
1763635996.3376,18.59,0.514651,0.0,0.0,150.0,-0.7333,0.06599,0.0
1763635996.5006182,18.59,0.514651,0.0,0.0,150.0,-0.7368,0.06631,0.0
1763635996.5006182,18.59,0.514651,0.0,0.0,150.0,-0.7314,0.06582,0.0
1763635997.128176,18.59,0.514651,0.0,0.0,150.0,-0.7345,0.0661,0.0
1763635997.128176,18.59,0.514651,0.0,0.0,150.0,-0.7274,0.06547,0.0
1763635997.128176,18.59,0.514651,0.0,0.0,150.0,-0.7193,0.06474,0.0
1763635997.128176,18.59,0.514651,0.0,0.0,150.0,-0.734,0.06606,0.0
1763635997.128176,18.59,0.514651,0.0,0.0,150.0,-0.7353,0.06617,0.0
1763635997.128176,18.59,0.514651,0.0,0.0,150.0,-0.7344,0.0661,0.0
1763635997.3299003,18.59,0.514651,0.0,0.0,150.0,-0.7347,0.06613,0.0
1763635997.3299003,18.59,0.514651,0.0,0.0,150.0,-0.7295,0.06565,0.0
1763635997.5337083,18.59,0.514651,0.0,0.0,150.0,-0.7331,0.06598,0.0
1763635997.5337083,18.59,0.514651,0.0,0.0,150.0,-0.7322,0.0659,0.0
1763635997.7384498,18.59,0.514651,0.0,0.0,150.0,-0.734,0.06606,0.0
1763635997.7384498,18.59,0.514651,0.0,0.0,150.0,-0.7337,0.06603,0.0
1763635997.9442117,18.59,0.514651,0.0,0.0,150.0,-0.7323,0.06591,0.0
1763635997.9442117,18.59,0.514651,0.0,0.0,150.0,-0.7359,0.06623,0.0
1763635998.1566465,18.59,0.514651,0.0,0.0,150.0,-0.7321,0.06588,0.0
1763635998.1566465,18.59,0.514651,0.0,0.0,150.0,-0.7322,0.0659,0.0
1763635998.3706634,18.59,0.514651,0.0,0.0,150.0,-0.7328,0.06595,0.0
1763635998.3706634,18.59,0.514651,0.0,0.0,150.0,-0.7329,0.06596,0.0
1763635998.5811977,18.59,0.514651,0.0,0.0,150.0,-0.7322,0.0659,0.0
1763635998.5811977,18.59,0.514651,0.0,0.0,150.0,-0.7349,0.06614,0.0
1763635998.5811977,18.59,0.514651,0.0,0.0,150.0,-0.7313,0.06582,0.0
1763635998.7814999,18.59,0.514651,0.0,0.0,150.0,-0.7358,0.06623,0.0
