timestamp,theta_pot,button_state,theta_pot_rad,wUser_,w_meas,tau_ext
1764936500.0679123,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.0704088,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.0724263,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.0748925,88.77,1.0,1.55,0.0,0.0,0.0
1764936500.0762303,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.0802515,88.77,1.0,1.55,0.0,0.0,0.0
1764936500.2085278,88.77,1.0,1.55,0.0,0.0,0.0
1764936500.2085278,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.4127407,88.77,1.0,1.55,0.0,0.0,0.0
1764936500.41376,88.77,1.0,1.55,0.0,0.0,0.0
1764936500.5871751,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.588437,88.51,1.0,1.54,0.0,0.0,0.0
1764936500.774547,88.77,1.0,1.55,0.0,0.0,0.0
1764936500.776546,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.0254037,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.0264049,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.2105832,88.77,1.0,1.55,0.0,0.0,0.0
1764936501.2126014,88.77,1.0,1.55,0.0,0.0,0.0
1764936501.388565,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.3900783,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.6299932,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.6309903,88.77,1.0,1.55,0.0,0.0,0.0
1764936501.8206365,88.51,1.0,1.54,0.0,0.0,0.0
1764936501.8206365,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.0097687,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.0107691,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.011769,88.77,1.0,1.55,0.0,0.0,0.0
1764936502.2012055,88.77,1.0,1.55,0.0,0.0,0.0
1764936502.2022052,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.442088,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.4430945,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.618302,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.6193118,88.51,1.0,1.54,0.0,0.0,0.0
1764936502.830872,88.77,1.0,1.55,0.0,0.0,0.0
1764936502.8328736,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.0501335,88.51,1.0,1.54,0.0,0.0,0.0
1764936503.0514517,88.51,1.0,1.54,0.0,0.0,0.0
1764936503.2717025,88.51,1.0,1.54,0.0,0.0,0.0
1764936503.2727056,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.4329977,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.4350019,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.6488287,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.6498275,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.8868127,88.77,1.0,1.55,0.0,0.0,0.0
1764936503.8878129,88.51,1.0,1.54,0.0,0.0,0.0
1764936504.0798101,88.51,1.0,1.54,0.0,0.0,0.0
1764936504.080811,88.51,1.0,1.54,0.0,0.0,0.0
1764936504.256692,88.77,1.0,1.55,0.0,0.0,0.0
1764936504.2576914,88.77,1.0,1.55,0.0,0.0,0.0
1764936504.4939406,88.51,1.0,1.54,0.0,0.0,0.0
1764936504.4949396,88.51,1.0,1.54,0.0,0.0,0.0
1764936504.6597242,88.77,1.0,1.55,0.0,0.0,0.0
1764936504.6607246,88.77,1.0,1.55,0.0,0.0,0.0
1764936504.8731067,88.77,1.0,1.55,0.0,0.0,0.0
1764936504.8751047,88.51,1.0,1.54,0.0,0.0,0.0
1764936505.1128502,88.51,1.0,1.54,0.0,0.0,0.0234
1764936505.1141586,88.77,1.0,1.55,0.0,0.0,0.02605
1764936505.2983644,88.77,1.0,1.55,0.0,0.0,0.02833
1764936505.2997005,88.51,1.0,1.54,0.0,0.0,0.02908
1764936505.4734843,88.51,1.0,1.54,0.0,0.0,0.02305
1764936505.4744954,88.51,1.0,1.54,0.0,0.0,0.0
1764936505.7257438,88.77,1.0,1.55,0.0,0.0,0.0
1764936505.726746,88.51,1.0,1.54,0.0,0.0,0.0
1764936505.9003675,88.77,1.0,1.55,0.0,0.0,0.0
1764936505.9003675,88.51,1.0,1.54,0.0,0.0,0.0
1764936506.126689,88.51,1.0,1.54,0.0,0.0,0.0
1764936506.1276855,88.77,1.0,1.55,0.0,0.0,0.0
1764936506.2970474,88.77,1.0,1.55,0.0,0.0,0.0
1764936506.298051,88.51,1.0,1.54,0.0,0.0,0.0
1764936506.5101867,88.77,1.0,1.55,0.0,0.0,0.0
1764936506.5111861,88.51,1.0,1.54,0.0,0.0,0.0
1764936506.7269928,88.51,1.0,1.54,0.0,0.0,0.0
1764936506.7279913,88.51,1.0,1.54,0.0,0.0,0.0
1764936506.729,88.77,1.0,1.55,0.0,0.0,0.0
1764936506.9132214,88.77,1.0,1.55,0.0,0.0,0.0
1764936506.9146874,88.51,1.0,1.54,0.0,0.0,0.0
1764936507.167186,88.77,1.0,1.55,0.0,0.0,0.0
1764936507.1691852,88.77,1.0,1.55,0.0,0.0,0.0
1764936507.3584852,88.77,1.0,1.55,0.0,0.0,0.0
1764936507.360485,88.51,1.0,1.54,0.0,0.0,0.0
1764936507.5478172,88.51,1.0,1.54,0.0,0.0,0.0
1764936507.5478172,88.77,1.0,1.55,0.0,0.0,0.0
1764936507.7385318,88.51,1.0,1.54,0.0,0.0,0.0
1764936507.7395277,88.77,1.0,1.55,0.0,0.0,0.0
1764936507.9934444,88.77,1.0,1.55,0.0,0.0,0.0
1764936507.9944413,88.51,1.0,1.54,0.0,0.0,0.0
1764936508.1840928,88.77,1.0,1.55,0.0,0.0,0.0
1764936508.1850834,88.51,1.0,1.54,0.0,0.0,0.15771
1764936508.3750854,88.51,1.0,1.54,0.0,0.0,0.38086
1764936508.3760812,94.84,1.0,1.66,0.0,0.860668,0.33249
1764936508.6136622,97.48,1.0,1.7,0.0,0.693486,0.34198
1764936508.6146612,100.91,1.0,1.76,0.0,0.431023,0.29765
1764936508.7936165,102.23,1.0,1.78,0.0,0.409656,0.28888
1764936508.7946112,104.61,1.0,1.83,0.0,0.213202,0.26882
1764936508.9791949,105.66,1.0,1.84,0.0,0.001055,0.1706
1764936508.9791949,105.66,1.0,1.84,0.0,0.0,0.0
1764936509.2289193,102.76,1.0,1.79,0.0,-0.78754,0.05746
1764936509.2303643,100.38,1.0,1.75,0.0,-0.619986,0.03199
1764936509.419811,97.48,1.0,1.7,0.0,-0.554202,0.04151
1764936509.419811,96.16,1.0,1.68,0.0,-0.010441,0.02451
1764936509.6112883,94.84,1.0,1.66,0.0,-0.482073,0.09251
1764936509.6122875,92.73,1.0,1.62,0.0,-0.188126,0.06391
1764936509.8021495,92.47,1.0,1.61,0.0,-0.000215,0.04286
1764936509.8031468,92.2,1.0,1.61,0.0,-0.0,0.04969
1764936510.0571635,92.47,1.0,1.61,0.0,-0.0,0.03641
1764936510.0585122,92.47,1.0,1.61,0.0,-0.0,-0.02779
1764936510.248525,92.47,1.0,1.61,0.0,-0.0,-0.05295
1764936510.2495372,92.47,1.0,1.61,0.0,-0.0,-0.07152
1764936510.4400046,92.73,1.0,1.62,0.0,-0.0,-0.12459
1764936510.4410067,92.2,1.0,1.61,0.0,-0.0,-0.1333
1764936510.442008,88.51,1.0,1.54,0.0,-0.138302,-0.10541
1764936510.6954498,87.98,1.0,1.54,0.0,-0.399277,-0.07914
1764936510.6974492,84.55,1.0,1.48,0.0,-0.560763,-0.13819
1764936510.887427,82.96,1.0,1.45,0.0,-0.323588,-0.17817
1764936510.8894258,82.17,1.0,1.43,0.0,-0.137996,-0.153
1764936511.0784266,80.59,1.0,1.41,0.0,-0.00377,-0.16337
1764936511.080426,80.06,1.0,1.4,0.0,-1e-06,-0.14668
1764936511.2707038,79.27,1.0,1.38,0.0,-0.001617,-0.13252
1764936511.2717083,79.53,1.0,1.39,0.0,-0.0,-0.13035
1764936511.4610147,79.53,1.0,1.39,0.0,-0.0,-0.15219
1764936511.4620225,79.53,1.0,1.39,0.0,-0.0,-0.07107
1764936511.7160497,79.53,1.0,1.39,0.0,-0.0,0.0
1764936511.7170587,79.53,1.0,1.39,0.0,-0.0,0.1219
1764936511.88658,81.91,1.0,1.43,0.0,0.809758,0.19872
1764936511.888579,85.6,1.0,1.49,0.0,0.587069,0.26129
1764936512.0811117,89.04,1.0,1.55,0.0,0.736498,0.23431
1764936512.0811117,94.05,1.0,1.64,0.0,0.624456,0.26769
1764936512.3345916,96.16,1.0,1.68,0.0,0.516215,0.31373
1764936512.3355923,99.59,1.0,1.74,0.0,0.738311,0.30996
1764936512.5266094,101.7,1.0,1.78,0.0,0.448653,0.3315
1764936512.5276148,103.29,1.0,1.8,0.0,0.008688,0.35619
1764936512.7132893,105.4,1.0,1.84,0.0,0.040924,0.31818
1764936512.7142906,107.51,1.0,1.88,0.0,0.196528,0.13812
1764936512.9054294,107.25,1.0,1.87,0.0,2.1e-05,0.03141
1764936512.9074268,103.29,1.0,1.8,0.0,-0.713378,0.11519
1764936513.160252,101.18,1.0,1.77,0.0,-0.729224,0.0
1764936513.161253,98.01,1.0,1.71,0.0,-0.078019,0.0
1764936513.3515513,96.43,1.0,1.68,0.0,-0.263644,0.07801
1764936513.3535507,92.99,1.0,1.62,0.0,-0.398364,0.0
1764936513.5407512,90.62,1.0,1.58,0.0,-0.066119,-0.04501
1764936513.541753,89.3,1.0,1.56,0.0,-0.316135,-0.05313
1764936513.7321365,86.92,1.0,1.52,0.0,-0.42268,-0.10113
1764936513.7331347,84.28,1.0,1.47,0.0,-0.067512,-0.08529
