timestamp,theta_pot,button_state,tau_ext
1764772256.227872,1.27,1.0,-0.03373
1764772256.2280324,1.0,1.0,-0.03278
1764772256.228176,1.27,1.0,-0.03433
1764772256.2283351,1.0,1.0,-0.03561
1764772256.2284718,1.27,1.0,-0.03576
1764772256.2286918,1.0,1.0,-0.03741
1764772256.2288215,1.27,1.0,-0.03417
1764772256.2289493,1.27,1.0,-0.03373
1764772256.2290776,1.0,1.0,-0.03278
1764772256.2292173,1.27,1.0,-0.03433
1764772256.2293468,1.0,1.0,-0.03561
1764772256.2294738,1.27,1.0,-0.03576
1764772257.2684152,1.27,1.0,0.0
1764772257.268775,1.27,1.0,0.0
1764772257.5053859,1.27,1.0,0.0
1764772257.5060894,1.27,1.0,0.0
1764772257.692422,1.27,1.0,0.0
1764772257.694006,1.27,1.0,0.0
1764772257.924178,1.27,1.0,0.0
1764772257.9244816,1.27,1.0,0.0
1764772258.1124578,1.27,1.0,0.0
1764772258.1130571,1.27,1.0,-0.01057
1764772258.2983887,1.27,1.0,0.0
1764772258.2986825,1.27,1.0,0.0
1764772258.5205612,1.27,1.0,-0.0188
1764772258.5209033,1.27,1.0,-0.02121
1764772258.7097435,1.27,1.0,-0.01403
1764772258.7101734,1.27,1.0,0.0
1764772258.8984716,1.53,1.0,0.0
1764772258.8987923,1.27,1.0,-0.01555
1764772259.1308541,1.27,1.0,-0.01202
1764772259.1310053,1.27,1.0,-0.01254
1764772259.3397555,1.27,1.0,-0.01608
1764772259.3400018,1.27,1.0,-0.01629
1764772259.5293448,1.53,1.0,-0.01197
1764772259.5298238,1.27,1.0,0.0
1764772259.71857,1.27,1.0,0.0
1764772259.7188241,1.27,1.0,-0.01391
1764772259.9728951,1.27,1.0,-0.01385
1764772259.9732409,1.27,1.0,-0.01234
1764772260.1484354,1.27,1.0,-0.01099
1764772260.1490324,1.53,1.0,-0.01231
1764772260.402847,1.27,1.0,0.0
1764772260.4034252,1.53,1.0,0.0
1764772260.577418,1.27,1.0,0.0
1764772260.5777273,1.27,1.0,0.0
1764772260.577978,1.27,1.0,-0.01054
1764772260.7623973,1.27,1.0,0.0
1764772260.7628634,1.27,1.0,0.0
1764772261.0146277,1.27,1.0,0.0
1764772261.01589,1.27,1.0,0.0
1764772261.1988957,1.27,1.0,0.0
1764772261.1995053,1.53,1.0,0.0
1764772261.3885665,1.27,1.0,0.0
1764772261.3887467,1.27,1.0,-0.02193
1764772261.5768309,1.27,1.0,-0.02501
1764772261.577429,1.27,1.0,-0.01113
1764772261.8121808,1.53,1.0,-0.0208
1764772261.8123689,1.27,1.0,-0.02528
1764772262.0012858,1.27,1.0,-0.01555
1764772262.001547,1.27,1.0,0.0
1764772262.18969,1.27,1.0,-0.0173
1764772262.1902723,1.27,1.0,-0.02432
1764772262.378721,1.27,1.0,-0.02237
1764772262.3790352,1.0,1.0,-0.01898
1764772262.6014836,1.27,1.0,-0.02278
1764772262.6016405,1.53,1.0,-0.01845
1764772262.8067713,1.27,1.0,-0.02428
1764772262.8072274,1.27,1.0,-0.02092
1764772263.0411127,1.27,1.0,-0.01697
1764772263.0418453,1.27,1.0,-0.01603
1764772263.2095134,1.27,1.0,-0.01469
1764772263.2100222,1.27,1.0,-0.01234
1764772263.4324462,1.27,1.0,0.0
1764772263.4328756,1.27,1.0,-0.01739
1764772263.6028304,1.27,1.0,-0.01954
1764772263.6036031,1.27,1.0,-0.01983
1764772263.8353224,1.27,1.0,-0.014
1764772263.8354754,1.27,1.0,-0.01085
1764772264.0081203,1.27,1.0,-0.01418
1764772264.008668,1.27,1.0,-0.01492
1764772264.2299693,1.53,1.0,-0.01538
1764772264.2305822,1.53,1.0,-0.01963
1764772264.4177403,1.27,1.0,-0.02149
1764772264.4183352,1.27,1.0,-0.02032
1764772264.655152,1.53,1.0,-0.04386
1764772264.655491,1.27,1.0,-0.03867
1764772264.8404086,1.27,1.0,0.02073
1764772264.8408759,1.53,1.0,-0.01838
1764772265.0916946,1.27,1.0,-0.03225
1764772265.092018,1.53,1.0,-0.05232
1764772265.284696,1.27,1.0,-0.02441
1764772265.2854452,1.27,1.0,-0.02166
1764772265.4729612,1.27,1.0,0.01021
1764772265.4731543,1.27,1.0,0.01719
1764772265.6618211,1.53,1.0,0.0335
1764772265.6623957,1.27,1.0,0.02685
1764772265.849289,1.53,1.0,0.0
1764772265.8498046,1.27,1.0,-0.01993
1764772266.1035297,1.27,1.0,0.0
1764772266.1037095,1.27,1.0,-0.01943
1764772266.289237,1.27,1.0,-0.03735
1764772266.2895873,1.27,1.0,-0.03579
1764772266.477188,1.27,1.0,-0.04478
1764772266.4779432,1.27,1.0,-0.04141
1764772266.7077692,1.27,1.0,-0.03065
1764772266.7080305,1.53,1.0,-0.02666
1764772266.896068,1.27,1.0,-0.02223
1764772266.8963454,1.27,1.0,-0.02278
1764772267.1166785,1.27,1.0,-0.02182
1764772267.1174684,1.27,1.0,-0.03425
1764772267.2837996,1.53,1.0,-0.02192
1764772267.2840576,1.53,1.0,-0.03195
1764772267.2843225,1.27,1.0,-0.02772
1764772267.5083413,1.27,1.0,-0.03282
1764772267.5090954,1.27,1.0,-0.01869
1764772267.6943805,1.27,1.0,0.0
1764772267.6949596,1.27,1.0,-0.03995
1764772267.8790388,1.27,1.0,-0.04432
1764772267.879808,1.27,1.0,-0.05371
1764772268.1116874,1.27,1.0,-0.06449
1764772268.1124272,1.27,1.0,-0.05615
1764772268.3013322,1.27,1.0,-0.04555
1764772268.301639,1.27,1.0,-0.03171
1764772268.4917188,1.27,1.0,-0.02759
1764772268.4920266,1.27,1.0,-0.0267
1764772268.7456462,1.53,1.0,-0.03193
1764772268.7464821,1.27,1.0,-0.04325
1764772268.935047,1.27,1.0,-0.04576
1764772268.9356854,1.27,1.0,-0.03571
1764772269.1245308,1.27,1.0,-0.03316
1764772269.1251402,1.27,1.0,-0.03034
1764772269.312231,1.53,1.0,-0.03537
1764772269.3130689,1.27,1.0,-0.03271
1764772269.567013,1.27,1.0,-0.0266
1764772269.567591,1.27,1.0,-0.03261
1764772269.7563863,1.27,1.0,-0.04147
1764772269.7570477,1.27,1.0,-0.0572
1764772269.945531,1.27,1.0,-0.10598
1764772269.946113,1.27,1.0,-0.09566
1764772270.4797475,1.27,1.0,-0.07591
1764772270.5416234,1.53,1.0,-0.07082
1764772270.5421128,1.27,1.0,-0.06571
1764772270.7962584,1.53,1.0,-0.07007
