timestamp,theta_pot,button_state,theta_pot_rad,wUser_,tau_ext
1764930123.9805102,83.23,1.0,1.45,0.0,0.0
1764930123.9809747,83.23,1.0,1.45,0.0,0.0
1764930124.1685705,83.23,1.0,1.45,0.0,0.0
1764930124.1694844,83.23,1.0,1.45,0.0,0.0
1764930124.3570306,83.23,1.0,1.45,0.0,0.0
1764930124.3577588,83.23,1.0,1.45,0.0,0.0
1764930124.6065574,83.23,1.0,1.45,0.0,-0.02899
1764930124.6073542,83.23,1.0,1.45,0.0,0.04438
1764930124.7952414,83.23,1.0,1.45,0.0,-0.05052
1764930124.796484,82.7,1.0,1.44,0.0,-0.23327
1764930124.9841554,76.63,1.0,1.34,0.0,-0.11986
1764930124.9844368,72.94,1.0,1.27,0.0,-0.15833
1764930125.1727624,70.82,1.0,1.24,0.0,-0.07753
1764930125.17351,70.03,1.0,1.22,0.0,0.11924
1764930125.421873,75.05,1.0,1.31,0.0,0.18101
1764930125.4577034,81.38,1.0,1.42,0.0,0.1304
1764930125.5769541,87.19,1.0,1.52,0.0,0.13432
1764930125.5777953,92.73,1.0,1.62,0.0,0.17296
1764930125.8277137,96.16,1.0,1.68,0.0,0.1748
1764930125.8284216,98.54,1.0,1.72,0.0,0.19097
1764930126.0162542,101.18,1.0,1.77,0.0,0.11123
1764930126.0170188,101.7,1.0,1.78,0.0,-0.0434
1764930126.2035987,97.22,1.0,1.7,0.0,0.0
1764930126.2043228,96.16,1.0,1.68,0.0,0.09373
1764930126.390811,94.05,1.0,1.64,0.0,0.06711
1764930126.391747,94.05,1.0,1.64,0.0,0.12005
1764930126.6425207,94.05,1.0,1.64,0.0,0.13618
1764930126.6431432,94.05,1.0,1.64,0.0,0.13468
1764930126.8221033,93.79,1.0,1.64,0.0,0.13321
1764930126.82279,94.05,1.0,1.64,0.0,0.13971
1764930127.0303576,93.79,1.0,1.64,0.0,0.15398
1764930127.0320575,94.05,1.0,1.64,0.0,0.12675
1764930127.243737,94.05,1.0,1.64,0.0,0.12258
1764930127.2448294,94.05,1.0,1.64,0.0,0.13137
1764930127.4279115,94.05,1.0,1.64,0.0,0.14544
1764930127.4281595,94.05,1.0,1.64,0.0,0.16002
1764930127.6785276,94.05,1.0,1.64,0.0,0.13786
1764930127.6792011,94.05,1.0,1.64,0.0,0.13664
1764930127.8673518,94.05,1.0,1.64,0.0,0.16127
1764930127.8680623,94.05,1.0,1.64,0.0,0.23836
1764930128.0547874,98.8,1.0,1.72,0.0,0.13304
1764930128.0550778,101.18,1.0,1.77,0.0,-0.04636
1764930128.2443857,100.65,1.0,1.76,0.0,0.05117
1764930128.245425,96.16,1.0,1.68,0.0,0.21942
1764930128.4322138,97.74,1.0,1.71,0.0,0.24088
1764930128.4330106,100.91,1.0,1.76,0.0,0.11473
1764930128.6655266,101.97,1.0,1.78,0.0,0.07868
1764930128.6662288,103.55,1.0,1.81,0.0,0.10596
1764930128.8532805,103.55,1.0,1.81,0.0,0.12191
1764930128.8539946,103.82,1.0,1.81,0.0,0.12673
1764930129.1829176,103.55,1.0,1.81,0.0,0.11858
1764930129.1835358,103.82,1.0,1.81,0.0,0.11125
1764930129.3211021,103.82,1.0,1.81,0.0,0.08928
1764930129.3217628,103.55,1.0,1.81,0.0,0.06247
1764930129.322436,103.55,1.0,1.81,0.0,0.02422
1764930129.4976878,103.82,1.0,1.81,0.0,0.0
1764930129.498003,103.82,1.0,1.81,0.0,0.0
1764930129.6872349,103.55,1.0,1.81,0.0,0.0
1764930129.6879954,103.55,1.0,1.81,0.0,0.0
1764930129.8726435,103.55,1.0,1.81,0.0,-0.09311
1764930129.8728592,103.55,1.0,1.81,0.0,-0.17013
1764930130.0622046,103.55,1.0,1.81,0.0,-0.25704
1764930130.0630095,103.55,1.0,1.81,0.0,-0.4334
1764930130.313198,103.55,1.0,1.81,0.0,-0.47713
1764930130.3148973,103.55,1.0,1.81,0.0,-0.51549
1764930130.4986403,103.55,1.0,1.81,0.0,-0.66809
1764930130.4994354,103.55,1.0,1.81,0.0,-0.77572
1764930130.6865227,103.55,1.0,1.81,0.0,-0.72933
1764930130.687165,103.55,1.0,1.81,0.0,-0.72762
1764930130.9028296,103.55,1.0,1.81,0.0,-0.71968
1764930130.9030743,103.55,1.0,1.81,0.0,-0.69524
1764930131.091255,103.55,1.0,1.81,0.0,-0.66817
1764930131.0916796,103.55,1.0,1.81,0.0,-0.65131
1764930131.2799282,103.55,1.0,1.81,0.0,-0.70171
1764930131.2803392,103.82,1.0,1.81,0.0,-0.80002
1764930131.529922,103.55,1.0,1.81,0.0,-0.8158
1764930131.5306456,103.55,1.0,1.81,0.0,-0.78973
1764930131.719519,103.55,1.0,1.81,0.0,-0.82499
1764930131.720224,103.55,1.0,1.81,0.0,-0.8714
1764930131.9081328,103.55,1.0,1.81,0.0,-0.87507
1764930131.9087646,103.55,1.0,1.81,0.0,-0.7928
1764930132.1368,103.82,1.0,1.81,0.0,-0.78295
1764930132.136987,103.55,1.0,1.81,0.0,-0.77212
1764930132.34492,103.55,1.0,1.81,0.0,-0.7503
1764930132.345786,103.55,1.0,1.81,0.0,-0.74604
1764930132.513976,103.55,1.0,1.81,0.0,-0.7698
1764930132.5147312,103.82,1.0,1.81,0.0,-0.76128
1764930132.7311032,103.82,1.0,1.81,0.0,-0.73634
1764930132.7317781,103.82,1.0,1.81,0.0,-0.71881
1764930132.9503262,103.82,1.0,1.81,0.0,-0.69884
1764930132.9512286,103.82,1.0,1.81,0.0,-0.70024
1764930133.1228242,103.55,1.0,1.81,0.0,-0.71808
1764930133.124133,103.82,1.0,1.81,0.0,-0.71569
1764930133.3441923,103.55,1.0,1.81,0.0,-0.73072
1764930133.3448796,103.55,1.0,1.81,0.0,-0.71965
1764930133.5314686,103.82,1.0,1.81,0.0,-0.72142
1764930133.5322566,103.55,1.0,1.81,0.0,-0.70976
1764930133.7178693,103.55,1.0,1.81,0.0,-0.71471
1764930133.7185879,103.55,1.0,1.81,0.0,-0.72498
1764930134.362779,103.55,1.0,1.81,0.0,-0.71358
1764930134.3634362,103.29,1.0,1.8,0.0,-0.72182
1764930134.3641016,103.55,1.0,1.81,0.0,-0.74015
1764930134.5435846,103.55,1.0,1.81,0.0,-0.7176
1764930134.5438168,103.82,1.0,1.81,0.0,-0.71005
1764930134.7315893,103.55,1.0,1.81,0.0,-0.69987
1764930134.7318213,103.55,1.0,1.81,0.0,-0.69912
1764930134.9859102,103.55,1.0,1.81,0.0,-0.6985
1764930134.9865732,103.55,1.0,1.81,0.0,-0.68125
1764930135.188057,103.82,1.0,1.81,0.0,-0.66539
1764930135.1887798,103.82,1.0,1.81,0.0,-0.66583
1764930135.3777645,103.55,1.0,1.81,0.0,-0.68538
1764930135.378445,103.55,1.0,1.81,0.0,-0.69345
1764930135.5573301,103.55,1.0,1.81,0.0,-0.74648
1764930135.5575771,103.55,1.0,1.81,0.0,-0.72578
1764930135.7951424,103.82,1.0,1.81,0.0,-0.73741
1764930135.7953959,103.82,1.0,1.81,0.0,-0.75392
1764930135.9825406,103.55,1.0,1.81,0.0,-0.73864
1764930135.9828055,103.82,1.0,1.81,0.0,-0.72142
1764930136.1641521,103.55,1.0,1.81,0.0,-0.70267
1764930136.1645968,103.55,1.0,1.81,0.0,-0.72626
1764930136.3702521,103.55,1.0,1.81,0.0,-0.70866
1764930136.3713362,103.82,1.0,1.81,0.0,-0.66687
1764930136.569273,103.55,1.0,1.81,0.0,-0.69947
1764930136.5699642,103.82,1.0,1.81,0.0,-0.73578
1764930136.7943761,103.82,1.0,1.81,0.0,-0.73473
1764930136.795072,103.82,1.0,1.81,0.0,-0.70231
1764930137.0182765,103.55,1.0,1.81,0.0,-0.6805
1764930137.019081,103.55,1.0,1.81,0.0,-0.69256
1764930137.1846867,103.55,1.0,1.81,0.0,-0.68132
1764930137.1856256,103.55,1.0,1.81,0.0,-0.67068
1764930137.4146042,103.55,1.0,1.81,0.0,-0.67122
1764930137.4152627,103.55,1.0,1.81,0.0,-0.67937
1764930137.5797617,103.55,1.0,1.81,0.0,-0.67198
1764930137.5799441,103.82,1.0,1.81,0.0,-0.65438
1764930137.810118,103.55,1.0,1.81,0.0,-0.65884
1764930137.810365,103.55,1.0,1.81,0.0,-0.64948
1764930137.9987273,103.55,1.0,1.81,0.0,-0.64961
1764930137.9995472,103.82,1.0,1.81,0.0,-0.66272
1764930138.000199,103.82,1.0,1.81,0.0,-0.65933
1764930138.1859007,103.55,1.0,1.81,0.0,-0.65415
1764930138.1861477,103.55,1.0,1.81,0.0,-0.65468
1764930138.941756,103.55,1.0,1.81,0.0,-0.66338
1764930138.942814,103.55,1.0,1.81,0.0,-0.67849
1764930138.9440165,103.55,1.0,1.81,0.0,-0.66571
1764930138.9448357,103.82,1.0,1.81,0.0,-0.65285
1764930138.9454923,103.55,1.0,1.81,0.0,-0.64757
1764930138.9463336,103.55,1.0,1.81,0.0,-0.64164
1764930139.0042315,103.82,1.0,1.81,0.0,-0.63537
1764930139.0153868,103.82,1.0,1.81,0.0,-0.61797
1764930139.209614,103.55,1.0,1.81,0.0,-0.61492
1764930139.2144215,103.82,1.0,1.81,0.0,-0.6255
1764930139.4091427,103.55,1.0,1.81,0.0,-0.6156
1764930139.4124756,103.55,1.0,1.81,0.0,-0.60196
1764930139.615157,103.55,1.0,1.81,0.0,-0.60974
1764930139.619477,103.82,1.0,1.81,0.0,-0.60251
1764930139.8207939,103.55,1.0,1.81,0.0,-0.60383
1764930139.825478,103.55,1.0,1.81,0.0,-0.59836
1764930140.0247674,103.82,1.0,1.81,0.0,-0.58708
1764930140.0291262,103.55,1.0,1.81,0.0,-0.59497
1764930140.2274094,103.55,1.0,1.81,0.0,-0.58977
1764930140.228255,103.82,1.0,1.81,0.0,-0.59294
1764930140.4323153,103.55,1.0,1.81,0.0,-0.57788
1764930140.4331162,103.82,1.0,1.81,0.0,-0.57635
1764930140.6386054,103.55,1.0,1.81,0.0,-0.57796
1764930140.6395025,103.55,1.0,1.81,0.0,-0.60441
1764930140.8425014,103.55,1.0,1.81,0.0,-0.57718
1764930140.8430455,103.55,1.0,1.81,0.0,-0.55393
1764930141.047717,103.82,1.0,1.81,0.0,-0.59781
1764930141.048033,103.55,1.0,1.81,0.0,-0.60358
1764930141.2528138,103.55,1.0,1.81,0.0,-0.60019
1764930141.2531147,103.82,1.0,1.81,0.0,-0.63547
1764930141.4568255,103.55,1.0,1.81,0.0,-0.67118
1764930141.4576733,103.82,1.0,1.81,0.0,-0.68702
1764930141.6609135,103.82,1.0,1.81,0.0,-0.67886
1764930141.6619675,103.55,1.0,1.81,0.0,-0.68252
1764930141.8633654,103.82,1.0,1.81,0.0,-0.69751
1764930141.864198,103.55,1.0,1.81,0.0,-0.7133
1764930142.066492,103.55,1.0,1.81,0.0,-0.72314
1764930142.0670114,103.55,1.0,1.81,0.0,-0.72682
1764930142.2725093,103.82,1.0,1.81,0.0,-0.72372
1764930142.273619,103.55,1.0,1.81,0.0,-0.70315
1764930142.4769084,103.82,1.0,1.81,0.0,-0.71044
1764930142.4777331,103.55,1.0,1.81,0.0,-0.69824
1764930142.6815658,103.55,1.0,1.81,0.0,-0.68357
1764930142.6824117,103.55,1.0,1.81,0.0,-0.69035
1764930142.8855906,103.82,1.0,1.81,0.0,-0.69986
1764930142.886211,103.55,1.0,1.81,0.0,-0.70014
1764930143.0886607,103.55,1.0,1.81,0.0,-0.689
1764930143.08919,103.55,1.0,1.81,0.0,-0.6738
1764930143.291424,103.55,1.0,1.81,0.0,-0.68342
1764930143.291948,103.55,1.0,1.81,0.0,-0.68833
1764930143.49422,103.82,1.0,1.81,0.0,-0.67862
1764930143.4948304,103.82,1.0,1.81,0.0,-0.65679
1764930143.6966271,103.55,1.0,1.81,0.0,-0.66382
1764930143.6971421,103.82,1.0,1.81,0.0,-0.66347
1764930143.899779,103.82,1.0,1.81,0.0,-0.64331
1764930143.9003363,103.82,1.0,1.81,0.0,-0.65415
1764930144.634574,103.55,1.0,1.81,0.0,-0.66412
1764930144.6352468,103.55,1.0,1.81,0.0,-0.66166
1764930144.6386602,103.55,1.0,1.81,0.0,-0.65574
1764930144.6392896,103.82,1.0,1.81,0.0,-0.64741
1764930144.6426666,103.55,1.0,1.81,0.0,-0.64533
1764930144.643292,103.82,1.0,1.81,0.0,-0.646
1764930144.6466458,95.9,1.0,1.67,0.0,-0.5033
1764930144.7690995,90.09,1.0,1.57,0.0,-0.28896
1764930144.7698488,84.81,1.0,1.48,0.0,0.02833
1764930144.9514902,89.04,1.0,1.55,0.0,-0.04667
1764930144.9517987,90.35,1.0,1.58,0.0,-0.20851
1764930145.1393976,90.62,1.0,1.58,0.0,-0.16582
1764930145.1396377,93.26,1.0,1.63,0.0,-0.02258
1764930145.3294587,95.63,1.0,1.67,0.0,-0.18343
1764930145.3300915,96.69,1.0,1.69,0.0,-0.34978
1764930145.582101,96.16,1.0,1.68,0.0,-0.31951
1764930145.5828283,90.88,1.0,1.59,0.0,-0.12188
1764930145.7703385,90.88,1.0,1.59,0.0,-0.24867
1764930145.7710185,90.88,1.0,1.59,0.0,-0.43174
1764930145.9587173,87.98,1.0,1.54,0.0,-0.34692
1764930145.95975,86.4,1.0,1.51,0.0,-0.33919
1764930146.1458123,84.28,1.0,1.47,0.0,-0.30102
1764930146.1464746,83.76,1.0,1.46,0.0,-0.30272
1764930146.399137,82.7,1.0,1.44,0.0,-0.27617
1764930146.3998106,82.7,1.0,1.44,0.0,-0.24973
1764930146.5861151,82.96,1.0,1.45,0.0,-0.24114
1764930146.5868375,82.96,1.0,1.45,0.0,-0.21848
1764930146.7703755,82.96,1.0,1.45,0.0,-0.22765
1764930146.771031,82.96,1.0,1.45,0.0,-0.24211
1764930146.9582639,82.96,1.0,1.45,0.0,-0.25343
1764930146.9589148,82.96,1.0,1.45,0.0,-0.26965
1764930147.2092788,82.96,1.0,1.45,0.0,-0.27865
1764930147.2099533,82.96,1.0,1.45,0.0,-0.2409
1764930147.3954036,82.96,1.0,1.45,0.0,-0.25714
1764930147.3956554,82.96,1.0,1.45,0.0,-0.24798
1764930147.5822177,82.7,1.0,1.44,0.0,-0.17989
1764930147.5824745,82.96,1.0,1.45,0.0,-0.11064
1764930147.7685547,84.02,1.0,1.47,0.0,-0.13773
1764930147.7687762,87.72,1.0,1.53,0.0,-0.12077
1764930148.0196748,90.09,1.0,1.57,0.0,-0.18736
1764930148.0205631,91.15,1.0,1.59,0.0,-0.12655
1764930148.2083087,93.26,1.0,1.63,0.0,-0.09237
1764930148.2087176,95.37,1.0,1.66,0.0,-0.10313
1764930148.396563,96.43,1.0,1.68,0.0,-0.17386
1764930148.3972452,96.69,1.0,1.69,0.0,-0.13339
1764930148.586104,96.69,1.0,1.69,0.0,-0.18284
1764930148.5867846,96.95,1.0,1.69,0.0,-0.24316
1764930148.8376882,96.95,1.0,1.69,0.0,-0.2617
1764930148.8459723,97.48,1.0,1.7,0.0,-0.27685
1764930149.0211442,97.48,1.0,1.7,0.0,-0.32237
1764930149.0215518,97.22,1.0,1.7,0.0,-0.39172
1764930149.2103088,91.94,1.0,1.6,0.0,-0.3334
1764930149.2107823,89.3,1.0,1.56,0.0,-0.30142
1764930149.3992481,87.45,1.0,1.53,0.0,-0.37227
1764930149.3999178,84.28,1.0,1.47,0.0,-0.55232
1764930149.6495504,82.44,1.0,1.44,0.0,-0.53566
1764930149.6502123,79.01,1.0,1.38,0.0,-0.52471
1764930149.8365388,76.89,1.0,1.34,0.0,-0.52058
1764930149.8373013,74.25,1.0,1.3,0.0,-0.53825
1764930150.0235825,71.88,1.0,1.25,0.0,-0.58472
1764930150.0244787,70.56,1.0,1.23,0.0,-0.63326
1764930150.2144186,68.18,1.0,1.19,0.0,-0.6605
1764930150.2148511,66.07,1.0,1.15,0.0,-0.60579
1764930150.4653938,64.49,1.0,1.13,0.0,-0.37724
1764930150.4660583,64.75,1.0,1.13,0.0,-0.2456
1764930150.6540813,70.03,1.0,1.22,0.0,-0.27939
1764930150.654317,74.52,1.0,1.3,0.0,-0.28706
1764930150.6545367,76.89,1.0,1.34,0.0,-0.221
1764930150.8429844,81.38,1.0,1.42,0.0,-0.14402
1764930150.8436878,84.28,1.0,1.47,0.0,-0.13097
1764930151.0479662,87.19,1.0,1.52,0.0,-0.09099
1764930151.0487118,90.09,1.0,1.57,0.0,-0.03324
1764930151.237944,93.26,1.0,1.63,0.0,0.03246
1764930151.2386935,96.43,1.0,1.68,0.0,0.09465
1764930151.487555,98.01,1.0,1.71,0.0,0.11809
1764930151.4880233,101.18,1.0,1.77,0.0,0.11499
1764930151.6780007,103.29,1.0,1.8,0.0,0.1441
1764930151.678691,106.72,1.0,1.86,0.0,0.18499
1764930151.8656664,108.57,1.0,1.89,0.0,0.18184
1764930151.8664556,110.68,1.0,1.93,0.0,0.19514
1764930152.0548458,112.0,1.0,1.95,0.0,0.24895
1764930152.0555534,114.64,1.0,2.0,0.0,0.28376
1764930152.3035817,116.48,1.0,2.03,0.0,0.30871
1764930152.3038375,117.01,1.0,2.04,0.0,0.33295
1764930152.490313,119.65,1.0,2.09,0.0,0.26117
1764930152.490748,119.39,1.0,2.08,0.0,0.22235
1764930152.6808858,119.39,1.0,2.08,0.0,0.27131
1764930152.6811786,118.86,1.0,2.07,0.0,0.08004
1764930152.8693552,118.6,1.0,2.07,0.0,-0.05831
1764930152.8701134,113.84,1.0,1.99,0.0,-0.13829
1764930153.11865,110.15,1.0,1.92,0.0,-0.29564
1764930153.1194136,103.02,1.0,1.8,0.0,-0.36079
1764930153.3052695,97.22,1.0,1.7,0.0,-0.40082
1764930153.3060696,92.47,1.0,1.61,0.0,-0.44232
1764930153.491966,89.56,1.0,1.56,0.0,-0.47045
1764930153.4926898,84.55,1.0,1.48,0.0,-0.54768
1764930153.681401,81.91,1.0,1.43,0.0,-0.65089
1764930153.6820972,75.57,1.0,1.32,0.0,-0.69613
1764930153.9290314,71.88,1.0,1.25,0.0,-0.76016
1764930153.9292903,68.18,1.0,1.19,0.0,-0.80193
1764930154.118523,64.49,1.0,1.13,0.0,-0.86074
1764930154.1193297,60.79,1.0,1.06,0.0,-0.87991
1764930154.3043315,57.89,1.0,1.01,0.0,-0.91602
1764930154.3051395,53.93,1.0,0.94,0.0,-0.9679
1764930154.491867,51.03,1.0,0.89,0.0,-0.95351
1764930154.4926875,48.65,1.0,0.85,0.0,-0.91244
1764930154.744816,48.39,1.0,0.84,0.0,-0.64435
1764930154.7455637,48.39,1.0,0.84,0.0,-0.49282
1764930154.9334846,53.14,1.0,0.93,0.0,-0.4099
1764930154.9342098,59.47,1.0,1.04,0.0,-0.16042
1764930155.1212966,67.39,1.0,1.18,0.0,0.0
1764930155.1220548,76.63,1.0,1.34,0.0,0.08984
1764930155.3089294,84.81,1.0,1.48,0.0,0.14705
1764930155.3096948,92.47,1.0,1.61,0.0,0.15725
1764930155.5603049,98.54,1.0,1.72,0.0,0.27455
1764930155.560808,104.87,1.0,1.83,0.0,0.39454
1764930155.7513773,111.21,1.0,1.94,0.0,0.33536
1764930155.7521915,114.64,1.0,2.0,0.0,0.46804
1764930155.9536295,119.65,1.0,2.09,0.0,0.63759
1764930155.9549575,125.19,1.0,2.19,0.0,0.43067
1764930156.1406195,125.72,1.0,2.19,0.0,0.33089
1764930156.1410415,127.3,1.0,2.22,0.0,0.03391
1764930156.3270347,124.14,1.0,2.17,0.0,-0.05395
1764930156.3272793,118.33,1.0,2.07,0.0,-0.19573
1764930156.5812201,111.21,1.0,1.94,0.0,-0.34434
1764930156.5818431,103.55,1.0,1.81,0.0,-0.43387
1764930156.7668397,96.43,1.0,1.68,0.0,-0.48372
1764930156.7674205,89.83,1.0,1.57,0.0,-0.5504
1764930156.95611,84.02,1.0,1.47,0.0,-0.64718
1764930156.9569216,77.69,1.0,1.36,0.0,-0.73822
1764930157.1427956,71.88,1.0,1.25,0.0,-0.79962
1764930157.1431077,66.34,1.0,1.16,0.0,-0.82776
1764930157.1434429,61.85,1.0,1.08,0.0,-0.84174
1764930157.393396,57.89,1.0,1.01,0.0,-0.90018
1764930157.3937519,55.52,1.0,0.97,0.0,-0.9959
1764930157.5835054,50.77,1.0,0.89,0.0,-1.04067
1764930157.5837455,48.39,1.0,0.84,0.0,-0.97206
1764930157.7724388,45.75,1.0,0.8,0.0,-0.6919
1764930157.7730703,46.28,1.0,0.81,0.0,-0.4154
1764930157.9600563,52.61,1.0,0.92,0.0,-0.32616
1764930157.9604173,60.53,1.0,1.06,0.0,-0.03152
1764930158.2112725,69.24,1.0,1.21,0.0,0.0
1764930158.2119195,79.01,1.0,1.38,0.0,0.09124
1764930158.3998566,87.19,1.0,1.52,0.0,0.25546
1764930158.4005234,96.43,1.0,1.68,0.0,0.36748
1764930158.6197865,102.23,1.0,1.78,0.0,0.61392
1764930158.6200173,112.26,1.0,1.96,0.0,0.59716
1764930158.8104718,119.12,1.0,2.08,0.0,0.45895
1764930158.8107257,122.29,1.0,2.13,0.0,0.18556
1764930158.9995687,122.03,1.0,2.13,0.0,-0.04117
1764930158.9998915,118.33,1.0,2.07,0.0,-0.23421
1764930159.1880257,112.0,1.0,1.95,0.0,-0.38535
1764930159.1883738,105.4,1.0,1.84,0.0,-0.31499
1764930159.4391613,99.86,1.0,1.74,0.0,-0.042
1764930159.439557,97.74,1.0,1.71,0.0,0.02578
1764930159.6275043,97.22,1.0,1.7,0.0,0.0833
1764930159.6278408,96.43,1.0,1.68,0.0,0.0
1764930159.8174615,96.69,1.0,1.69,0.0,-0.12168
1764930159.8177052,96.16,1.0,1.68,0.0,-0.11408
1764930160.0528698,96.16,1.0,1.68,0.0,-0.11109
1764930160.0532293,96.43,1.0,1.68,0.0,-0.1348
1764930160.2447166,96.16,1.0,1.68,0.0,-0.26843
1764930160.2453923,96.16,1.0,1.68,0.0,-0.3051
1764930160.4355462,95.9,1.0,1.67,0.0,-0.36279
1764930160.435731,91.94,1.0,1.6,0.0,-0.29701
1764930160.6247814,89.83,1.0,1.57,0.0,-0.14416
1764930160.6252265,89.83,1.0,1.57,0.0,-0.20983
1764930160.872725,89.83,1.0,1.57,0.0,-0.23987
1764930160.8729763,89.83,1.0,1.57,0.0,-0.26437
1764930161.0597696,89.83,1.0,1.57,0.0,-0.26241
1764930161.06005,89.83,1.0,1.57,0.0,-0.26226
1764930161.2408395,89.83,1.0,1.57,0.0,-0.26126
1764930161.2415035,89.83,1.0,1.57,0.0,-0.25457
1764930161.4714246,89.83,1.0,1.57,0.0,-0.25147
1764930161.471627,89.83,1.0,1.57,0.0,-0.25534
1764930161.666333,89.83,1.0,1.57,0.0,-0.25817
1764930161.6675599,89.56,1.0,1.56,0.0,-0.25814
1764930161.8535383,85.34,1.0,1.49,0.0,-0.17739
1764930161.853788,82.7,1.0,1.44,0.0,0.07427
1764930162.042453,82.7,1.0,1.44,0.0,-0.10474
1764930162.043454,80.59,1.0,1.41,0.0,-0.07648
1764930162.2918923,79.27,1.0,1.38,0.0,0.0
1764930162.2921293,77.69,1.0,1.36,0.0,-0.04034
1764930162.4813318,76.1,1.0,1.33,0.0,-0.0592
1764930162.481832,75.84,1.0,1.32,0.0,0.0
1764930162.6689208,74.52,1.0,1.3,0.0,-0.02833
1764930162.6691546,74.52,1.0,1.3,0.0,0.0
1764930162.8584225,73.73,1.0,1.29,0.0,-0.04226
1764930162.859015,72.14,1.0,1.26,0.0,-0.07883
1764930163.125948,71.62,1.0,1.25,0.0,-0.03791
1764930163.1265771,71.09,1.0,1.24,0.0,-0.03913
1764930163.1272016,70.82,1.0,1.24,0.0,-0.04672
1764930163.2955344,69.5,1.0,1.21,0.0,-0.05543
1764930163.2958186,68.71,1.0,1.2,0.0,-0.0456
1764930163.4835525,66.6,1.0,1.16,0.0,0.0
1764930163.483771,66.6,1.0,1.16,0.0,0.07021
1764930163.6723392,66.6,1.0,1.16,0.0,0.03046
1764930163.6725755,66.6,1.0,1.16,0.0,-0.02621
1764930163.9246142,66.6,1.0,1.16,0.0,-0.09097
1764930163.9248607,66.6,1.0,1.16,0.0,-0.09234
1764930164.1135626,66.6,1.0,1.16,0.0,-0.09082
1764930164.1138165,66.6,1.0,1.16,0.0,-0.09099
1764930164.3012264,66.6,1.0,1.16,0.0,-0.09144
1764930164.3015935,66.6,1.0,1.16,0.0,-0.10114
1764930164.4903777,66.6,1.0,1.16,0.0,-0.07939
1764930164.4906785,66.6,1.0,1.16,0.0,-0.0422
1764930164.7422538,66.6,1.0,1.16,0.0,0.0
1764930164.7425046,66.6,1.0,1.16,0.0,0.0
1764930164.9303,66.34,1.0,1.16,0.0,0.02337
1764930164.9309924,66.6,1.0,1.16,0.0,0.05992
1764930165.102368,66.86,1.0,1.17,0.0,0.07786
1764930165.1026034,66.86,1.0,1.17,0.0,0.09757
1764930165.3550143,66.86,1.0,1.17,0.0,0.09835
1764930165.3557239,66.86,1.0,1.17,0.0,0.10644
1764930165.540558,67.13,1.0,1.17,0.0,0.12028
1764930165.5408287,67.13,1.0,1.17,0.0,0.12886
1764930165.7309532,66.86,1.0,1.17,0.0,0.14362
1764930165.7312264,66.86,1.0,1.17,0.0,0.15748
1764930165.918447,66.86,1.0,1.17,0.0,0.11423
1764930165.9186993,67.13,1.0,1.17,0.0,0.13296
1764930166.168639,66.86,1.0,1.17,0.0,0.16144
1764930166.168854,66.86,1.0,1.17,0.0,0.1519
1764930166.357181,67.13,1.0,1.17,0.0,0.14245
