timestamp,theta_pot,theta_enc,w_user,w_meas,u_pwm,force_filt,tau_ext,w_adm
1763468130.5857804,-0.04,0.058291,0.0,0.0,21.8,0.1662,-0.01496,-0.12281
1763468130.5859377,-0.0,0.058291,0.0,0.0,21.8,0.1559,-0.01403,-0.12347
1763468130.5861247,-0.05,0.058291,0.0,0.0,21.8,0.1466,-0.01319,-0.12055
1763468130.5862615,-0.03,0.058291,0.0,0.0,21.8,0.1758,-0.01582,-0.12157
1763468130.7118933,-0.04,0.058291,0.0,0.0,21.8,0.1737,-0.01563,-0.12169
1763468130.7123184,-0.05,0.058291,0.0,0.0,21.8,0.1798,-0.01618,0.0
1763468130.8985462,-0.04,0.058291,0.0,0.0,21.8,0.1566,-0.0141,0.0
1763468130.898991,-0.03,0.058291,0.0,0.0,21.8,0.1781,-0.01603,0.0
1763468131.1498308,-0.07,0.058291,0.0,0.0,21.8,0.124,-0.01116,0.0
1763468131.1500533,-0.04,0.058291,0.0,0.0,21.8,0.1567,-0.0141,0.0
1763468131.150207,-0.04,0.058291,0.0,0.0,21.8,0.1762,-0.01585,0.0
1763468131.3242702,-0.04,0.058291,0.0,0.0,21.8,0.0843,-0.00758,0.0
1763468131.3246288,-0.03,0.058291,0.0,0.0,21.8,0.1734,-0.01561,0.0
1763468131.510886,-0.06,0.058291,0.0,0.0,21.8,0.19,-0.0171,0.0
1763468131.511145,-0.04,0.058291,0.0,0.0,21.8,0.1594,-0.01435,0.0
1763468131.7618823,-0.04,0.058291,0.0,0.0,21.8,0.1274,-0.01146,0.0
1763468131.762967,-0.04,0.058291,0.0,0.0,21.8,0.1608,-0.01447,0.0
1763468131.9482305,-0.04,0.058291,0.0,0.0,21.8,0.158,-0.01422,0.0
1763468131.9484234,-0.05,0.058291,0.0,0.0,21.8,0.1786,-0.01607,0.0
1763468132.133236,-0.04,0.058291,0.0,0.0,21.8,0.1629,-0.01466,0.0
1763468132.1334724,-0.04,0.058291,0.0,0.0,21.8,0.1593,-0.01434,0.0
1763468132.3832486,-0.04,0.058291,0.0,0.0,21.8,0.1444,-0.013,0.0
1763468132.3834374,-0.04,0.058291,0.0,0.0,21.8,0.1536,-0.01383,0.0
1763468132.5697181,-0.04,0.058291,0.0,0.0,21.8,0.1303,-0.01173,0.0
1763468132.5702395,-0.04,0.058291,0.0,0.0,21.8,0.1633,-0.0147,0.0
1763468132.758711,-0.05,0.058291,0.0,0.0,21.8,0.1622,-0.0146,0.0
1763468132.7589085,-0.04,0.059058,0.0,0.0,21.8,0.2924,-0.02631,0.0
1763468132.9453344,-0.04,0.059058,0.0,0.0,21.8,0.3449,-0.03104,0.0
1763468132.9458957,-0.04,0.059058,0.0,0.0,21.8,0.8652,-0.07786,0.0
1763468133.1356037,-0.04,0.059058,0.0,0.0,21.8,0.9641,-0.08676,0.0
1763468133.1357906,-0.05,0.059058,0.0,0.0,21.8,1.0176,-0.09159,0.0
1763468133.3858209,-0.04,0.059058,0.0,0.0,21.8,1.4706,-0.13235,0.0
1763468133.3861918,-0.05,0.059825,0.0,0.0,21.8,1.7023,-0.1532,0.0
1763468133.5750678,-0.04,0.059825,0.0,0.0,21.8,1.9853,-0.17868,0.0
1763468133.5753584,-0.03,0.059825,0.0,0.0,21.8,2.1443,-0.19299,0.0
1763468133.764859,-0.05,0.059825,0.0,0.0,21.8,2.0991,-0.18892,0.0
1763468133.7651322,-0.04,0.059825,0.0,0.0,21.8,2.2274,-0.20046,0.0
1763468133.9526265,-0.04,0.059825,0.0,0.0,21.8,2.3571,-0.21214,0.0
1763468133.953061,-0.05,0.059825,0.0,0.0,21.8,2.211,-0.19899,0.0
1763468134.2004747,-0.04,0.059825,0.0,0.0,21.8,2.1999,-0.198,0.0
1763468134.200811,-0.04,0.059825,0.0,0.0,21.8,2.2216,-0.19994,0.0
1763468134.3893082,-0.06,0.059825,0.0,0.0,21.8,1.4774,-0.13297,0.0
1763468134.389678,-0.04,0.059825,0.0,0.0,21.8,0.184,-0.01656,0.0
1763468134.5769265,-0.04,0.059825,0.0,0.0,21.8,0.1654,-0.01489,0.0
1763468134.577538,-0.04,0.059825,0.0,0.0,21.8,0.7305,-0.06574,0.0
1763468134.7641537,-0.04,0.060592,0.0,0.0,21.8,1.363,-0.12267,0.0
1763468134.7646356,-0.04,0.060592,0.0,0.0,21.8,1.8169,-0.16352,0.0
1763468135.014428,-0.04,0.060592,0.0,0.0,21.8,2.2002,-0.19802,0.0
1763468135.0146236,-0.04,0.060592,0.0,0.0,21.8,2.4888,-0.22399,0.0
1763468135.2022674,-0.04,0.060592,0.0,0.0,21.8,2.6401,-0.2376,0.0
1763468135.2027454,-0.03,0.060592,0.0,0.0,21.8,2.4936,-0.22443,0.0
