timestamp,theta_pot,button_state,theta_pot_rad,wUser_,w_meas,tau_ext
1764934932.542464,101.97,1.0,1.78,0.0,0.0,0.3391
1764934932.5499995,101.97,1.0,1.78,0.0,0.0,0.33939
1764934932.5539613,101.97,1.0,1.78,0.0,0.0,0.33319
1764934932.5601783,101.7,1.0,1.78,0.0,0.0,0.33033
1764934932.5629556,101.7,1.0,1.78,0.0,0.0,0.33036
1764934932.569624,101.7,1.0,1.78,0.0,0.0,0.32214
1764934932.5751498,106.98,1.0,1.87,0.0,0.768699,0.21028
1764934932.7108023,109.62,1.0,1.91,0.0,0.158101,0.0
1764934932.711876,110.68,1.0,1.93,0.0,0.000156,0.14183
1764934932.963562,111.21,1.0,1.94,0.0,0.0,0.17552
1764934932.9668894,111.21,1.0,1.94,0.0,0.0,-0.02587
1764934933.147354,110.94,1.0,1.94,0.0,0.0,-0.31399
1764934933.148598,102.23,1.0,1.78,0.0,-1.760783,-0.52898
1764934933.3396282,95.9,1.0,1.67,0.0,-1.892539,-0.6469
1764934933.3445625,88.24,1.0,1.54,0.0,-0.430304,-0.5629
1764934933.529789,80.06,1.0,1.4,0.0,-1.051266,-0.28399
1764934933.5343096,80.33,1.0,1.4,0.0,-0.225566,-0.35671
1764934933.7800932,77.69,1.0,1.36,0.0,-0.005734,-0.43352
1764934933.7845974,76.37,1.0,1.33,0.0,-0.316074,-0.32498
1764934933.9663208,75.57,1.0,1.32,0.0,-5.1e-05,-0.07082
1764934933.9692254,76.89,1.0,1.34,0.0,0.818325,0.12849
1764934934.155246,84.28,1.0,1.47,0.0,0.77224,0.11821
1764934934.158159,88.77,1.0,1.55,0.0,0.42028,-0.05516
1764934934.3616438,89.56,1.0,1.56,0.0,0.051082,-0.15178
1764934934.3646362,90.35,1.0,1.58,0.0,5e-06,-0.15113
1764934934.5476792,90.35,1.0,1.58,0.0,0.0,-0.13577
1764934934.5506482,90.62,1.0,1.58,0.0,0.0,-0.10499
1764934934.79743,90.35,1.0,1.58,0.0,0.0,-0.08173
1764934934.8004591,90.35,1.0,1.58,0.0,0.0,-0.0602
1764934935.0016348,91.94,1.0,1.6,0.0,0.002165,-0.0289
1764934935.004882,93.52,1.0,1.63,0.0,0.089574,0.0
1764934935.1874297,95.63,1.0,1.67,0.0,0.105538,0.0
1764934935.190805,96.16,1.0,1.68,0.0,7e-06,0.0
1764934935.3729396,95.9,1.0,1.67,0.0,0.536418,0.17745
1764934935.3743465,99.86,1.0,1.74,0.0,0.683696,0.29371
1764934935.5812948,104.34,1.0,1.82,0.0,0.914876,0.30761
1764934935.5843706,110.15,1.0,1.92,0.0,0.85302,0.30984
1764934935.5881283,113.58,1.0,1.98,0.0,0.5596,0.31671
1764934935.7846282,116.48,1.0,2.03,0.0,0.5505,0.3152
1764934935.7887454,118.6,1.0,2.07,0.0,0.38247,0.47236
1764934935.9882867,120.71,1.0,2.11,0.0,0.7612,0.62142
1764934935.991175,125.19,1.0,2.19,0.0,0.610449,0.46186
1764934936.1774213,127.57,1.0,2.23,0.0,0.242907,0.34588
1764934936.1802607,127.83,1.0,2.23,0.0,0.000136,0.21065
1764934936.4313557,127.83,1.0,2.23,0.0,0.0,0.07341
1764934936.4343271,120.71,1.0,2.11,0.0,-0.731553,-0.02405
1764934936.6160579,116.75,1.0,2.04,0.0,-1.479754,-0.12214
1764934936.6197796,110.41,1.0,1.93,0.0,-0.923771,-0.26716
1764934936.807519,103.02,1.0,1.8,0.0,-1.170578,-0.32142
1764934936.8103719,97.48,1.0,1.7,0.0,-1.169508,-0.44069
