timestamp,theta_pot,theta_enc,w_user,w_meas,u_pwm,force_filt,tau_ext,w_adm
1763403535.4156983,0.02,-0.001534,0.0,0.0,0.0,-0.0806,0.00725,0.04638
1763403535.41832,0.02,-0.001534,0.0,0.0,0.0,-0.0805,0.00725,0.04622
1763403535.663822,0.02,-0.001534,0.0,0.0,0.0,-0.0815,0.00733,0.04602
1763403535.6639633,0.02,-0.001534,0.0,0.0,0.0,-0.1011,0.0091,0.04662
1763403535.664107,0.02,-0.001534,0.0,0.0,0.0,-0.0808,0.00727,0.04649
1763403535.8536656,0.02,-0.001534,0.0,0.0,0.0,-0.0809,0.00728,0.04667
1763403535.8539777,0.02,-0.001534,0.0,0.0,0.0,-0.0811,0.0073,0.04635
1763403536.0403168,0.02,-0.001534,0.0,0.0,0.0,-0.0819,0.00737,0.04628
1763403536.0405638,0.02,-0.001534,0.0,0.0,0.0,-0.1001,0.00901,0.04606
1763403536.2277362,0.02,-0.001534,0.0,0.0,0.0,-0.0801,0.00721,0.04628
1763403536.2279887,0.02,-0.001534,0.0,0.0,0.0,-0.0844,0.0076,0.04694
1763403536.4568865,0.02,-0.001534,0.0,0.0,0.0,-0.0811,0.0073,0.04709
1763403536.457027,0.02,-0.001534,0.0,0.0,0.0,-0.0807,0.00726,0.04675
1763403536.6258616,0.02,-0.001534,0.0,0.0,0.0,-0.0806,0.00726,0.04637
1763403536.6260622,0.02,-0.001534,0.0,0.0,0.0,-0.0821,0.00739,0.04648
1763403536.87595,0.02,-0.001534,0.0,0.0,0.0,-0.0806,0.00725,0.04624
1763403536.8762672,0.02,-0.001534,0.0,0.0,0.0,-0.0807,0.00726,0.04613
1763403537.0614793,0.02,-0.001534,0.0,0.0,0.0,-0.0853,0.00768,0.0463
1763403537.061646,0.02,-0.001534,0.0,0.0,0.0,-0.0815,0.00733,0.04628
1763403537.2472017,0.02,-0.001534,0.0,0.0,0.0,-0.0801,0.00721,0.04624
1763403537.247443,0.02,-0.001534,0.0,0.0,0.0,-0.081,0.00729,0.04604
1763403537.4365783,0.02,-0.001534,0.0,0.0,0.0,-0.0788,0.00709,0.04635
1763403537.436912,0.02,-0.001534,0.0,0.0,0.0,-0.0998,0.00899,0.04675
1763403537.672004,0.02,-0.001534,0.0,0.0,0.0,-0.081,0.00729,0.04681
1763403537.672227,0.02,-0.001534,0.0,0.0,0.0,-0.0794,0.00715,0.04642
1763403537.8612525,0.02,-0.001534,0.0,0.0,0.0,-0.083,0.00747,0.04677
1763403537.861469,0.02,-0.001534,0.0,0.0,0.0,-0.0812,0.00731,0.0468
1763403538.0506153,0.02,-0.001534,0.0,0.0,0.0,-0.0837,0.00753,0.04661
1763403538.0512218,0.02,-0.001534,0.0,0.0,0.0,-0.0824,0.00742,0.04745
1763403538.2995217,0.02,-0.001534,0.0,0.0,0.0,-0.0806,0.00726,0.04707
1763403538.2998846,0.02,-0.001534,0.0,0.0,0.0,-0.0808,0.00727,0.04673
1763403538.486371,0.02,-0.001534,0.0,0.0,0.0,-0.0799,0.00719,0.0465
1763403538.4866688,0.02,-0.001534,0.0,0.0,0.0,-0.0808,0.00727,0.04627
1763403538.6750565,0.02,-0.001534,0.0,0.0,0.0,-0.0815,0.00734,0.0464
1763403538.6753988,0.02,-0.001534,0.0,0.0,0.0,-0.1,0.009,0.04651
1763403538.9269316,0.02,-0.001534,0.0,0.0,0.0,-0.0811,0.0073,0.04631
1763403538.927168,0.02,-0.001534,0.0,0.0,0.0,-0.0813,0.00732,0.04622
1763403539.114875,0.02,-0.001534,0.0,0.0,0.0,-0.0803,0.00723,0.046
1763403539.1150413,0.02,-0.001534,0.0,0.0,0.0,-0.0806,0.00725,0.04577
1763403539.3037994,0.02,-0.001534,0.0,0.0,0.0,-0.0803,0.00723,0.04566
1763403539.3040636,0.02,-0.001534,0.0,0.0,0.0,-0.0805,0.00725,0.04569
1763403539.4908242,0.02,-0.001534,0.0,0.0,0.0,-0.0821,0.00738,0.04564
1763403539.4912438,0.02,-0.001534,0.0,0.0,0.0,-0.8975,0.08077,0.06717
1763403539.679957,0.02,-0.001534,0.0,0.0,5.5,-0.9746,0.08772,0.21381
1763403539.6801436,0.02,-0.001534,0.0,0.0,10.1,-1.6495,0.14846,0.32317
1763403539.9317467,0.01,0.004602,0.0,0.0,19.5,-2.5835,0.23251,0.56059
1763403539.9319012,-0.02,0.045252,0.0,0.62526,8.8,-2.3635,0.21271,0.75634
1763403540.120883,-0.09,0.09434,0.0,0.765339,7.7,-1.6854,0.15169,0.85411
1763403540.1211083,-0.13,0.147262,0.0,0.432272,28.6,-1.404,0.12636,0.81509
1763403540.309095,-0.23,0.210155,0.0,0.764045,13.4,-1.2009,0.10808,0.76194
1763403540.309234,-0.27,0.263845,0.0,0.589565,13.7,-1.037,0.09333,0.6653
1763403540.309389,-0.34,0.316,0.0,0.459715,16.5,-0.7601,0.06841,0.5789
1763403540.5642846,-0.4,0.36432,0.0,0.574669,11.1,-0.5037,0.04533,0.47528
1763403540.5644305,-0.43,0.409573,0.0,0.434733,16.8,0.5188,-0.04669,0.30082
1763403540.7562785,-0.46,0.430282,0.0,0.0,12.2,1.818,-0.16362,-0.00271
1763403540.7564654,-0.46,0.437952,0.0,0.0,3.5,2.0259,-0.18233,-0.33417
1763403540.947215,-0.46,0.437952,0.0,0.0,-5.9,2.1709,-0.19538,-0.58657
1763403540.9474335,-0.46,0.437952,0.0,0.0,-16.9,2.1196,-0.19077,-0.7884
1763403541.1381645,-0.46,0.437952,0.0,0.0,-29.4,2.0685,-0.18617,-0.95377
1763403541.1382997,-0.4,0.37966,0.0,-0.766379,-19.7,1.9088,-0.17179,-1.04022
1763403541.3302808,-0.31,0.307563,0.0,-0.766873,-23.4,1.5406,-0.13866,-1.06445
1763403541.3304243,-0.2,0.205553,0.0,-0.819044,-22.8,0.9883,-0.08894,-1.00752
1763403541.5831604,-0.1,0.107379,0.0,-0.767026,-18.8,0.5239,-0.04715,-0.87984
1763403541.5832975,-0.02,0.032214,0.0,-0.766971,-19.0,0.0602,-0.00542,-0.70594
1763403541.772117,0.09,-0.043718,0.0,-0.766869,-12.2,-0.3651,0.03286,-0.50061
1763403541.7722523,0.14,-0.092806,0.0,-0.14719,-32.7,-0.6927,0.06235,-0.29828
1763403541.9597414,0.17,-0.124252,0.0,-0.0,-14.7,-0.8605,0.07745,-0.09859
1763403541.960031,0.19,-0.146495,0.0,-0.0,-14.5,-0.9366,0.0843,0.05966
1763403542.149226,0.21,-0.152631,0.0,0.0,-7.2,-2.1249,0.19124,0.2914
1763403542.149384,0.21,-0.154165,0.0,0.0,4.6,-3.2155,0.28939,0.61721
1763403542.3991644,0.21,-0.153398,0.0,0.12223,18.9,-4.1174,0.37056,0.9895
1763403542.3993034,0.15,-0.103544,0.0,0.766461,16.0,-3.526,0.31734,1.28739
1763403542.5876663,0.06,-0.02301,0.0,0.989998,14.6,-3.0753,0.27678,1.42551
1763403542.5879273,-0.08,0.092039,0.0,1.406103,11.3,-1.9613,0.17652,1.39753
1763403542.7761614,-0.22,0.208621,0.0,0.873008,32.3,-0.866,0.07794,1.23452
1763403542.7763698,-0.34,0.316767,0.0,0.771457,19.9,0.0422,-0.0038,0.93074
1763403542.9640756,-0.43,0.408806,0.0,0.764043,11.7,0.6466,-0.0582,0.59031
1763403542.9643342,-0.49,0.457893,0.0,0.000118,21.3,0.8405,-0.07564,0.29229
1763403543.213493,-0.53,0.483204,0.0,0.012321,15.4,1.0162,-0.09146,0.01758
1763403543.2141962,-0.53,0.498544,0.0,0.0,9.9,0.8357,-0.07522,-0.18063
1763403543.400065,-0.54,0.499311,0.0,0.0,4.4,0.8279,-0.07451,-0.32162
1763403543.4002001,-0.54,0.499311,0.0,0.0,-1.5,0.984,-0.08856,-0.43226
1763403543.5888515,-0.54,0.500078,0.0,0.0,-8.4,0.9682,-0.08714,-0.53013
1763403543.5893416,-0.54,0.500078,0.0,0.0,-14.6,0.2996,-0.02696,-0.55937
1763403543.7783442,-0.54,0.500078,0.0,0.0,-19.2,0.2743,-0.02469,-0.52532
1763403543.7788224,-0.54,0.500078,0.0,0.0,-24.2,0.4936,-0.04442,-0.50921
1763403554.0237718,-0.16,0.176408,0.0,0.0,-1.1,-10.9616,0.98654,0.0
1763403554.0239103,-0.16,0.176408,0.0,0.0,-1.1,-11.0425,0.99383,0.0
1763403554.202262,-0.16,0.176408,0.0,0.0,-1.1,-10.9087,0.98179,0.0
1763403554.202417,-0.16,0.176408,0.0,0.0,-1.1,-10.5862,0.95276,0.0
1763403554.45523,-0.16,0.176408,0.0,0.0,-1.1,-10.3665,0.93298,0.0
1763403554.4558623,-0.16,0.176408,0.0,0.0,-1.1,-10.6608,0.95947,0.0
1763403554.644349,-0.16,0.176408,0.0,0.0,-1.1,-10.8947,0.98052,0.0
1763403554.6445642,-0.16,0.176408,0.0,0.0,-1.1,-10.8418,0.97576,0.0
1763403554.6447623,-0.16,0.176408,0.0,0.0,-1.1,-10.646,0.95814,0.0
1763403554.8328586,-0.16,0.176408,0.0,0.0,-1.1,-10.6604,0.95943,0.0
1763403554.8335178,-0.16,0.176408,0.0,0.0,-1.1,-10.3847,0.93462,0.0
1763403555.0201354,-0.16,0.176408,0.0,0.0,-1.1,-9.899,0.89091,0.0
1763403555.020413,-0.16,0.176408,0.0,0.0,-1.1,-10.1322,0.9119,0.0
1763403555.2697918,-0.16,0.176408,0.0,0.0,-1.1,-9.5193,0.85673,0.0
1763403555.2701998,-0.16,0.176408,0.0,0.0,-1.1,-5.4632,0.49169,0.0
1763403555.4578848,-0.16,0.176408,0.0,0.0,-1.1,-2.2589,0.2033,0.0
1763403555.4580579,-0.16,0.176408,0.0,0.0,-1.1,-0.0436,0.00392,0.0
1763403555.6478972,-0.16,0.176408,0.0,0.0,-1.1,0.5268,-0.04741,0.0
1763403555.6480546,-0.16,0.176408,0.0,0.0,-1.1,0.8476,-0.07629,0.0
1763403555.8380156,-0.17,0.176408,0.0,0.0,-1.1,1.0312,-0.09281,0.0
1763403555.8383052,-0.16,0.176408,0.0,0.0,-1.1,0.7157,-0.06441,0.0
1763403556.0889072,-0.17,0.176408,0.0,0.0,-1.1,0.4896,-0.04407,0.0
1763403556.0893216,-0.17,0.176408,0.0,0.0,-1.1,1.0415,-0.09373,0.0
1763403556.2782247,-0.17,0.176408,0.0,0.0,-1.1,1.671,-0.15039,0.0
1763403556.2787113,-0.17,0.176408,0.0,0.0,-1.1,2.0082,-0.18074,0.0
1763403556.4673755,-0.17,0.176408,0.0,0.0,-1.1,1.8531,-0.16678,0.0
1763403556.4676573,-0.17,0.176408,0.0,0.0,-1.1,1.9836,-0.17853,0.0
1763403556.6575985,-0.17,0.176408,0.0,0.0,-1.1,2.2067,-0.1986,0.0
1763403556.6580992,-0.17,0.176408,0.0,0.0,-1.1,2.2495,-0.20245,0.0
1763403556.9103286,-0.16,0.176408,0.0,0.0,-1.1,2.2853,-0.20568,0.0
1763403556.9109883,-0.17,0.176408,0.0,0.0,-1.1,2.4,-0.216,0.0
1763403557.0979552,-0.17,0.176408,0.0,0.0,-1.1,2.1028,-0.18925,0.0
1763403557.0984807,-0.16,0.176408,0.0,0.0,-1.1,1.4664,-0.13198,0.0
1763403557.2868702,-0.16,0.176408,0.0,0.0,-1.1,1.309,-0.11781,0.0
1763403557.2870193,-0.16,0.176408,0.0,0.0,-1.1,1.0078,-0.09071,0.0
